cellID,occ
1,20.0
3,15.0
6,10.0
8,45.0
12,10.0
16,5.0
17,65.0
21,20.0
23,50.0
24,40.0
27,5.0
28,45.0
29,10.0
30,15.0
31,10.0
33,10.0
34,5.0
35,25.0
36,10.0
38,5.0
39,5.0
41,5.0
43,5.0
44,40.0
45,25.0
46,30.0
47,40.0
48,15.0
49,20.0
50,40.0
52,5.0
54,5.0
55,20.0
56,5.0
57,5.0
59,20.0
61,5.0
63,10.0
68,15.0
69,20.0
70,70.0
71,10.0
74,20.0
75,10.0
76,25.0
77,5.0
78,10.0
79,5.0
80,15.0
81,5.0
84,25.0
85,35.0
86,5.0
87,10.0
88,5.0
89,5.0
90,5.0
91,45.0
93,60.0
94,10.0
95,80.0
96,65.0
97,35.0
98,35.0
99,90.0
100,20.0
104,5.0
107,5.0
108,20.0
109,45.0
110,25.0
111,45.0
112,55.0
113,5.0
115,10.0
116,10.0
117,30.0
122,5.0
123,15.0
124,55.0
126,125.0
127,20.0
129,35.0
130,45.0
133,60.0
134,10.0
135,10.0
136,145.0
138,5.0
139,30.0
140,15.0
141,40.0
144,25.0
145,80.0
146,70.0
147,100.0
148,15.0
149,125.0
150,20.0
151,5.0
152,5.0
154,10.0
156,5.0
162,5.0
163,80.0
164,25.0
165,10.0
166,5.0
167,10.0
175,20.0
178,55.0
179,5.0
180,15.0
182,10.0
183,45.0
187,5.0
190,5.0
193,5.0
194,5.0
196,20.0
198,5.0
199,5.0
201,5.0
211,15.0
214,80.0
215,15.0
218,30.0
224,35.0
225,35.0
227,30.0
230,5.0
236,105.0
237,5.0
238,5.0
240,10.0
241,5.0
242,5.0
244,15.0
246,5.0
249,10.0
250,45.0
251,15.0
253,5.0
261,10.0
266,15.0
267,10.0
269,20.0
270,110.0
271,15.0
272,70.0
277,25.0
280,5.0
282,25.0
283,5.0
285,5.0
286,5.0
288,5.0
289,5.0
291,5.0
294,10.0
298,5.0
300,65.0
301,5.0
305,10.0
308,45.0
309,10.0
311,75.0
313,10.0
315,70.0
317,35.0
319,60.0
320,5.0
322,5.0
323,15.0
324,5.0
326,5.0
328,5.0
334,15.0
341,5.0
342,5.0
343,40.0
344,10.0
346,40.0
347,20.0
348,20.0
349,10.0
351,10.0
353,25.0
355,5.0
356,15.0
359,15.0
362,5.0
365,5.0
366,40.0
368,5.0
369,5.0
370,30.0
373,5.0
374,5.0
377,10.0
378,50.0
381,15.0
384,5.0
385,10.0
387,5.0
393,10.0
394,5.0
397,20.0
398,5.0
399,5.0
400,10.0
402,5.0
403,10.0
407,30.0
409,10.0
410,5.0
411,20.0
414,25.0
415,10.0
416,5.0
418,5.0
423,5.0
424,50.0
425,35.0
426,10.0
427,45.0
430,25.0
432,5.0
437,5.0
440,5.0
441,30.0
443,10.0
446,5.0
449,185.0
450,5.0
451,15.0
452,10.0
453,5.0
455,5.0
457,35.0
458,30.0
459,45.0
462,110.0
464,50.0
468,10.0
469,5.0
471,10.0
472,35.0
473,20.0
476,5.0
477,5.0
479,5.0
482,5.0
483,30.0
484,5.0
485,15.0
486,55.0
487,10.0
488,5.0
489,5.0
492,55.0
493,10.0
496,50.0
500,10.0
501,70.0
502,40.0
503,5.0
504,35.0
505,15.0
508,5.0
509,15.0
511,15.0
512,5.0
513,25.0
515,75.0
517,60.0
521,5.0
524,20.0
525,10.0
526,10.0
528,25.0
530,45.0
536,25.0
537,35.0
539,5.0
540,5.0
541,10.0
542,45.0
543,20.0
547,5.0
548,5.0
550,40.0
551,10.0
552,20.0
554,10.0
557,25.0
559,10.0
560,5.0
564,60.0
565,15.0
566,20.0
570,5.0
571,30.0
574,10.0
577,30.0
579,80.0
581,10.0
586,30.0
588,45.0
591,65.0
592,45.0
593,5.0
601,85.0
603,10.0
604,5.0
605,10.0
606,30.0
607,5.0
608,35.0
610,5.0
612,5.0
614,140.0
615,25.0
617,30.0
620,10.0
625,20.0
626,5.0
627,5.0
628,5.0
629,5.0
631,5.0
634,10.0
635,5.0
636,25.0
637,55.0
638,5.0
639,20.0
640,5.0
645,5.0
646,30.0
649,10.0
652,60.0
655,50.0
660,45.0
661,10.0
662,5.0
666,55.0
669,5.0
670,20.0
672,25.0
673,15.0
675,65.0
676,5.0
677,5.0
678,10.0
679,50.0
680,5.0
681,20.0
683,10.0
684,140.0
685,5.0
687,10.0
689,5.0
690,10.0
691,5.0
692,15.0
693,5.0
696,10.0
698,20.0
703,15.0
705,10.0
711,5.0
713,10.0
715,5.0
717,5.0
718,5.0
721,15.0
722,15.0
723,35.0
724,15.0
725,5.0
727,95.0
731,10.0
735,15.0
737,5.0
738,195.0
739,15.0
740,5.0
744,45.0
746,10.0
749,5.0
750,30.0
751,150.0
752,25.0
754,45.0
756,10.0
757,5.0
759,5.0
760,20.0
761,5.0
764,25.0
765,15.0
766,10.0
767,5.0
769,25.0
771,5.0
772,15.0
774,40.0
779,5.0
784,75.0
785,15.0
791,5.0
792,10.0
798,5.0
800,10.0
802,25.0
806,5.0
807,25.0
808,5.0
811,10.0
813,20.0
822,10.0
823,70.0
825,5.0
826,10.0
830,40.0
832,5.0
835,5.0
837,5.0
838,40.0
839,25.0
840,30.0
841,40.0
842,40.0
845,5.0
847,5.0
848,10.0
849,10.0
851,5.0
853,5.0
855,5.0
856,10.0
859,10.0
860,15.0
861,10.0
862,10.0
865,10.0
868,35.0
870,30.0
871,155.0
873,5.0
876,5.0
877,15.0
880,5.0
881,10.0
883,5.0
885,10.0
886,10.0
887,20.0
890,5.0
892,10.0
896,5.0
898,5.0
899,5.0
900,45.0
902,15.0
903,10.0
905,35.0
906,10.0
907,10.0
908,20.0
910,70.0
913,10.0
918,30.0
919,5.0
920,25.0
924,5.0
925,5.0
935,10.0
936,25.0
937,5.0
940,10.0
943,5.0
948,40.0
954,5.0
955,45.0
956,5.0
958,35.0
960,15.0
961,10.0
962,5.0
963,5.0
964,5.0
968,5.0
969,5.0
973,45.0
977,5.0
978,5.0
979,10.0
980,5.0
983,25.0
988,5.0
992,10.0
993,5.0
994,25.0
995,5.0
996,15.0
998,15.0
999,5.0
1003,15.0
1004,5.0
1006,100.0
1014,5.0
1016,25.0
1017,60.0
1020,5.0
1021,20.0
1022,30.0
1023,15.0
1026,40.0
1027,20.0
1028,60.0
1029,50.0
1030,30.0
1032,5.0
1034,5.0
1036,45.0
1037,55.0
1039,5.0
1040,10.0
1042,90.0
1043,5.0
1048,10.0
1052,35.0
1054,5.0
1055,15.0
1056,15.0
1057,5.0
1059,15.0
1060,25.0
1061,5.0
1067,5.0
1068,20.0
1072,150.0
1073,15.0
1074,5.0
1077,15.0
1078,35.0
1082,5.0
1083,25.0
1084,75.0
1085,5.0
1087,10.0
1088,10.0
1090,15.0
1091,5.0
1092,5.0
1094,5.0
1097,35.0
1098,5.0
1099,5.0
1101,5.0
1102,10.0
1103,60.0
1104,10.0
1109,30.0
1110,10.0
1113,30.0
1119,5.0
1120,5.0
1122,10.0
1123,5.0
1124,5.0
1125,10.0
1126,5.0
1127,15.0
1128,5.0
1130,75.0
1131,25.0
1132,55.0
1135,15.0
1136,10.0
1137,5.0
1142,25.0
1147,30.0
1149,45.0
1150,5.0
1151,15.0
1153,15.0
1154,10.0
1155,5.0
1158,20.0
1160,35.0
1161,5.0
1163,10.0
1164,10.0
1165,65.0
1166,5.0
1168,5.0
1170,5.0
1171,5.0
1172,10.0
1174,5.0
1175,10.0
1176,10.0
1180,15.0
1181,80.0
1182,10.0
1184,60.0
1185,10.0
1187,5.0
1190,10.0
1194,5.0
1195,15.0
1198,15.0
1200,5.0
1202,5.0
1203,5.0
1204,20.0
1207,35.0
1208,110.0
1213,15.0
1214,5.0
1215,5.0
1216,85.0
1217,35.0
1219,5.0
1220,5.0
1221,10.0
1222,10.0
1223,5.0
1226,70.0
1228,20.0
1230,5.0
1232,15.0
1233,5.0
1234,20.0
1236,5.0
1240,35.0
1245,10.0
1246,10.0
1248,5.0
1249,5.0
1251,10.0
1253,25.0
1256,65.0
1258,50.0
1260,55.0
1262,5.0
1266,5.0
1267,20.0
1269,5.0
1270,70.0
1272,50.0
1273,25.0
1274,5.0
1277,5.0
1278,5.0
1280,25.0
1281,30.0
1282,55.0
1283,20.0
1284,5.0
1285,25.0
1291,5.0
1294,10.0
1295,25.0
1297,15.0
1299,20.0
1300,5.0
1301,5.0
1309,5.0
1310,10.0
1311,5.0
1314,5.0
1315,5.0
1316,5.0
1317,75.0
1319,5.0
1320,5.0
1322,30.0
1325,10.0
1326,5.0
1329,20.0
1332,5.0
1334,20.0
1335,5.0
1336,120.0
1338,5.0
1339,15.0
1341,10.0
1342,5.0
1343,5.0
1353,10.0
1360,5.0
1364,5.0
1365,10.0
1366,5.0
1370,25.0
1372,5.0
1374,95.0
1375,30.0
1376,5.0
1377,15.0
1379,5.0
1380,5.0
1381,50.0
1384,20.0
1386,5.0
1387,10.0
1388,10.0
1389,10.0
1390,5.0
1391,45.0
1392,5.0
1394,95.0
1395,10.0
1396,15.0
1398,155.0
1401,15.0
1402,5.0
1403,10.0
1404,5.0
1406,255.0
1409,5.0
1410,25.0
1411,5.0
1413,55.0
1416,10.0
1417,25.0
1418,165.0
1420,5.0
1423,5.0
1424,5.0
1428,30.0
1430,5.0
1433,20.0
1438,15.0
1439,20.0
1440,10.0
1443,10.0
1444,5.0
1448,95.0
1449,20.0
1450,5.0
1451,180.0
1453,10.0
1454,15.0
1458,5.0
1460,15.0
1461,5.0
1462,5.0
1464,25.0
1465,5.0
1467,15.0
1468,5.0
1471,15.0
1473,75.0
1476,30.0
1479,10.0
1480,25.0
1481,20.0
1483,10.0
1486,15.0
1492,10.0
1493,5.0
1494,130.0
1497,25.0
1501,5.0
1503,25.0
1505,5.0
1507,10.0
1508,15.0
1510,35.0
1511,165.0
1512,25.0
1513,25.0
1514,5.0
1515,20.0
1516,5.0
1519,5.0
1524,5.0
1525,10.0
1526,40.0
1527,10.0
1529,5.0
1532,5.0
1533,40.0
1539,5.0
1542,5.0
1545,15.0
1546,5.0
1547,145.0
1551,15.0
1553,15.0
1555,10.0
1557,5.0
1560,80.0
1561,60.0
1562,55.0
1564,45.0
1565,5.0
1566,5.0
1568,5.0
1571,65.0
1573,5.0
1574,10.0
1575,65.0
1577,10.0
1578,15.0
1580,115.0
1581,20.0
1583,75.0
1584,60.0
1585,5.0
1588,15.0
1589,5.0
1590,25.0
1591,5.0
1592,5.0
1594,5.0
1600,10.0
1601,50.0
1604,25.0
1605,5.0
1606,5.0
1607,10.0
1608,25.0
1609,10.0
1610,5.0
1618,5.0
1623,10.0
1626,5.0
1628,5.0
1629,5.0
1631,10.0
1632,10.0
1633,10.0
1634,5.0
1635,5.0
1641,5.0
1647,15.0
1651,5.0
1653,5.0
