cell,timestr,velocity
2,2021-07-28 09:10:24,6.185704514095504
2,2021-07-28 09:14:40,6.661073154822343
2,2021-07-28 09:18:56,8.267139344490102
2,2021-07-28 09:25:20,12.881526151615867
2,2021-07-28 09:29:36,8.263003900749686
2,2021-07-28 09:33:52,12.628386840293782
2,2021-07-28 09:40:16,15.470513873784045
5,2021-07-28 09:10:24,7.48841300144352
7,2021-07-28 09:10:24,13.674560465546556
7,2021-07-28 09:14:40,2.2160691070945338
8,2021-07-28 09:10:24,25.144278575562556
8,2021-07-28 09:14:40,25.64269466148282
10,2021-07-28 09:10:24,8.278513852136992
12,2021-07-28 09:10:24,14.941068712562107
12,2021-07-28 09:14:40,15.57424178651027
16,2021-07-28 09:10:24,0.9555676075939715
16,2021-07-28 09:14:40,21.49184820303767
16,2021-07-28 09:18:56,8.354931680476987
16,2021-07-28 09:25:20,9.291787022886647
16,2021-07-28 09:29:36,5.781880073974931
17,2021-07-28 09:10:24,11.265640973013682
22,2021-07-28 09:10:24,20.49381037613696
22,2021-07-28 09:14:40,23.138889744750674
22,2021-07-28 09:18:56,15.502722937194157
22,2021-07-28 09:25:20,21.79991767293065
22,2021-07-28 09:29:36,22.04551814603044
22,2021-07-28 09:33:52,17.31352144246174
22,2021-07-28 09:40:16,20.56268696423186
23,2021-07-28 09:10:24,13.622458890102534
24,2021-07-28 09:10:24,18.963028624856623
24,2021-07-28 09:14:40,19.576137729634404
24,2021-07-28 09:18:56,19.572518678433333
24,2021-07-28 09:25:20,21.464323220408115
24,2021-07-28 09:29:36,21.939807846069698
24,2021-07-28 09:33:52,24.020457782393677
24,2021-07-28 09:40:16,20.59895699935521
24,2021-07-28 09:44:32,19.105939103844175
26,2021-07-28 09:10:24,20.372394411248646
26,2021-07-28 09:14:40,22.533124824652507
30,2021-07-28 09:10:24,0.6609696742287403
31,2021-07-28 09:10:24,11.251279229742515
33,2021-07-28 09:10:24,22.07080729088009
38,2021-07-28 09:10:24,18.089270407629215
42,2021-07-28 09:10:24,23.31257671490285
42,2021-07-28 09:14:40,17.549551189023937
42,2021-07-28 09:18:56,5.436607047574652
44,2021-07-28 09:10:24,17.150053521976407
45,2021-07-28 09:10:24,25.213312330941836
46,2021-07-28 09:10:24,18.587503934590952
49,2021-07-28 09:10:24,24.030709374254503
49,2021-07-28 09:14:40,23.744097250221568
49,2021-07-28 09:18:56,22.78189174007281
49,2021-07-28 09:25:20,24.510274404039702
49,2021-07-28 09:29:36,24.838246663492797
49,2021-07-28 09:33:52,18.937298933031787
49,2021-07-28 09:40:16,20.065884837123388
50,2021-07-28 09:10:24,14.990821293934545
50,2021-07-28 09:14:40,17.80034513248305
50,2021-07-28 09:18:56,13.688445388074166
50,2021-07-28 09:25:20,16.711407148729105
