cellID,occ
2,35.0
5,5.0
7,10.0
8,10.0
10,5.0
12,10.0
16,25.0
17,5.0
22,35.0
23,5.0
24,40.0
26,10.0
30,5.0
31,5.0
33,5.0
38,5.0
42,15.0
44,5.0
45,5.0
46,5.0
49,35.0
50,30.0
51,5.0
52,15.0
53,15.0
55,10.0
56,130.0
58,15.0
59,20.0
61,50.0
63,5.0
64,120.0
65,15.0
66,20.0
68,10.0
69,25.0
72,15.0
73,130.0
74,10.0
77,15.0
78,50.0
79,10.0
80,5.0
81,10.0
82,60.0
83,5.0
84,10.0
88,105.0
91,65.0
93,35.0
97,10.0
98,5.0
99,5.0
100,35.0
101,175.0
102,10.0
103,125.0
104,20.0
106,40.0
109,5.0
110,20.0
111,75.0
113,15.0
114,5.0
115,30.0
116,15.0
117,5.0
120,95.0
121,90.0
123,35.0
124,5.0
127,10.0
135,80.0
136,35.0
137,45.0
138,30.0
139,10.0
140,35.0
142,40.0
143,5.0
144,90.0
145,5.0
146,160.0
147,60.0
149,120.0
151,20.0
152,30.0
153,10.0
155,40.0
156,5.0
157,10.0
158,45.0
160,5.0
161,55.0
163,130.0
167,5.0
168,15.0
169,5.0
170,10.0
172,5.0
173,20.0
174,10.0
175,35.0
176,30.0
177,10.0
178,5.0
179,35.0
180,10.0
181,5.0
183,5.0
185,70.0
186,5.0
188,100.0
189,25.0
190,95.0
191,5.0
192,5.0
194,15.0
196,10.0
197,5.0
198,5.0
202,5.0
203,10.0
207,5.0
214,5.0
215,10.0
218,10.0
220,5.0
222,10.0
223,5.0
224,20.0
225,40.0
226,75.0
229,5.0
230,5.0
232,20.0
233,5.0
238,40.0
241,5.0
243,10.0
245,5.0
246,5.0
248,10.0
251,55.0
256,5.0
261,5.0
263,5.0
264,20.0
266,5.0
268,5.0
269,15.0
270,35.0
271,5.0
272,10.0
273,85.0
274,5.0
275,5.0
277,10.0
279,5.0
281,120.0
285,5.0
287,5.0
288,5.0
295,10.0
296,5.0
297,5.0
298,15.0
299,5.0
301,15.0
302,10.0
303,25.0
304,10.0
305,15.0
306,5.0
308,10.0
311,5.0
312,15.0
313,20.0
314,15.0
315,75.0
316,5.0
319,20.0
321,5.0
326,10.0
327,10.0
329,65.0
330,10.0
333,5.0
335,5.0
336,5.0
338,5.0
344,20.0
346,5.0
347,10.0
348,10.0
349,5.0
351,5.0
354,5.0
355,5.0
358,5.0
359,15.0
361,15.0
364,75.0
366,165.0
367,10.0
368,5.0
369,5.0
370,15.0
372,30.0
374,20.0
375,5.0
376,5.0
378,5.0
382,5.0
388,5.0
389,10.0
391,15.0
392,25.0
393,25.0
394,45.0
395,10.0
399,15.0
401,15.0
402,15.0
403,5.0
405,10.0
407,5.0
412,10.0
415,5.0
417,5.0
419,60.0
423,5.0
424,10.0
425,10.0
433,5.0
436,10.0
437,5.0
439,5.0
443,5.0
453,5.0
457,5.0
459,5.0
460,15.0
464,5.0
466,5.0
467,10.0
469,10.0
470,35.0
472,5.0
473,70.0
474,65.0
475,5.0
476,5.0
477,5.0
480,5.0
481,5.0
484,25.0
493,10.0
496,45.0
497,55.0
499,30.0
501,5.0
502,20.0
503,10.0
504,5.0
505,15.0
506,15.0
507,10.0
508,5.0
510,5.0
511,5.0
518,45.0
519,5.0
520,80.0
522,5.0
525,5.0
531,15.0
533,55.0
535,130.0
537,20.0
542,5.0
544,5.0
545,5.0
546,5.0
548,5.0
555,5.0
557,10.0
558,10.0
559,5.0
560,5.0
561,5.0
562,10.0
563,5.0
567,20.0
569,30.0
570,25.0
571,20.0
574,5.0
576,100.0
579,20.0
580,25.0
581,5.0
582,5.0
585,5.0
588,5.0
589,5.0
590,5.0
591,5.0
592,5.0
596,5.0
600,5.0
605,20.0
606,30.0
607,20.0
609,15.0
610,15.0
611,40.0
612,5.0
613,5.0
615,5.0
616,5.0
618,5.0
621,10.0
628,5.0
630,5.0
631,5.0
632,5.0
633,5.0
636,40.0
638,25.0
639,10.0
640,5.0
644,10.0
646,5.0
649,20.0
650,5.0
658,35.0
662,5.0
663,10.0
665,5.0
666,10.0
668,10.0
669,5.0
670,5.0
672,10.0
675,20.0
676,15.0
678,5.0
681,55.0
682,20.0
683,70.0
685,5.0
689,10.0
690,25.0
692,5.0
694,5.0
699,15.0
702,5.0
703,10.0
704,25.0
706,10.0
707,10.0
708,95.0
712,75.0
713,5.0
714,25.0
716,20.0
717,20.0
718,5.0
720,10.0
722,5.0
724,10.0
725,10.0
727,5.0
732,5.0
741,5.0
742,5.0
752,5.0
753,5.0
755,25.0
757,5.0
758,20.0
759,40.0
761,5.0
762,145.0
763,5.0
765,5.0
767,25.0
768,5.0
769,5.0
772,5.0
774,20.0
777,5.0
779,5.0
780,10.0
781,5.0
782,5.0
784,20.0
786,15.0
787,10.0
788,5.0
791,5.0
792,145.0
793,5.0
795,40.0
796,10.0
797,10.0
798,25.0
799,5.0
800,5.0
802,5.0
816,20.0
818,15.0
820,5.0
821,5.0
823,80.0
824,5.0
827,5.0
831,10.0
832,5.0
833,5.0
837,5.0
842,5.0
844,15.0
852,5.0
853,5.0
855,15.0
857,10.0
859,10.0
863,5.0
865,5.0
877,5.0
880,5.0
881,85.0
883,5.0
887,20.0
890,15.0
893,15.0
900,15.0
906,35.0
908,15.0
909,5.0
910,5.0
911,5.0
912,5.0
913,35.0
914,10.0
915,5.0
916,5.0
917,10.0
918,15.0
919,5.0
920,5.0
921,10.0
923,20.0
924,5.0
935,10.0
942,5.0
943,95.0
944,5.0
945,10.0
947,5.0
950,5.0
951,15.0
952,5.0
953,5.0
954,5.0
955,20.0
956,15.0
960,5.0
962,5.0
967,10.0
971,5.0
972,10.0
973,15.0
976,5.0
977,15.0
984,35.0
985,15.0
986,20.0
987,5.0
991,25.0
994,10.0
996,5.0
998,5.0
1001,15.0
1004,35.0
1005,5.0
1006,5.0
1007,30.0
1011,5.0
1014,5.0
1015,15.0
1016,135.0
1017,75.0
1019,5.0
1020,25.0
1026,120.0
1027,5.0
1028,5.0
1045,5.0
1051,10.0
1052,10.0
1053,15.0
1054,5.0
1057,10.0
1060,5.0
1062,5.0
1065,5.0
1067,5.0
1069,10.0
1070,20.0
1071,10.0
1073,30.0
1074,10.0
1075,5.0
1077,5.0
1079,15.0
1080,5.0
1081,5.0
1082,80.0
1084,5.0
1085,50.0
1086,10.0
1089,20.0
1100,15.0
1102,5.0
1106,10.0
1109,5.0
1110,95.0
1111,30.0
1112,85.0
1113,35.0
1116,15.0
1119,10.0
1120,15.0
1121,10.0
1122,15.0
1123,5.0
1124,5.0
