frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
12,50,485.4958073968858,337.9999343506986,18,260,3516,3584,2021-07-26 10:03:44,48.24378200518644,8.21715864447102,1,,
13,64,461.70655352477695,347.4267695267194,30,260,3826,3968,2021-07-26 10:10:08,48.09183841804905,8.307160749179829,1,0.0,1303.0
14,217,469.4227481418367,351.57669370480085,32,250,4272,4224,2021-07-26 10:14:24,48.14117089514762,8.346781998327982,1,256.0,1303.0
15,220,473.4606624961482,353.2704775129307,144,250,4585,4480,2021-07-26 10:18:40,48.16696986777707,8.362952947980832,1,512.0,1303.0
16,339,477.22435045127156,353.5856065398166,88,240,5004,4864,2021-07-26 10:25:04,48.19100318262092,8.365961558408836,1,896.0,1303.0
17,400,485.0722403048679,356.4179770217639,28,230,5370,5120,2021-07-26 10:29:20,48.24108042064567,8.393003814663771,1,1152.0,1303.0
18,398,485.8970218763382,359.3248342882647,127,230,5685,5376,2021-07-26 10:33:36,48.246341020878745,8.420756569761377,1,1408.0,1303.0
19,396,486.98634479253127,361.1486610472309,376,230,5995,5760,2021-07-26 10:40:00,48.253288911793184,8.438169713729694,1,1792.0,1303.0
20,398,490.11015816926687,364.01746775601,575,230,6304,6016,2021-07-26 10:44:16,48.27320127220476,8.465558898137257,1,2048.0,1303.0
21,393,492.2010017403477,366.7607649986889,738,230,6620,6272,2021-07-26 10:48:32,48.28652829325249,8.49175073471248,1,2304.0,1303.0
22,412,495.86959082925966,370.58319036599556,1150,230,6940,6656,2021-07-26 10:54:56,48.309899203052,8.52824527621649,1,2688.0,1303.0
23,400,498.51836066858203,373.7482484291485,1396,230,7233,6912,2021-07-26 10:59:12,48.32676751692148,8.558462824844556,1,2944.0,1303.0
24,416,500.33801142794965,376.6369035173291,1589,230,7550,7296,2021-07-26 11:05:36,48.33835274152087,8.586042443382246,1,3328.0,1303.0
25,422,485.69850026179967,369.6481038222754,20,220,7863,7552,2021-07-26 11:09:52,48.245074815512574,8.519317450970288,1,,
26,404,506.74330581301837,382.4759571046994,2472,230,8147,7808,2021-07-26 11:14:08,48.37910877529259,8.641790205550333,1,0.0,2432.0
27,406,509.7200766820528,385.42545796953164,2737,230,8442,8192,2021-07-26 11:20:32,48.39803942776604,8.669950185004188,1,384.0,2432.0
28,430,514.3934234278007,389.7568551500626,3184,230,8753,8448,2021-07-26 11:24:48,48.42774600985446,8.71130359354713,1,640.0,2432.0
29,413,510.6714811727719,389.28286147373115,3995,230,9051,8704,2021-07-26 11:29:04,48.40408843656544,8.70677826520302,1,896.0,2432.0
30,417,510.08903076383234,391.36315261676907,4844,230,9363,9088,2021-07-26 11:35:28,48.400384575970875,8.726640244337535,1,1280.0,2432.0
31,420,511.86933051042274,394.0736595914108,5424,230,9675,9344,2021-07-26 11:39:44,48.41170236446519,8.752518087548841,1,1536.0,2432.0
