cellID,occ
1874,25.0
1875,15.0
1876,5.0
1880,10.0
1881,25.0
1882,105.0
1883,5.0
1886,25.0
1887,10.0
1891,5.0
1893,70.0
1894,45.0
1895,10.0
1896,20.0
1898,15.0
1899,5.0
1901,5.0
1903,10.0
1906,15.0
1907,20.0
1908,30.0
1909,5.0
1910,15.0
1913,5.0
1914,30.0
1915,30.0
1916,60.0
1917,20.0
1920,10.0
1923,90.0
1925,5.0
1927,10.0
1928,75.0
1929,30.0
1930,5.0
1931,25.0
1933,40.0
1937,5.0
1939,15.0
1942,25.0
1943,150.0
1944,5.0
1945,5.0
1948,55.0
1950,5.0
1952,20.0
1954,135.0
1955,45.0
1957,5.0
1958,10.0
1960,10.0
1961,20.0
1962,90.0
1964,10.0
1965,10.0
1968,70.0
1970,5.0
1971,55.0
1973,5.0
1975,45.0
1977,15.0
1978,5.0
1980,5.0
1982,80.0
1985,10.0
1987,170.0
1989,5.0
1991,5.0
1994,10.0
1995,15.0
1996,20.0
1999,10.0
2001,30.0
2004,5.0
2008,20.0
2009,80.0
2010,150.0
2011,50.0
2013,35.0
2014,145.0
2017,50.0
2022,45.0
2024,5.0
2025,5.0
2028,80.0
2029,20.0
2032,65.0
2034,95.0
2035,10.0
2036,15.0
2037,15.0
2039,20.0
2040,5.0
2041,35.0
2044,30.0
2048,20.0
2049,5.0
2050,20.0
2052,65.0
2053,5.0
2054,5.0
2055,15.0
2058,25.0
2059,5.0
2061,15.0
2062,25.0
2063,5.0
2068,5.0
2069,5.0
2070,5.0
2071,55.0
2072,5.0
2074,45.0
2075,35.0
2076,5.0
2081,5.0
2082,25.0
2085,10.0
2086,30.0
2087,25.0
2088,5.0
2092,20.0
2093,5.0
2094,10.0
2096,5.0
2097,45.0
2098,10.0
2099,10.0
2101,30.0
2103,5.0
2105,5.0
2108,10.0
2109,125.0
2112,5.0
2114,15.0
2116,5.0
2117,5.0
2118,20.0
2119,10.0
2120,15.0
2121,85.0
2125,30.0
2128,20.0
2129,5.0
2130,10.0
2132,5.0
2133,5.0
2136,15.0
2138,50.0
2141,5.0
2142,40.0
2143,65.0
2144,5.0
2145,5.0
2146,10.0
2154,125.0
2156,5.0
2157,55.0
2158,5.0
2161,10.0
2162,10.0
2164,5.0
2165,30.0
2166,10.0
2167,10.0
2168,10.0
2169,5.0
2171,5.0
2173,5.0
2174,10.0
2179,15.0
2182,30.0
2183,5.0
2184,15.0
2185,15.0
2187,90.0
2188,105.0
2189,10.0
2192,10.0
2194,5.0
2196,10.0
2197,5.0
2198,5.0
2199,25.0
2200,5.0
2202,110.0
2203,5.0
2206,100.0
2207,110.0
2208,55.0
2209,5.0
2211,5.0
2212,10.0
2213,10.0
2214,30.0
2215,15.0
2218,5.0
2219,5.0
2220,5.0
2221,40.0
2222,75.0
2223,45.0
2225,320.0
2226,20.0
2227,10.0
2228,5.0
2229,5.0
2230,35.0
2232,10.0
2235,185.0
2237,30.0
2238,55.0
2239,5.0
2242,5.0
2243,15.0
2245,50.0
2250,30.0
2251,5.0
2252,25.0
2253,55.0
2254,60.0
2258,40.0
2259,20.0
2260,10.0
2262,15.0
2263,10.0
2265,10.0
2266,40.0
2268,20.0
2269,15.0
2270,10.0
2271,5.0
2274,35.0
2276,100.0
2277,10.0
2279,5.0
2281,5.0
2282,5.0
2283,5.0
2284,15.0
2285,10.0
2286,5.0
2287,40.0
2288,15.0
2289,25.0
2290,55.0
2291,35.0
2292,10.0
2293,5.0
2295,20.0
2297,15.0
2298,10.0
2302,20.0
2303,25.0
2305,20.0
2306,15.0
2307,5.0
2308,20.0
2309,5.0
2310,5.0
2311,5.0
2312,100.0
2317,55.0
2318,5.0
2319,10.0
2321,10.0
2323,5.0
2324,30.0
2327,20.0
2328,15.0
2329,40.0
2330,120.0
2332,10.0
2333,5.0
2337,25.0
2338,15.0
2339,5.0
2340,30.0
2342,10.0
2343,10.0
2347,25.0
2348,10.0
2350,30.0
2351,15.0
2352,15.0
2355,5.0
2356,10.0
2358,5.0
2360,20.0
2361,15.0
2363,40.0
2364,5.0
2366,50.0
2369,5.0
2372,10.0
2374,15.0
2376,5.0
2379,10.0
2381,5.0
2382,10.0
2384,5.0
2386,35.0
2387,45.0
2388,115.0
2389,10.0
2390,50.0
2391,20.0
2392,80.0
2395,10.0
2397,5.0
2399,5.0
2400,5.0
2401,15.0
2402,70.0
2403,10.0
2405,20.0
2406,10.0
2408,110.0
2411,50.0
2412,5.0
2413,25.0
2415,40.0
2416,35.0
2418,10.0
2419,35.0
2421,25.0
2423,10.0
2424,35.0
2425,10.0
2427,25.0
2431,5.0
2433,5.0
2435,5.0
2437,15.0
2441,5.0
2442,5.0
2444,5.0
2445,5.0
2446,10.0
2447,5.0
2448,65.0
2453,10.0
2454,10.0
2455,35.0
2456,15.0
2458,5.0
2459,30.0
