frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
42,8,391.62482219094835,618.5404036602748,31,260,8704,12544,2021-06-22 14:34:40,47.64158467988927,10.895595532458316,3,0.0,4509.0
43,10,397.55310086803894,621.8751726337896,141,260,8887,12800,2021-06-22 14:38:56,47.67982383906168,10.92743430446326,3,256.0,4509.0
44,13,402.55152472096654,625.5384705313255,148,260,9059,13184,2021-06-22 14:45:20,47.712044055093514,10.962409178695326,3,640.0,4509.0
45,15,406.7867376052378,628.7926013675477,214,260,9232,13440,2021-06-22 14:49:36,47.739329528103816,10.993477566042442,3,896.0,4509.0
46,12,408.83010857175236,631.1059197916497,206,260,9416,13824,2021-06-22 14:56:00,47.75248803432128,11.015564311060148,3,1280.0,4509.0
47,101,407.5055659107383,632.0019674847262,18,250,9658,14080,2021-06-22 15:00:16,47.74395902731829,11.02411908768615,3,1536.0,4509.0
48,114,415.5004186534816,640.0423108384019,42,250,9839,14336,2021-06-22 15:04:32,47.79542047824772,11.100883117784576,3,0.0,5019.0
49,107,419.84746510659255,642.2998786411131,118,250,10009,14592,2021-06-22 15:08:48,47.82337885349165,11.122437558246787,3,256.0,5019.0
50,104,423.09570557373377,646.2052084958816,157,250,10172,14976,2021-06-22 15:15:12,47.8442621761007,11.159723608257552,3,640.0,5019.0
51,99,427.4995817532633,650.3823553691614,185,250,10328,15232,2021-06-22 15:19:28,47.87255972165106,11.199603805161166,3,896.0,5019.0
52,107,430.7018471369967,652.2943177159021,242,250,10491,15488,2021-06-22 15:23:44,47.89312823765398,11.21785870995893,3,1152.0,5019.0
53,165,430.4585920953397,650.5128112512441,32,240,10691,15872,2021-06-22 15:30:08,47.89156650732596,11.200849297939495,3,1536.0,5019.0
54,171,437.5824484284072,656.434551463726,110,240,10866,16128,2021-06-22 15:34:24,47.937292778993914,11.257386903052163,3,0.0,5501.0
55,171,442.306118116986,661.8927451665908,247,240,11048,16384,2021-06-22 15:38:40,47.96758874723302,11.309498943908602,3,256.0,5501.0
56,215,438.5136099144994,659.7291000631311,31,230,11257,16768,2021-06-22 15:45:04,47.94326740980601,11.288841267330175,3,640.0,5501.0
56,216,446.28973777777776,664.3411466666666,27,230,11258,16768,2021-06-22 15:45:04,47.99312881266276,11.332874507217406,3,0.0,5665.0
57,203,446.68738296778025,668.492861412778,138,230,11426,17024,2021-06-22 15:49:20,47.995677197974665,11.372512851336785,3,256.0,5665.0
58,202,449.76963797830797,674.0144853968036,254,230,11587,17408,2021-06-22 15:55:44,48.01542366853935,11.425230038936043,3,640.0,5665.0
59,216,454.16106177737765,680.11960927972,314,230,11758,17664,2021-06-22 16:00:00,48.04354958214737,11.483518036364819,3,896.0,5665.0
