frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
1,18,398.42415333679355,578.5843192722162,60,260,239,256,2021-06-22 11:09:52,47.68543937354729,10.51411838965743,1,0.0,230.0
2,12,401.70681091105433,581.8588688262236,127,260,456,512,2021-06-22 11:14:08,47.70659944011219,10.545381675547908,1,256.0,230.0
3,13,406.75869063190214,585.7957703986332,189,260,671,896,2021-06-22 11:20:32,47.73914882079042,10.582969148121563,1,640.0,230.0
4,10,411.743453630498,588.0550965186554,259,260,888,1152,2021-06-22 11:24:48,47.771243857300874,10.604539514870432,1,896.0,230.0
5,104,420.47952778918216,592.3033481319629,66,250,1173,1408,2021-06-22 11:29:04,47.8274440149405,10.645099466466027,1,0.0,748.0
6,106,423.8500433253091,595.7481195792903,143,250,1401,1792,2021-06-22 11:35:28,47.84911088181742,10.677988457783009,1,384.0,748.0
7,197,430.4913613263493,601.5018475195542,32,240,1683,2048,2021-06-22 11:39:44,47.89177689022921,10.732921596067674,1,640.0,748.0
8,206,428.04696753409826,600.8940985891828,251,240,1911,2304,2021-06-22 11:44:00,47.87607610064477,10.727119275070486,1,896.0,748.0
9,279,431.1327137110199,602.1946439124936,145,230,2204,2688,2021-06-22 11:50:24,47.89589445944079,10.739535885055517,1,1280.0,748.0
10,277,436.4893787422918,606.8346364419173,241,230,2424,2944,2021-06-22 11:54:40,47.93027929323019,10.783835931224855,1,1536.0,748.0
11,289,443.20201688007876,611.8726885611209,569,230,2643,3200,2021-06-22 11:58:56,47.97333370351949,10.831936345277196,1,1792.0,748.0
12,307,447.53789306145586,613.9242571563994,747,230,2883,3584,2021-06-22 12:05:20,48.00112580280374,10.851523149864878,1,2176.0,748.0
13,307,451.1508588306566,618.4125659001112,974,230,3120,3840,2021-06-22 12:09:36,48.02427403250378,10.894375035501493,1,2432.0,748.0
14,308,439.53185329413714,619.2154752966229,35,220,3356,4096,2021-06-22 12:13:52,47.94979875712374,10.902040804548061,1,0.0,1921.0
15,290,438.5385675835357,619.4966520055143,12,220,3559,4480,2021-06-22 12:20:16,47.943427546216995,10.904725532416544,1,384.0,1921.0
16,312,446.63586821867176,623.8409597005564,58,220,3776,4736,2021-06-22 12:24:32,47.99534705584476,10.94620213276126,1,0.0,2151.0
17,311,446.52214153794495,624.0625209872397,24,220,3995,4992,2021-06-22 12:28:48,47.994618216643325,10.948317430117852,1,256.0,2151.0
18,310,448.05078116618273,630.3563308733828,103,220,4208,5376,2021-06-22 12:35:12,48.0044109815948,11.008407196716604,1,640.0,2151.0
19,288,450.873312798988,632.9139650592483,189,220,4404,5632,2021-06-22 12:39:28,48.022495901116564,11.032826141555915,1,896.0,2151.0
20,272,454.86772305757046,634.8765309331859,194,220,4590,5888,2021-06-22 12:43:44,48.04807296482316,11.051563216373562,1,1152.0,2151.0
21,273,457.5045890782729,639.2871209339241,245,220,4776,6272,2021-06-22 12:50:08,48.064951707738274,11.093673103017345,1,1536.0,2151.0
22,277,454.85396172268213,642.4148932785554,215,220,4968,6528,2021-06-22 12:54:24,48.04798487766518,11.123535629855745,1,1792.0,2151.0
23,279,458.166892410356,645.9173861102316,322,220,5161,6784,2021-06-22 12:58:40,48.069191152437504,11.15697562192501,1,2048.0,2151.0
24,290,454.69743065374456,652.5651257089705,188,220,5367,7168,2021-06-22 13:05:04,48.04698291258615,11.220444177124504,1,2432.0,2151.0
25,280,460.6220642455246,654.8961974507047,290,220,5569,7424,2021-06-22 13:09:20,48.084900671919804,11.242699463538175,1,2688.0,2151.0
26,266,460.2443910418236,660.0598097798187,334,220,5756,7680,2021-06-22 13:13:36,48.08248460303169,11.291998630243077,1,2944.0,2151.0
27,285,463.50530269669736,663.9279699850772,461,220,5958,8064,2021-06-22 13:20:00,48.10334353378168,11.328929812927825,1,3328.0,2151.0
28,290,464.4616807297274,669.8995156941536,405,220,6161,8320,2021-06-22 13:24:16,48.10945807229242,11.385942508329554,1,3584.0,2151.0
29,313,466.21734152912785,673.4905791242737,478,220,6383,8704,2021-06-22 13:30:40,48.12068277131202,11.420228183377365,1,3968.0,2151.0
30,322,467.4182148600813,677.9382127084116,489,220,6607,8960,2021-06-22 13:34:56,48.12836047403525,11.462691674839608,1,4224.0,2151.0
31,306,468.9520717647142,681.6775525760129,719,220,6812,9216,2021-06-22 13:39:12,48.13816345293387,11.498392084921326,1,4480.0,2151.0
32,291,471.09107815863786,685.8684931065904,744,220,7007,9600,2021-06-22 13:45:36,48.15183088651931,11.538404926767422,1,4864.0,2151.0
33,285,474.8476701473816,689.6765523564361,797,220,7205,9856,2021-06-22 13:49:52,48.17582702570616,11.574762311592371,1,5120.0,2151.0
34,287,479.0528032346084,693.4488008543633,800,220,7412,10112,2021-06-22 13:54:08,48.20267616200066,11.610777802804023,1,5376.0,2151.0
35,271,480.005725192701,698.9934357050432,1035,220,7603,10496,2021-06-22 14:00:32,48.208757699002796,11.663714674261945,1,5760.0,2151.0
