frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
42,8,391.6248221909484,618.5404036602748,31,260,8704,12544,2021-06-22 14:34:40,5278205.789067511,642377.1841645661,3,0.0,4509.0
43,10,397.5531008680389,621.8751726337896,141,260,8887,12800,2021-06-22 14:38:56,5282514.414561951,644662.7855081162,3,256.0,4509.0
44,13,402.55152472096654,625.5384705313255,148,260,9059,13184,2021-06-22 14:45:20,5286161.080453351,647196.9760988771,3,640.0,4509.0
45,15,406.7867376052378,628.7926013675477,214,260,9232,13440,2021-06-22 14:49:36,5289252.964711609,649449.178427285,3,896.0,4509.0
46,12,408.8301085717524,631.1059197916497,206,260,9416,13824,2021-06-22 14:56:00,5290758.216661675,651066.8445921121,3,1280.0,4509.0
47,101,407.5055659107383,632.0019674847262,18,250,9658,14080,2021-06-22 15:00:16,5289827.089260699,651732.7975345969,3,1536.0,4509.0
48,114,415.5004186534816,640.0423108384019,42,250,9839,14336,2021-06-22 15:04:32,5295699.595365592,657331.6268245792,3,0.0,5019.0
49,107,419.84746510659255,642.2998786411131,118,250,10009,14592,2021-06-22 15:08:48,5298850.828635675,658860.4137448868,3,256.0,5019.0
50,104,423.09570557373377,646.2052084958816,157,250,10172,14976,2021-06-22 15:15:12,5301249.013279918,661586.2023119882,3,640.0,5019.0
51,99,427.4995817532633,650.3823553691614,185,250,10328,15232,2021-06-22 15:19:28,5304478.045024233,664480.250794933,3,896.0,5019.0
52,107,430.7018471369967,652.2943177159021,242,250,10491,15488,2021-06-22 15:23:44,5306802.977886208,665779.5660312229,3,1152.0,5019.0
53,165,430.4585920953397,650.5128112512441,32,240,10691,15872,2021-06-22 15:30:08,5306593.025395735,664513.1649741675,3,1536.0,5019.0
54,171,437.5824484284072,656.434551463726,110,240,10866,16128,2021-06-22 15:34:24,5311796.873681634,668590.4594772665,3,0.0,5501.0
55,171,442.306118116986,661.8927451665908,247,240,11048,16384,2021-06-22 15:38:40,5315279.0464349575,672381.3417677106,3,256.0,5501.0
56,215,438.5136099144994,659.7291000631311,31,230,11257,16768,2021-06-22 15:45:04,5312530.092418222,670919.7641056024,3,640.0,5501.0
56,216,446.28973777777776,664.3411466666666,27,230,11258,16768,2021-06-22 15:45:04,5318169.994362517,674040.0923908823,3,0.0,5665.0
57,203,446.68738296778025,668.492861412778,138,230,11426,17024,2021-06-22 15:49:20,5318543.485364072,676988.3500182697,3,256.0,5665.0
58,202,449.769637978308,674.0144853968036,254,230,11587,17408,2021-06-22 15:55:44,5320860.439423757,680851.7081062455,3,640.0,5665.0
59,216,454.16106177737765,680.11960927972,314,230,11758,17664,2021-06-22 16:00:00,5324124.705715354,685097.2208620951,3,896.0,5665.0
