frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
0,109,416.3916221353776,188.04882082123143,37,250,72,0,2021-06-22 11:05:36,47.80115232437228,6.785513181354292,2,0.0,72.0
1,106,423.79617239356776,192.35735915857416,15,250,294,256,2021-06-22 11:09:52,47.84876461213364,6.8266487336506705,2,256.0,72.0
2,16,428.2933171261222,194.0428730777102,202,260,460,512,2021-06-22 11:14:08,47.877658638154564,6.842740749185081,2,512.0,72.0
3,19,434.301021854193,196.74954094176834,239,260,675,896,2021-06-22 11:20:32,47.91623427871228,6.868582753313555,2,896.0,72.0
4,16,438.78415750268607,199.30991264283816,200,260,893,1152,2021-06-22 11:24:48,47.9450033299237,6.89302748720529,2,1152.0,72.0
5,17,443.54634845437744,202.91549965115925,104,260,1110,1408,2021-06-22 11:29:04,47.97554173184131,6.92745167446876,2,1408.0,72.0
6,19,451.4870807663168,206.6748326025628,72,260,1338,1792,2021-06-22 11:35:28,48.02642749254854,6.96334338110376,2,1792.0,72.0
7,20,454.00765087072284,208.52667375023424,96,260,1557,2048,2021-06-22 11:39:44,48.0425675894206,6.98102381793365,2,2048.0,72.0
8,117,462.59431944563266,212.79006983169015,33,250,1849,2304,2021-06-22 11:44:00,48.09751767620211,7.021728309745756,2,0.0,1116.0
9,106,467.16383484674265,215.56568108495173,120,250,2067,2688,2021-06-22 11:50:24,48.12673411256081,7.048228088552469,2,384.0,1116.0
10,201,470.7239477679111,217.47143125826443,31,240,2356,2944,2021-06-22 11:54:40,48.149485063595776,7.066423162500491,2,640.0,1116.0
11,203,478.5779139959804,221.4147397536746,32,240,2568,3200,2021-06-22 11:58:56,48.19964381419857,7.104071578668629,2,256.0,1404.0
12,228,486.68375942540877,223.88900317849163,88,240,2814,3584,2021-06-22 12:05:20,48.25135896972383,7.127694426364784,2,640.0,1404.0
13,234,494.3177127141188,225.512313665509,32,240,3056,3840,2021-06-22 12:09:36,48.30001289456398,7.1431927950499,2,896.0,1404.0
14,212,498.7196133463967,227.61794526310436,180,240,3273,4096,2021-06-22 12:13:52,48.328048838329835,7.163295984295786,2,1152.0,1404.0
15,191,506.21036229733846,230.8453980328239,218,240,3473,4480,2021-06-22 12:20:16,48.37571973399987,7.19411010971605,2,1536.0,1404.0
16,213,515.2147076793296,234.36433450684476,290,240,3691,4736,2021-06-22 12:24:32,48.432963191962294,7.227706768749258,2,0.0,2110.0
17,219,521.2000442199084,237.2861124019595,422,240,3916,4992,2021-06-22 12:28:48,48.470981115653714,7.2556021416244665,2,256.0,2110.0
18,213,528.0900376315533,240.62825904119023,530,240,4125,5376,2021-06-22 12:35:12,48.5147046378375,7.287510873090129,2,640.0,2110.0
19,195,536.1041774324726,244.43402581707733,572,240,4322,5632,2021-06-22 12:39:28,48.5655175732244,7.323846371130715,2,896.0,2110.0
20,188,543.615722492838,247.33129655774405,733,240,4519,5888,2021-06-22 12:43:44,48.61309617468116,7.351507768477989,2,1152.0,2110.0
21,182,551.6416898682938,250.73556017086327,756,240,4698,6272,2021-06-22 12:50:08,48.66388291092541,7.384009545202744,2,1536.0,2110.0
22,195,560.6390364642124,253.61968807034162,736,240,4898,6528,2021-06-22 12:54:24,48.7207574630155,7.4115454647752665,2,,
23,196,570.3948121712123,257.49651194104524,695,240,5092,6784,2021-06-22 12:58:40,48.782352521252385,7.448559361497692,2,,
24,206,580.5705121114667,260.5096620805849,617,240,5298,7168,2021-06-22 13:05:04,48.84651750949151,7.477327086533294,2,,
25,202,589.7342874339606,260.59641851624167,739,240,5504,7424,2021-06-22 13:09:20,48.90423040110029,7.478155370489212,2,0.0,3020.0
26,189,594.0167286497007,256.6995264890691,817,240,5693,7680,2021-06-22 13:13:36,48.931177465604236,7.440950211949649,2,256.0,3020.0
27,205,609.7199738562183,269.360265419157,352,240,5892,8064,2021-06-22 13:20:00,49.02986937319693,7.561827466243639,2,0.0,3188.0
28,207,617.9675692440011,272.3951616098929,269,240,6091,8320,2021-06-22 13:24:16,49.08162187132697,7.590802822549288,2,256.0,3188.0
