frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
22,32,468.4458477317252,224.8058094739746,87,260,1754,6528,2021-06-18 13:54:08,48.13492887478119,7.136447390216789,1,0.0,952.0
23,96,474.9001388071584,225.93759868784593,98,250,1877,6912,2021-06-18 14:00:32,48.176162080242854,7.147253293288584,1,384.0,952.0
24,194,486.4575194993714,225.49970759624668,14,220,2021,7168,2021-06-18 14:04:48,48.2499159721487,7.143072435951065,1,0.0,1071.0
25,201,489.9385144817765,227.93914868491268,165,220,2121,7424,2021-06-18 14:09:04,48.27210715369815,7.166362588390981,1,256.0,1071.0
26,195,491.03554399781785,227.6451454557704,231,220,2220,7808,2021-06-18 14:15:28,48.279100013810556,7.163555670888631,1,640.0,1071.0
27,196,496.56642961530184,229.68497433268928,597,220,2320,8064,2021-06-18 14:19:44,48.314338445501534,7.183030870480111,1,896.0,1071.0
28,194,502.59541066367024,232.62119851087863,991,220,2424,8320,2021-06-18 14:24:00,48.352718906353005,7.211064165394217,1,1152.0,1071.0
29,184,507.36569004577785,234.9421317461037,1244,220,2520,8704,2021-06-18 14:30:24,48.38306797407668,7.233223133955235,1,1536.0,1071.0
30,185,512.6482657893802,237.22408537461567,1547,220,2616,8960,2021-06-18 14:34:40,48.416655193599304,7.255009955106046,1,1792.0,1071.0
31,189,516.8580178363945,238.80003851507757,1639,220,2715,9216,2021-06-18 14:38:56,48.44340362433471,7.2700563293396945,1,2048.0,1071.0
32,181,520.6850609273863,240.35186776489806,1876,220,2809,9600,2021-06-18 14:45:20,48.46771097734107,7.284872101015467,1,2432.0,1071.0
33,174,522.3668997633054,241.94188183833106,2355,220,2899,9856,2021-06-18 14:49:36,48.47838791353661,7.300052785896732,1,2688.0,1071.0
34,182,524.7029955999941,243.13745326104322,2618,220,2998,10240,2021-06-18 14:56:00,48.49321664687496,7.311467278788504,1,3072.0,1071.0
35,175,527.2626732657076,244.557541228244,2962,220,3088,10496,2021-06-18 15:00:16,48.509455969394196,7.325025601612044,1,3328.0,1071.0
36,171,530.4088728554416,245.88387653931463,3236,220,3182,10752,2021-06-18 15:04:32,48.52941340135858,7.337688434634284,1,3584.0,1071.0
37,175,534.9950854287906,247.30642468817402,3320,220,3277,11008,2021-06-18 15:08:48,48.5584901122385,7.3512703109295945,1,3840.0,1071.0
38,168,539.8681805255593,248.95701638691796,3633,220,3365,11392,2021-06-18 15:15:12,48.589363783540456,7.367029351766233,1,4224.0,1071.0
39,170,543.7391132382869,250.67651315327873,3656,220,3458,11648,2021-06-18 15:19:28,48.613877063226006,7.383445809533571,1,4480.0,1071.0
40,176,550.6926697194693,253.5670673407237,3379,220,3563,11904,2021-06-18 15:23:44,48.65788057859375,7.411043082378373,1,4736.0,1071.0
41,165,555.9535406317137,256.3263570186943,3653,220,3658,12288,2021-06-18 15:30:08,48.69114691477489,7.43738729790941,1,5120.0,1071.0
42,166,559.9252825914816,257.743482562889,3472,220,3754,12544,2021-06-18 15:34:24,48.71624858082387,7.450917247712214,1,5376.0,1071.0
43,180,564.3858272755983,258.87680297247044,3368,220,3864,12800,2021-06-18 15:38:40,48.74442264544827,7.4617373223852175,1,5632.0,1071.0
44,186,568.9921504260685,260.5734741427182,3325,220,3983,13184,2021-06-18 15:45:04,48.77350238401468,7.477936315195801,1,6016.0,1071.0
45,187,573.5591546507898,261.65093377653074,3270,220,4102,13440,2021-06-18 15:49:20,48.80231583647826,7.488223384383905,1,6272.0,1071.0
46,181,576.7470351079484,262.0715107587453,2667,220,4214,13824,2021-06-18 15:55:44,48.8224176369989,7.492238897519874,1,6656.0,1071.0
47,172,582.4359526329341,263.64896784430704,2158,220,4317,14080,2021-06-18 16:00:00,48.85827162855902,7.507299248780591,1,6912.0,1071.0
48,171,586.6101338661862,264.3360463164484,2052,220,4422,14336,2021-06-18 16:04:16,48.884562381283594,7.513859107682346,1,7168.0,1071.0
49,172,590.1532187366998,266.0789855093188,1931,220,4526,14592,2021-06-18 16:08:32,48.90686725965711,7.530499671872893,1,7424.0,1071.0
50,169,596.0269457457259,267.35587128953665,1793,220,4623,14976,2021-06-18 16:14:56,48.943822607172784,7.542690568366238,1,7808.0,1071.0
51,169,604.6296648451512,268.46012226518906,1429,220,4718,15232,2021-06-18 16:19:12,48.99789832305895,7.553233417507942,1,8064.0,1071.0
52,165,613.0581246386088,270.0739939721298,1201,220,4812,15616,2021-06-18 16:25:36,49.05082174312787,7.568641904501907,1,8448.0,1071.0
53,181,616.0960148311897,270.03171818416166,942,220,4921,15872,2021-06-18 16:29:52,49.0698846755313,7.568238287679331,1,8704.0,1071.0
54,175,622.3884804566899,270.94584461122065,671,220,5024,16128,2021-06-18 16:34:08,49.109341710626,7.576965666201525,1,8960.0,1071.0
55,186,628.2203798340574,273.36644869733203,318,220,5133,16512,2021-06-18 16:40:32,49.14588494753846,7.600076215657226,1,9344.0,1071.0
56,175,635.5117145259208,276.4418694351623,111,220,5235,16768,2021-06-18 16:44:48,49.191534895084516,7.62943845263997,1,9600.0,1071.0
