frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
34,45,777.7317755367324,729.1502184088099,40,260,6285,10240,2021-06-05 09:55:12,50.07348972469206,11.95163344069386,3,0.0,2256.0
35,43,777.956848998818,731.4357744713407,90,260,6500,10496,2021-06-05 09:59:28,50.074872908543,11.97345498870143,3,256.0,2256.0
36,54,777.9522253752597,733.1106651840751,129,260,6736,10752,2021-06-05 10:03:44,50.0748444941694,11.989445561559464,3,512.0,2256.0
37,60,778.4968775125858,734.047874082132,169,260,6973,11136,2021-06-05 10:10:08,50.078191641512966,11.998393359480195,3,896.0,2256.0
38,71,779.8259878754842,734.6811982086238,308,260,7241,11392,2021-06-05 10:14:24,50.08635650817692,12.004440456833592,3,1152.0,2256.0
39,80,780.861143271157,735.9000898599878,360,260,7528,11648,2021-06-05 10:18:40,50.092717368354165,12.016077804172838,3,1408.0,2256.0
40,222,786.8013949933415,739.0004905905428,49,250,7914,12032,2021-06-05 10:25:04,50.129190233399534,12.045678054611697,3,1792.0,2256.0
41,219,786.1391382028219,740.1291197216601,158,250,8199,12288,2021-06-05 10:29:20,50.12512540194832,12.056454293759861,3,2048.0,2256.0
42,318,787.0586994887873,739.0707538178502,52,240,8566,12544,2021-06-05 10:33:36,50.13076952925666,12.04634894106323,3,2304.0,2256.0
43,374,795.8455533142542,739.0506822526326,20,230,8891,12928,2021-06-05 10:40:00,50.184668747619654,12.046157294000013,3,2688.0,2256.0
44,395,795.746743133654,739.1371412397118,42,230,9217,13184,2021-06-05 10:44:16,50.18406301962197,12.046982820598597,3,2944.0,2256.0
45,383,795.9359338952121,739.2403067535959,42,230,9518,13440,2021-06-05 10:48:32,50.18522280032961,12.047967864243509,3,3200.0,2256.0
46,391,797.9676953543086,739.4779655528083,57,230,9825,13824,2021-06-05 10:54:56,50.197677942025656,12.050237074961393,3,3584.0,2256.0
47,394,801.6684488528995,740.9426534538014,70,230,10127,14080,2021-06-05 10:59:12,50.2203541902838,12.064221290327078,3,3840.0,2256.0
48,380,804.2939675806786,739.7651824840842,33,230,10421,14464,2021-06-05 11:05:36,50.236434242122606,12.052979476004268,3,4224.0,2256.0
49,376,807.7325135173534,739.9344694162161,90,230,10702,14720,2021-06-05 11:09:52,50.2574870460333,12.054595859332233,3,4480.0,2256.0
50,393,812.7627625184797,739.8165854383147,31,230,11002,14976,2021-06-05 11:14:08,50.288267025297706,12.053470281036766,3,4736.0,2256.0
51,386,813.0145611205184,739.8066194337931,44,230,11297,15360,2021-06-05 11:20:32,50.289807724141355,12.0533751237594,3,5120.0,2256.0
52,380,821.7438492776309,739.6904446483102,31,230,11586,15616,2021-06-05 11:24:48,50.34317644707781,12.052265865153199,3,5376.0,2256.0
53,357,828.2734659350318,736.9892657054714,79,230,11854,15872,2021-06-05 11:29:04,50.383054906830026,12.026476420381044,3,5632.0,2256.0
