frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
22,64,1079.0389988721106,487.3211140675948,73,260,3852,6656,2021-06-05 08:55:28,5748912.189520701,544236.54110537,4,0.0,1398.0
23,74,1079.5742316924254,489.885333807752,126,260,4046,6912,2021-06-05 08:59:44,5749279.094870861,545918.1431398445,4,256.0,1398.0
24,77,1084.3606280974857,490.7068216096456,190,260,4242,7168,2021-06-05 09:04:00,5752427.794981336,546428.6998909089,4,512.0,1398.0
25,145,1088.4631758163418,491.9879329802205,50,250,4491,7552,2021-06-05 09:10:24,5755128.851911654,547244.4017067476,4,896.0,1398.0
26,203,1088.5018965274369,491.9946213566682,50,240,4746,7808,2021-06-05 09:14:40,5755154.291130984,547248.5507820426,4,1152.0,1398.0
27,198,1088.5626729879634,490.7328151593184,111,240,4941,8064,2021-06-05 09:18:56,5755186.401572804,546420.1667553904,4,1408.0,1398.0
28,204,1092.553574759181,491.2455737525408,295,240,5136,8448,2021-06-05 09:25:20,5757807.875275227,546732.1594555591,4,1792.0,1398.0
29,249,1096.609894041372,492.3960784426041,200,230,5370,8704,2021-06-05 09:29:36,5760474.760411749,547461.4534576887,4,2048.0,1398.0
30,267,1098.2528547664606,497.4148471111413,124,220,5600,8960,2021-06-05 09:33:52,5761584.083480366,550740.4438863477,4,2304.0,1398.0
31,256,1098.4996366577925,498.3379986222157,189,220,5806,9344,2021-06-05 09:40:16,5761752.0371612385,551343.7869531608,4,2688.0,1398.0
32,264,1100.140011865418,500.1514995783901,335,220,6021,9600,2021-06-05 09:44:32,5762839.615703187,552520.9557074726,4,2944.0,1398.0
33,271,1105.4153043575684,501.2941222015816,561,220,6241,9856,2021-06-05 09:48:48,5766302.865094124,553232.7634117205,4,3200.0,1398.0
34,272,1109.1151420222725,501.7376916373259,713,220,6459,10240,2021-06-05 09:55:12,5768727.927470021,553497.1747328682,4,3584.0,1398.0
35,291,1112.1152822962763,501.54869504353167,1032,220,6686,10496,2021-06-05 09:59:28,5770689.7745996015,553352.4425726236,4,3840.0,1398.0
36,301,1115.551131681413,500.5954824933642,1216,220,6918,10752,2021-06-05 10:03:44,5772930.567212206,552705.0277123767,4,4096.0,1398.0
37,329,1119.4314074013912,500.9721582721561,1370,220,7174,11136,2021-06-05 10:10:08,5775469.937168051,552924.3363308504,4,4480.0,1398.0
38,360,1120.8218597916718,500.0117784637532,1396,220,7453,11392,2021-06-05 10:14:24,5776372.044620432,552287.0527143918,4,4736.0,1398.0
39,373,1125.497552786781,500.06571041638574,1756,220,7738,11648,2021-06-05 10:18:40,5779426.858575059,552290.1153708927,4,4992.0,1398.0
40,386,1127.951793466806,500.0114233250308,1871,220,8026,12032,2021-06-05 10:25:04,5781029.040030741,552237.783021655,4,5376.0,1398.0
41,395,1131.3827210622503,501.2134316095559,1903,220,8325,12288,2021-06-05 10:29:20,5783277.092113269,552998.589666514,4,5632.0,1398.0
42,402,1134.0445268689032,501.32969903956456,2113,220,8624,12544,2021-06-05 10:33:36,5785014.429971641,553055.8576048333,4,5888.0,1398.0
43,413,1137.4377931503705,502.5936090728115,2294,220,8920,12928,2021-06-05 10:40:00,5787236.419267434,553856.218907145,4,6272.0,1398.0
44,434,1140.1252966149857,504.1314845681064,2297,220,9246,13184,2021-06-05 10:44:16,5788999.373919665,554839.4941079303,4,6528.0,1398.0
45,425,1143.9992502908,504.2779876033193,2673,220,9549,13440,2021-06-05 10:48:32,5791525.071530466,554906.939120276,4,6784.0,1398.0
46,429,1147.347063377723,505.19764779426816,2854,220,9851,13824,2021-06-05 10:54:56,5793712.150225872,555481.5630386386,4,7168.0,1398.0
47,435,1151.0387831483774,504.2158813420981,3180,220,10157,14080,2021-06-05 10:59:12,5796108.523772968,554815.5830606581,4,7424.0,1398.0
48,420,1154.3460121867822,505.48186904794767,3628,220,10449,14464,2021-06-05 11:05:36,5798269.885925676,555615.293655115,4,7808.0,1398.0
49,421,1157.5356391951068,506.2200104705469,3929,220,10736,14720,2021-06-05 11:09:52,5800350.049936815,556071.9224819719,4,8064.0,1398.0
50,438,1159.8045350993536,507.6715479765959,4114,220,11034,14976,2021-06-05 11:14:08,5801836.133781208,556998.7507025757,4,8320.0,1398.0
51,430,1162.7350459976628,508.39369982852463,4624,220,11328,15360,2021-06-05 11:20:32,5803746.486339087,557445.9811951686,4,8704.0,1398.0
52,427,1165.592983070613,508.0802879115311,4753,220,11620,15616,2021-06-05 11:24:48,5805601.167556076,557220.723239593,4,8960.0,1398.0
53,399,1167.28981949918,509.6821582393004,5347,220,11883,15872,2021-06-05 11:29:04,5806715.52260162,558248.2165430877,4,9216.0,1398.0
