frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
19,40,610.495357837983,892.6583592474104,18,260,3302,5760,2021-06-05 08:40:32,5432382.736551064,812290.826945689,2,0.0,1226.0
20,36,610.4572577488605,896.7831327493153,58,260,3483,6016,2021-06-05 08:44:48,5432300.476513265,815168.6198007567,2,256.0,1226.0
21,35,610.4886755366288,899.0005526646013,78,260,3660,6272,2021-06-05 08:49:04,5432293.076119801,816716.3382502652,2,512.0,1226.0
22,38,610.6102325413244,902.781365324249,145,260,3830,6656,2021-06-05 08:55:28,5432328.8786137635,819356.1915887718,2,896.0,1226.0
23,41,610.6332827034917,905.835664784103,114,260,4018,6912,2021-06-05 08:59:44,5432306.299022701,821487.7242276119,2,1152.0,1226.0
24,48,610.7315589584526,908.5450704644744,152,260,4218,7168,2021-06-05 09:04:00,5432341.2441556575,823379.5807877942,2,1408.0,1226.0
25,38,610.9438477368285,910.2105269018118,178,260,4409,7552,2021-06-05 09:10:24,5432468.990326545,824544.2727551274,2,1792.0,1226.0
26,33,612.1131533006946,912.767124937558,241,260,4608,7808,2021-06-05 09:14:40,5433254.329919994,826342.1651382884,2,2048.0,1226.0
27,30,612.6975441434099,915.1968793356552,297,260,4804,8064,2021-06-05 09:18:56,5433633.291985422,828044.1358144167,2,2304.0,1226.0
28,31,613.445468698366,917.1974492992468,300,260,5000,8448,2021-06-05 09:25:20,5434131.785853557,829448.4340690626,2,2688.0,1226.0
29,34,613.9854698081737,918.9943418985412,295,260,5194,8704,2021-06-05 09:29:36,5434487.906704378,830707.9783481113,2,2944.0,1226.0
30,34,578.512068696384,940.619030975133,32,260,5414,8960,2021-06-05 09:33:52,5409462.96225463,845455.4019666265,2,0.0,1960.0
31,30,578.5006675613071,941.8492422623576,70,260,5629,9344,2021-06-05 09:40:16,5409443.3835985735,846317.2033724231,2,384.0,1960.0
32,29,580.2558017959311,942.1852187229056,112,260,5840,9600,2021-06-05 09:44:32,5410669.740134009,846568.9983421015,2,640.0,1960.0
33,33,580.8120127308439,942.9539121029778,181,260,6058,9856,2021-06-05 09:48:48,5411052.222006274,847112.6522250327,2,896.0,1960.0
34,30,580.9427221987922,944.2493602380358,260,260,6274,10240,2021-06-05 09:55:12,5411131.849973646,848021.2057863758,2,1280.0,1960.0
35,138,578.852075380955,944.885579955761,35,250,6568,10496,2021-06-05 09:59:28,5409661.508241274,848447.7890984297,2,1536.0,1960.0
36,158,579.0946658709206,945.0434194324504,61,250,6811,10752,2021-06-05 10:03:44,5409830.01133879,848560.5741322844,2,1792.0,1960.0
37,176,578.6190851735016,945.0449301487156,18,250,7062,11136,2021-06-05 10:10:08,5409496.845595949,848557.3110235902,2,2176.0,1960.0
40,210,586.93121195343,953.3091944546696,72,250,7906,12032,2021-06-05 10:25:04,5415245.503207385,854416.9286128462,2,0.0,2771.0
41,208,587.0677736523761,954.0528378315602,77,250,8192,12288,2021-06-05 10:29:20,5415334.8884456605,854938.5715943449,2,256.0,2771.0
42,205,587.5394623157039,954.6970856512152,97,250,8489,12544,2021-06-05 10:33:36,5415659.793137186,855393.3476908638,2,512.0,2771.0
43,205,589.8392005298492,956.8868999159744,170,250,8778,12928,2021-06-05 10:40:00,5417251.238965273,856944.3424853424,2,896.0,2771.0
44,218,592.3460324436123,958.1895322000752,150,250,9095,13184,2021-06-05 10:44:16,5418994.669943355,857875.5923461928,2,1152.0,2771.0
45,316,595.1693972315489,959.8907465322426,34,240,9475,13440,2021-06-05 10:48:32,5420955.570748418,859087.4523115975,2,1408.0,2771.0
46,312,595.2416898266691,960.0521484040146,39,240,9772,13824,2021-06-05 10:54:56,5421004.867699422,859200.8592634506,2,1792.0,2771.0
47,314,595.3716753990493,960.2662292480258,59,240,10078,14080,2021-06-05 10:59:12,5421094.101190941,859351.5414303527,2,2048.0,2771.0
48,302,595.4235306182037,960.8642926305693,70,240,10373,14464,2021-06-05 11:05:36,5421125.744716821,859770.0711690155,2,2432.0,2771.0
49,298,595.4682333811445,961.1871519379516,72,240,10653,14720,2021-06-05 11:09:52,5421154.524333719,859996.1366697196,2,2688.0,2771.0
50,311,595.5130835823389,960.9574236501996,72,240,10950,14976,2021-06-05 11:14:08,5421187.649469026,859835.870828646,2,2944.0,2771.0
51,300,595.564488986504,961.6142785129432,72,240,11241,15360,2021-06-05 11:20:32,5421218.566234518,860295.4892151856,2,3328.0,2771.0
52,301,595.8057025258066,961.0960861866172,70,240,11536,15616,2021-06-05 11:24:48,5421391.201610585,859935.0594921547,2,3584.0,2771.0
