frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
19,40,610.495357837983,892.6583592474104,18,260,3302,5760,2021-06-05 08:40:32,49.034736113141946,13.51271422808249,2,0.0,1226.0
20,36,610.4572577488605,896.7831327493153,58,260,3483,6016,2021-06-05 08:44:48,49.03449702833891,13.552095357850453,2,256.0,1226.0
21,35,610.4886755366288,899.0005526646013,78,260,3660,6272,2021-06-05 08:49:04,49.034694180518166,13.573265583730052,2,512.0,1226.0
22,38,610.6102325413244,902.781365324249,145,260,3830,6656,2021-06-05 08:55:28,49.03545697223846,13.60936283899408,2,896.0,1226.0
23,41,610.6332827034917,905.835664784103,114,260,4018,6912,2021-06-05 08:59:44,49.035601616085984,13.638522949365287,2,1152.0,1226.0
24,48,610.7315589584526,908.5450704644744,152,260,4218,7168,2021-06-05 09:04:00,49.03621831698095,13.664391231937268,2,1408.0,1226.0
25,38,610.9438477368285,910.2105269018118,178,260,4409,7552,2021-06-05 09:10:24,49.03755046664079,13.680291733564413,2,1792.0,1226.0
26,33,612.1131533006946,912.767124937558,241,260,4608,7808,2021-06-05 09:14:40,49.044891880720684,13.704701125860113,2,2048.0,1226.0
27,30,612.6975441434099,915.1968793356552,297,260,4804,8064,2021-06-05 09:18:56,49.04855903669704,13.727898558644528,2,2304.0,1226.0
28,31,613.445468698366,917.1974492992468,300,260,5000,8448,2021-06-05 09:25:20,49.0532523956635,13.746999421057472,2,2688.0,1226.0
29,34,613.9854698081737,918.9943418985412,295,260,5194,8704,2021-06-05 09:29:36,49.05664099820879,13.764154774423881,2,2944.0,1226.0
30,34,578.512068696384,940.619030975133,32,260,5414,8960,2021-06-05 09:33:52,48.8335454463441,13.97061454686361,2,0.0,1960.0
31,30,578.5006675613071,941.8492422623576,70,260,5629,9344,2021-06-05 09:40:16,48.83347359776031,13.982359661377394,2,384.0,1960.0
32,29,580.2558017959311,942.1852187229057,112,260,5840,9600,2021-06-05 09:44:32,48.844534242885125,13.985567483762486,2,640.0,1960.0
33,33,580.8120127308439,942.9539121029778,181,260,6058,9856,2021-06-05 09:48:48,48.84803941738645,13.992907112097754,2,896.0,1960.0
34,30,580.9427221987922,944.2493602380358,260,260,6274,10240,2021-06-05 09:55:12,48.84886313275301,14.00527510198877,2,1280.0,1960.0
35,138,578.852075380955,944.885579955761,35,250,6568,10496,2021-06-05 09:59:28,48.835688127629616,14.011349240243076,2,1536.0,1960.0
36,158,579.0946658709206,945.0434194324505,61,250,6811,10752,2021-06-05 10:03:44,48.83721690375809,14.012856170595418,2,1792.0,1960.0
37,176,578.6190851735016,945.0449301487156,18,250,7062,11136,2021-06-05 10:10:08,48.83421985132837,14.012870593756476,2,2176.0,1960.0
40,210,586.93121195343,953.3091944546696,72,250,7906,12032,2021-06-05 10:25:04,48.886583327191005,14.091772704010156,2,0.0,2771.0
41,208,587.0677736523761,954.0528378315602,77,250,8192,12288,2021-06-05 10:29:20,48.88744313926725,14.098873099834202,2,256.0,2771.0
42,205,587.5394623157039,954.6970856512152,97,250,8489,12544,2021-06-05 10:33:36,48.89041386521617,14.105023884252848,2,512.0,2771.0
43,205,589.8392005298492,956.8868999159743,170,250,8778,12928,2021-06-05 10:40:00,48.904890750405315,14.125930552538698,2,896.0,2771.0
44,218,592.3460324436123,958.1895322000751,150,250,9095,13184,2021-06-05 10:44:16,48.920668058393545,14.13836726797786,2,1152.0,2771.0
45,316,595.1693972315489,959.8907465322426,34,240,9475,13440,2021-06-05 10:48:32,48.938428253306675,14.154609931501657,2,1408.0,2771.0
46,312,595.2416898266691,960.0521484040146,39,240,9772,13824,2021-06-05 10:54:56,48.938883005234445,14.156150872871962,2,1792.0,2771.0
47,314,595.3716753990493,960.2662292480258,59,240,10078,14080,2021-06-05 10:59:12,48.939700671131256,14.15819475269507,2,2048.0,2771.0
48,302,595.4235306182037,960.8642926305691,70,240,10373,14464,2021-06-05 11:05:36,48.940026863057774,14.163904603504779,2,2432.0,2771.0
49,298,595.4682333811445,961.1871519379517,72,240,10653,14720,2021-06-05 11:09:52,48.94030806291774,14.166987016726337,2,2688.0,2771.0
50,311,595.5130835823389,960.9574236501996,72,240,10950,14976,2021-06-05 11:14:08,48.94059019022856,14.164793747102879,2,2944.0,2771.0
51,300,595.564488986504,961.6142785129433,72,240,11241,15360,2021-06-05 11:20:32,48.940913552622774,14.171064893906665,2,3328.0,2771.0
52,301,595.8057025258066,961.0960861866173,70,240,11536,15616,2021-06-05 11:24:48,48.94243089090369,14.166117590727067,2,3584.0,2771.0
