frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
33,81,353.5282343156351,361.0573195841022,45,250,4067,9984,2021-06-04 03:50:24,5249233.354364211,457536.72885851504,2,0.0,1310.0
34,91,355.0081672740285,362.38284384470455,68,250,4211,10240,2021-06-04 03:54:40,5250292.913767422,458499.2548812464,2,256.0,1310.0
35,80,365.0857107569335,361.9168431915477,281,250,4341,10496,2021-06-04 03:58:56,5257550.498779955,458215.2971748005,2,512.0,1310.0
36,90,365.2321693198919,362.8778515253259,367,250,4480,10880,2021-06-04 04:05:20,5257650.976402051,458907.42491666746,2,896.0,1310.0
37,94,367.2363369883397,363.2112096982342,369,250,4626,11136,2021-06-04 04:09:36,5259091.074645812,459157.30690959055,2,1152.0,1310.0
38,97,378.89299100126783,373.04613407361046,1097,250,4777,11392,2021-06-04 04:13:52,5267424.512991962,466279.57795181003,2,0.0,1513.0
39,94,379.0284217933536,374.3206908127353,1229,250,4937,11776,2021-06-04 04:20:16,5267516.563001521,467195.53911621514,2,384.0,1513.0
40,95,378.1559688702607,375.1298195753012,1056,250,5099,12032,2021-06-04 04:24:32,5266886.751410945,467773.21612075955,2,640.0,1513.0
41,84,379.5339937639643,377.1578751493889,940,250,5242,12288,2021-06-04 04:28:48,5267868.563635624,469235.21874339675,2,896.0,1513.0
42,95,380.8043631593517,377.95595267434015,865,250,5408,12672,2021-06-04 04:35:12,5268777.92533604,469813.08795963065,2,1280.0,1513.0
43,97,391.4392073075155,380.36554830035885,62,250,5569,12928,2021-06-04 04:39:28,5276401.367397312,471580.5552860108,2,1536.0,1513.0
43,95,379.48670865984536,364.37138338281545,501,250,5567,12928,2021-06-04 04:39:28,5267890.202945585,460051.9837131436,2,0.0,1720.0
44,97,388.69436057495966,362.74917638303685,479,250,5716,13184,2021-06-04 04:43:44,5274507.918688646,458933.4943436548,2,256.0,1720.0
45,153,407.0193884457984,361.53223752031454,30,240,5919,13568,2021-06-04 04:50:08,5287645.888447741,458155.11172768706,2,0.0,1808.0
46,158,407.2675640838724,361.0008882577601,67,240,6083,13824,2021-06-04 04:54:24,5287826.251342389,457776.09757971123,2,256.0,1808.0
47,163,410.04304463376354,361.4921167410906,185,240,6251,14080,2021-06-04 04:58:40,5289809.977658694,458142.0111318764,2,512.0,1808.0
48,187,413.990515061715,361.42909065575554,39,230,6436,14464,2021-06-04 05:05:04,5292634.098974889,458117.32455890265,2,896.0,1808.0
49,175,410.0809860345224,361.5338175240482,60,230,6590,14720,2021-06-04 05:09:20,5289836.8993824385,458172.0425229889,2,1152.0,1808.0
50,184,409.41575871173575,362.0861099054864,180,230,6747,14976,2021-06-04 05:13:36,5289358.022044763,458563.78864524094,2,1408.0,1808.0
51,166,410.08245194291385,361.624872551141,209,230,6889,15360,2021-06-04 05:20:00,5289837.478354168,458237.19693291787,2,1792.0,1808.0
52,168,410.6202406375526,361.5747454064379,214,230,7037,15616,2021-06-04 05:24:16,5290222.381686708,458204.1049537232,2,2048.0,1808.0
53,176,411.6431112556109,361.8648348922606,353,230,7192,15872,2021-06-04 05:28:32,5290952.755098567,458416.8897290852,2,2304.0,1808.0
54,174,412.39092416380646,361.3778498238614,405,230,7344,16256,2021-06-04 05:34:56,5291490.2779745,458072.40493548097,2,2688.0,1808.0
55,172,412.6413170831207,361.3045331775175,410,230,7494,16512,2021-06-04 05:39:12,5291669.747578115,458021.2613004856,2,2944.0,1808.0
56,173,413.3320578754452,361.5183361068337,461,230,7643,16896,2021-06-04 05:45:36,5292162.685068683,458177.74710929045,2,3328.0,1808.0
57,179,415.5546154680768,363.2117224164422,390,230,7799,17152,2021-06-04 05:49:52,5293743.493806441,459399.9625676863,2,3584.0,1808.0
58,172,416.96133109028,362.9497585332353,462,230,7951,17408,2021-06-04 05:54:08,5294750.351468645,459219.743718093,2,3840.0,1808.0
59,176,418.7186943485892,363.325815297591,492,230,8104,17792,2021-06-04 06:00:32,5296004.776104357,459497.3617297283,2,4224.0,1808.0
60,176,419.6766038948785,364.2487752441634,473,230,8257,18048,2021-06-04 06:04:48,5296684.809251416,460161.7360596911,2,4480.0,1808.0
61,181,421.6326115463738,365.9925850543784,427,230,8412,18304,2021-06-04 06:09:04,5298074.287769895,461417.2749927763,2,4736.0,1808.0
62,175,424.1080111368052,366.8945933311295,447,230,8563,18688,2021-06-04 06:15:28,5299838.443224275,462073.31277343375,2,5120.0,1808.0
63,173,426.2907940903786,367.6545029886462,472,230,8711,18944,2021-06-04 06:19:44,5301393.738614983,462626.1438217107,2,5376.0,1808.0
