frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
144,52,486.5486996572419,234.39051993551203,32,260,20675,43264,2021-06-04 13:05:04,5345660.4503226,368457.0786364245,4,0.0,5605.0
145,167,494.26799034843776,234.36209716996564,26,250,20957,43520,2021-06-04 13:09:20,5351129.102835244,368563.2180950199,4,256.0,5605.0
146,176,494.5814968437932,234.4925375476308,32,250,21175,43776,2021-06-04 13:13:36,5351348.950834832,368660.6957300659,4,512.0,5605.0
147,152,501.28120967618247,234.08346666689815,70,250,21376,44160,2021-06-04 13:20:00,5356097.51276416,368480.836747437,4,896.0,5605.0
148,202,502.5180307451039,234.06690707081023,40,240,21593,44416,2021-06-04 13:24:16,5356972.482931835,368489.37814374256,4,1152.0,5605.0
149,152,505.9479483751968,235.51796783445852,144,250,21762,44672,2021-06-04 13:28:32,5359374.506028984,369571.4495542727,4,1408.0,5605.0
150,208,510.4261622503475,234.29703642859377,33,240,21990,45056,2021-06-04 13:34:56,5362559.618223185,368781.5110664112,4,1792.0,5605.0
151,195,510.5018745903589,234.25755509843188,24,240,22172,45312,2021-06-04 13:39:12,5362613.777344156,368754.8532093926,4,2048.0,5605.0
152,201,518.4941510013862,233.50122311499163,12,240,22357,45696,2021-06-04 13:45:36,5368270.883075432,368351.7051550946,4,2432.0,5605.0
153,151,518.2713563713561,235.62226761380373,94,250,22518,45952,2021-06-04 13:49:52,5368078.964280679,369845.31375360274,4,2688.0,5605.0
154,152,520.2545105264425,235.72521370774575,104,250,22707,46208,2021-06-04 13:54:08,5369477.313788675,369950.1723011988,4,2944.0,5605.0
155,138,524.7321244299237,236.1072052022433,110,250,22902,46592,2021-06-04 14:00:32,5372630.55101421,370292.26682083186,4,3328.0,5605.0
156,154,526.5258267823982,236.6241951792284,72,250,23113,46848,2021-06-04 14:04:48,5373887.0697253095,370685.8672730227,4,3584.0,5605.0
157,145,530.8713876961554,236.6838029092906,110,250,23299,47104,2021-06-04 14:09:04,5376949.860848015,370798.0335638176,4,3840.0,5605.0
158,151,534.5141373724397,236.36899204917276,70,250,23499,47488,2021-06-04 14:15:28,5379521.970075354,370635.0465153475,4,4224.0,5605.0
159,131,539.9390530592527,237.4469804519385,60,250,23673,47744,2021-06-04 14:19:44,5383325.0324996095,371481.6111503113,4,4480.0,5605.0
160,143,542.5691040416067,237.4192494255808,38,250,23870,48000,2021-06-04 14:24:00,5385177.070746241,371504.355744904,4,4736.0,5605.0
161,139,550.2199954065028,237.06975703456044,39,250,24066,48384,2021-06-04 14:30:24,5390564.66443441,371381.552131165,4,5120.0,5605.0
162,135,550.5341473643443,236.92209501348844,58,250,24252,48640,2021-06-04 14:34:40,5390787.89416273,371282.7937020983,4,5376.0,5605.0
163,138,557.7984486722531,238.10465514364023,106,250,24444,48896,2021-06-04 14:38:56,5395874.204297916,372230.44656619476,4,5632.0,5605.0
164,197,558.5121669602612,237.07447323292857,46,240,24668,49280,2021-06-04 14:45:20,5396392.186734281,371518.3175374118,4,6016.0,5605.0
165,197,564.8829821350511,239.78955614182613,106,240,24860,49536,2021-06-04 14:49:36,5400822.0169052705,373526.2757989846,4,6272.0,5605.0
166,234,566.8448189364225,240.98017194198667,26,230,25078,49920,2021-06-04 14:56:00,5402179.982077102,374392.7266899005,4,6656.0,5605.0
167,196,569.7926829622387,239.9634795122604,213,240,25261,50176,2021-06-04 15:00:16,5404263.944920238,373726.06622760725,4,6912.0,5605.0
168,228,575.0921030725177,239.47102406009964,84,230,25476,50432,2021-06-04 15:04:32,5407987.515047284,373464.7995120121,4,7168.0,5605.0
169,234,570.360453926402,236.3703663291649,95,230,25672,50688,2021-06-04 15:08:48,5404719.588717259,371215.1425989919,4,7424.0,5605.0
