frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
149,28,360.62942318913787,543.6990910489661,56,260,21672,44672,2021-06-04 13:28:32,5254870.114740045,589048.0320179799,5,0.0,5830.0
150,35,361.1541559195037,545.84890913016,93,260,21877,45056,2021-06-04 13:34:56,5255271.546186904,590589.6876831391,5,384.0,5830.0
151,27,361.6180016917558,546.2917522511871,192,260,22066,45312,2021-06-04 13:39:12,5255610.37842013,590903.2801456343,5,640.0,5830.0
152,30,364.7529751912421,546.0172405654835,193,260,22246,45696,2021-06-04 13:45:36,5257863.602967901,590670.76977923,5,1024.0,5830.0
153,139,368.45398460047335,547.4646716741149,32,250,22510,45952,2021-06-04 13:49:52,5260542.103863997,591670.5232301373,5,1280.0,5830.0
154,206,368.5034116461193,547.4988136775994,12,240,22741,46208,2021-06-04 13:54:08,5260578.047692105,591694.5188132653,5,1536.0,5830.0
155,130,369.39337357962575,546.7677014891061,132,250,22897,46592,2021-06-04 14:00:32,5261209.933420615,591158.7688709596,5,1920.0,5830.0
156,145,371.1602367691614,547.6090870356627,198,250,23107,46848,2021-06-04 14:04:48,5262489.77530868,591743.8618181859,5,2176.0,5830.0
157,41,391.4963461344623,569.4972029029332,12,260,23236,47104,2021-06-04 14:09:04,5277359.882014103,607210.7298338362,5,0.0,6214.0
158,143,383.9987365492178,564.9977144317311,15,250,23494,47488,2021-06-04 14:15:28,5271922.117092435,604080.1391946782,5,384.0,6214.0
159,122,383.7340189600167,560.6225061579153,26,250,23666,47744,2021-06-04 14:19:44,5271676.813863102,600943.0301905095,5,640.0,6214.0
160,135,383.9793989330044,560.5053455550186,65,250,23863,48000,2021-06-04 14:24:00,5271851.582834607,600855.8877283925,5,896.0,6214.0
161,129,384.0779232037455,559.9322408841674,102,250,24059,48384,2021-06-04 14:30:24,5271915.208473567,600443.3197740208,5,1280.0,6214.0
162,125,395.8303512560674,565.0473437859675,281,250,24244,48640,2021-06-04 14:34:40,5280409.126581531,603964.1848444763,5,256.0,6419.0
163,131,399.9507626117552,547.0963280847033,78,250,24438,48896,2021-06-04 14:38:56,5283146.055760322,591052.0273901792,5,0.0,6517.0
164,190,402.1244777963327,547.4433757747855,58,240,24663,49280,2021-06-04 14:45:20,5284706.970411296,591276.1731209573,5,384.0,6517.0
165,224,406.81107395814416,547.5298001217858,22,230,24878,49536,2021-06-04 14:49:36,5288063.8008757215,591285.2895773787,5,640.0,6517.0
166,227,409.9218558374747,549.8719507777587,126,230,25074,49920,2021-06-04 14:56:00,5290316.706330788,592925.9982408123,5,1024.0,6517.0
167,224,411.9693545502688,551.5039506919048,192,230,25282,50176,2021-06-04 15:00:16,5291800.394673233,594069.8706697256,5,1280.0,6517.0
168,252,414.3410570204224,552.6244960043239,26,220,25494,50432,2021-06-04 15:04:32,5293509.768419377,594843.6584904748,5,1536.0,6517.0
169,225,411.7831073318072,554.4892552026314,371,230,25666,50688,2021-06-04 15:08:48,5291702.157882588,596207.5029851856,5,1792.0,6517.0
170,224,413.5505597508208,555.1551285948229,498,230,25863,51072,2021-06-04 15:15:12,5292974.2959784875,596662.7151704016,5,2176.0,6517.0
171,210,414.4356008242197,555.1214168884285,715,230,26048,51328,2021-06-04 15:19:28,5293606.89568329,596628.0482134033,5,2432.0,6517.0
172,215,413.8363156316185,555.762567467614,858,230,26237,51584,2021-06-04 15:23:44,5293185.93855624,597093.6979079867,5,2688.0,6517.0
173,209,414.82068503467247,556.1260267991655,1119,230,26425,51968,2021-06-04 15:30:08,5293894.343962037,597341.7845129599,5,3072.0,6517.0
174,206,416.5738504659254,556.5573837773958,1224,230,26603,52224,2021-06-04 15:34:24,5295152.774280904,597629.0901820695,5,3328.0,6517.0
175,209,417.9153550822103,556.754676225298,1404,230,26788,52480,2021-06-04 15:38:40,5296114.451353911,597753.931040253,5,3584.0,6517.0
176,210,419.0709287655207,555.5694139173908,1704,230,26965,52864,2021-06-04 15:45:04,5296925.825183074,596892.9290424082,5,3968.0,6517.0
177,190,420.7441902450354,554.7293396587019,1898,230,27128,53120,2021-06-04 15:49:20,5298111.857795058,596272.6586666121,5,4224.0,6517.0
178,206,419.6503930862713,553.9817762850302,1969,230,27311,53504,2021-06-04 15:55:44,5297321.142165186,595751.4550053005,5,4608.0,6517.0
179,208,417.8948315092457,553.169863521762,2222,230,27495,53760,2021-06-04 16:00:00,5296057.068045296,595191.8875423069,5,4864.0,6517.0
180,185,417.2429755034482,552.6627066271527,2337,230,27656,54016,2021-06-04 16:04:16,5295584.893021522,594837.0038489805,5,5120.0,6517.0
