frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
108,24,624.286663138833,280.59212214426304,30,260,14775,32384,2021-06-04 10:03:44,5441786.322474423,402889.62224410847,3,0.0,4168.0
109,28,624.5610113216109,282.5460141987696,74,260,14904,32768,2021-06-04 10:10:08,5441953.7247859305,404254.01987388893,3,384.0,4168.0
110,114,632.5907199100664,284.6595354049954,38,250,15093,33024,2021-06-04 10:14:24,5447519.459216631,405821.623648144,3,640.0,4168.0
111,141,640.6595153109404,284.4486543823535,33,240,15247,33280,2021-06-04 10:18:40,5453134.085043797,405770.8503655966,3,896.0,4168.0
112,168,640.8898675621458,284.5703488252928,41,240,15388,33664,2021-06-04 10:25:04,5453292.83991039,405858.18435711827,3,1280.0,4168.0
113,168,643.2836170181382,286.45979262707004,142,240,15533,33920,2021-06-04 10:29:20,5454934.346220315,407199.6718508534,3,1536.0,4168.0
114,206,649.1509541961201,286.77624661174593,75,230,15707,34176,2021-06-04 10:33:36,5459006.873093545,407488.152126728,3,1792.0,4168.0
115,208,649.2266347287704,287.9094544612617,71,230,15852,34560,2021-06-04 10:40:00,5459046.225245794,408275.96614382975,3,2176.0,4168.0
116,199,649.4154033804541,287.50498533260924,96,230,15994,34816,2021-06-04 10:44:16,5459181.961205656,407997.2820496027,3,2432.0,4168.0
117,198,655.9219849478138,284.9818736513186,105,230,16132,35072,2021-06-04 10:48:32,5463728.033593588,406322.27238881635,3,2688.0,4168.0
118,207,657.497418578392,285.5023506129491,86,230,16277,35456,2021-06-04 10:54:56,5464814.884643547,406701.9829173748,3,3072.0,4168.0
119,206,660.7116603009206,286.7072380689708,155,230,16420,35712,2021-06-04 10:59:12,5467029.990797408,407575.363187124,3,3328.0,4168.0
120,216,665.7995217132319,287.19402532871624,117,230,16570,36096,2021-06-04 11:05:36,5470551.266234591,407972.1425115965,3,3712.0,4168.0
121,235,674.2172093319989,292.89630343909505,39,220,16733,36352,2021-06-04 11:09:52,5476316.976105854,412017.362774663,3,3968.0,4168.0
122,218,674.4202874426492,291.24100036439654,68,220,16873,36608,2021-06-04 11:14:08,5476476.08316673,410873.8378313629,3,4224.0,4168.0
123,234,679.0130754666183,293.332136073113,251,220,17023,36992,2021-06-04 11:20:32,5479630.91499284,412372.2928947806,3,4608.0,4168.0
124,246,680.1767438590969,296.320068084574,254,220,17191,37248,2021-06-04 11:24:48,5480403.103414124,414451.9814845494,3,4864.0,4168.0
125,231,678.6684889651219,298.98665718125693,278,220,17342,37504,2021-06-04 11:29:04,5479331.215841892,416280.47492552584,3,5120.0,4168.0
126,241,682.9254499594667,299.4282682567366,374,220,17507,37888,2021-06-04 11:35:28,5482270.998021006,416630.96246230195,3,5504.0,4168.0
127,238,682.447769401378,303.7119145872698,71,220,17665,38144,2021-06-04 11:39:44,5481896.150835587,419588.07862767053,3,5760.0,4168.0
128,241,685.7583997103678,303.5945495018362,349,220,17822,38400,2021-06-04 11:44:00,5484186.511878417,419540.6820736186,3,6016.0,4168.0
129,259,688.7708793652363,304.0488687884547,201,220,18000,38784,2021-06-04 11:50:24,5486263.878256349,419885.3202849757,3,6400.0,4168.0
130,239,691.6008833308153,296.2294902614696,1679,230,18171,39040,2021-06-04 11:54:40,5488301.1402310785,414513.2016869625,3,6656.0,4168.0
