frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
116,65,1059.8237453803351,643.1298092439401,31,260,15907,34816,2021-06-04 10:44:16,5738221.894395195,646972.8356299229,9,0.0,4454.0
117,73,1056.4907240692378,647.1250004999481,98,260,16056,35072,2021-06-04 10:48:32,5736103.773902587,649669.390344185,9,256.0,4454.0
118,73,1060.471511111629,630.752346180778,100,260,16193,35456,2021-06-04 10:54:56,5738416.823676471,638809.1791662935,9,0.0,4516.0
119,135,1062.0507389497668,633.034618238609,83,250,16373,35712,2021-06-04 10:59:12,5739498.664736699,640283.148486643,9,256.0,4516.0
120,193,1060.7866287965746,635.062455781566,94,240,16551,36096,2021-06-04 11:05:36,5738703.433508568,641641.7477375224,9,640.0,4516.0
121,227,1060.6888483088055,638.0326979195661,45,230,16726,36352,2021-06-04 11:09:52,5738694.536370576,643599.5888110503,9,896.0,4516.0
122,210,1060.3810465653028,640.182066343227,126,230,16866,36608,2021-06-04 11:14:08,5738532.51258834,645020.8433100762,9,1152.0,4516.0
123,246,1060.4133942735775,644.2395932170873,77,220,17035,36992,2021-06-04 11:20:32,5738631.5780968405,647692.3234616541,9,1536.0,4516.0
124,236,1059.0650283888244,643.1129394541626,412,230,17182,37248,2021-06-04 11:24:48,5737721.74424622,646976.330351881,9,1792.0,4516.0
125,245,1060.4257535170557,631.3642646540815,103,220,17356,37504,2021-06-04 11:29:04,5738397.83817138,639213.0049623003,9,2048.0,4516.0
126,252,1060.29952088418,633.4387381783993,135,220,17518,37888,2021-06-04 11:35:28,5738352.735100516,640581.4670070068,9,2432.0,4516.0
127,248,1058.6819097929758,635.5239837868228,275,220,17675,38144,2021-06-04 11:39:44,5737325.781816708,641984.828150729,9,2688.0,4516.0
128,254,1059.2532389601115,636.5626758633962,351,220,17835,38400,2021-06-04 11:44:00,5737721.521376662,642658.3657862181,9,2944.0,4516.0
129,272,1059.9408261396345,636.7630339535559,297,220,18013,38784,2021-06-04 11:50:24,5738178.236732213,642777.4715260311,9,3328.0,4516.0
