frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
53,24,577.4769519522473,890.5033662150836,32,260,7609,15872,2021-06-21 18:29:20,5409323.00148986,810328.8382119732,1,0.0,4539.0
54,26,580.8105443308725,890.8146660125926,132,260,7770,16128,2021-06-21 18:33:36,5411654.080704424,810593.1753107533,1,256.0,4539.0
55,79,585.600949128293,894.2330073238519,73,250,7958,16512,2021-06-21 18:40:00,5414961.821223102,813052.3262558738,1,640.0,4539.0
56,146,594.305817131522,900.5006030097634,33,240,8167,16768,2021-06-21 18:44:16,5420968.684711837,817552.7521779593,1,0.0,4858.0
57,149,596.0965283747913,903.3543111808076,102,240,8339,17024,2021-06-21 18:48:32,5422184.090435366,819571.0117651019,1,256.0,4858.0
58,205,602.4085915962902,909.9362728212816,36,230,8547,17408,2021-06-21 18:54:56,5426513.326916082,824249.0811684262,1,0.0,5080.0
59,210,602.4370653644434,909.985619637132,44,230,8724,17664,2021-06-21 18:59:12,5426532.612826509,824283.8965253024,1,256.0,5080.0
60,194,602.4983540035465,903.388944557132,54,230,8883,18048,2021-06-21 19:05:36,5426657.554596413,819676.8042398223,1,640.0,5080.0
61,144,604.9871331204457,907.19134646563,648,240,9018,18304,2021-06-21 19:09:52,5428347.910925444,822363.7214972263,1,896.0,5080.0
62,182,602.5233624147484,896.0004486470484,133,230,9198,18560,2021-06-21 19:14:08,5426771.556807137,814516.235903627,1,0.0,5477.0
63,182,605.7458557364673,897.6596253812667,308,230,9355,18944,2021-06-21 19:20:32,5429000.046304805,815717.8391702478,1,384.0,5477.0
64,181,609.1503827797311,899.324884959463,339,230,9512,19200,2021-06-21 19:24:48,5431354.930802608,816925.1307695615,1,640.0,5477.0
65,195,611.1982225543273,901.2446697426932,552,230,9671,19456,2021-06-21 19:29:04,5432758.880057445,818291.4571096117,1,896.0,5477.0
66,186,612.3426285106168,900.1859936761339,540,230,9827,19840,2021-06-21 19:35:28,5433571.242538871,817567.6704571769,1,1280.0,5477.0
67,196,613.9861225595477,898.7249078010967,649,230,10002,20096,2021-06-21 19:39:44,5434736.789116646,816569.9781576798,1,1536.0,5477.0
68,193,617.5120895720348,899.6203510946011,663,230,10174,20352,2021-06-21 19:44:00,5437183.984145563,817240.6138111805,1,1792.0,5477.0
69,179,620.4883241145908,899.8316174509464,668,230,10333,20736,2021-06-21 19:50:24,5439256.072211879,817426.7396943073,1,2176.0,5477.0
70,188,625.2534164411901,903.6578571489232,609,230,10509,20992,2021-06-21 19:54:40,5442526.939710762,820153.9440362374,1,2432.0,5477.0
71,183,630.1933915780685,909.1215586608598,627,230,10679,21248,2021-06-21 19:58:56,5445898.752991722,824019.8898470891,1,2688.0,5477.0
72,197,636.9573824259525,914.0105672265302,511,230,10856,21632,2021-06-21 20:05:20,5450546.557271383,827502.8371731453,1,3072.0,5477.0
73,191,642.7580811497543,907.1714624536124,546,230,11026,21888,2021-06-21 20:09:36,5454662.261626693,822818.2488423593,1,3328.0,5477.0
