frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
45,33,1096.3947601035238,1044.989225562413,27,260,6396,13440,2021-06-21 17:48:48,51.99163781875589,14.967080247025791,2,0.0,3828.0
46,35,1095.4188314513967,1044.881239575177,94,260,6544,13824,2021-06-21 17:55:12,51.985885980958585,14.966049279582116,2,384.0,3828.0
47,80,1104.2433752827408,1045.9718827124036,93,250,6720,14080,2021-06-21 17:59:28,52.03787814354427,14.976461904367325,2,640.0,3828.0
48,139,1109.0980103495665,1050.3433486551253,161,240,6918,14336,2021-06-21 18:03:44,52.066452903630754,15.018198264490566,2,896.0,3828.0
49,185,1115.8407685846414,1051.1551826693594,125,230,7097,14720,2021-06-21 18:10:08,52.106115208272996,15.0259490334539,2,1280.0,3828.0
50,194,1119.6033064255437,1052.5189054913853,190,230,7252,14976,2021-06-21 18:14:24,52.12822988587098,15.038969308643102,2,1536.0,3828.0
51,214,1123.2884313676666,1055.6622989937182,167,220,7429,15232,2021-06-21 18:18:40,52.14988015863879,15.068980479456055,2,1792.0,3828.0
52,216,1125.8240413614003,1056.2756428513726,202,220,7588,15616,2021-06-21 18:25:04,52.16476898061827,15.074836216530887,2,2176.0,3828.0
53,218,1130.945444724224,1058.60281366853,258,220,7750,15872,2021-06-21 18:29:20,52.19483199856026,15.097055213580754,2,2432.0,3828.0
54,219,1137.1210942153607,1059.8358716839375,283,220,7907,16128,2021-06-21 18:33:36,52.23105240140836,15.108827506473444,2,2688.0,3828.0
55,225,1139.6147799826956,1058.5616922798733,541,220,8064,16512,2021-06-21 18:40:00,52.245667656148605,15.096662618078053,2,3072.0,3828.0
56,232,1144.5257564251822,1061.8867474502845,573,220,8236,16768,2021-06-21 18:44:16,52.274440903139705,15.128407696461485,2,3328.0,3828.0
57,236,1148.2133244295055,1062.5844842786746,631,220,8408,17024,2021-06-21 18:48:32,52.29603367995945,15.135069710348215,2,3584.0,3828.0
58,242,1151.9813507697236,1063.76159163374,1044,220,8581,17408,2021-06-21 18:54:56,52.31808621246626,15.146308225484248,2,3968.0,3828.0
59,244,1158.1258209108184,1064.3523558354366,1096,220,8755,17664,2021-06-21 18:59:12,52.354022535157334,15.15194838930946,2,4224.0,3828.0
60,235,1163.124016820381,1065.5993645145682,1012,220,8921,18048,2021-06-21 19:05:36,52.383235907626435,15.16385387244734,2,4608.0,3828.0
61,226,1167.8855023499018,1067.519441798649,752,220,9079,18304,2021-06-21 19:09:52,52.41104438245907,15.182185794151376,2,4864.0,3828.0
62,224,1175.17480552629,1069.5376364893,875,220,9236,18560,2021-06-21 19:14:08,52.45358763751868,15.201454428572065,2,5120.0,3828.0
63,220,1181.9332315894524,1071.8881251499588,888,220,9389,18944,2021-06-21 19:20:32,52.492992316698775,15.223895092846144,2,5504.0,3828.0
64,216,1186.8830835509248,1074.369277975953,723,220,9543,19200,2021-06-21 19:24:48,52.52182948525338,15.247584192101732,2,5760.0,3828.0
