cellID,occ
1,150.0
2,5.0
3,215.0
4,5.0
5,15.0
6,30.0
7,50.0
9,30.0
10,40.0
11,5.0
12,25.0
13,30.0
14,5.0
17,5.0
18,5.0
22,15.0
24,70.0
25,40.0
26,10.0
31,10.0
33,10.0
34,15.0
35,15.0
36,15.0
37,10.0
38,5.0
39,15.0
40,25.0
42,5.0
43,15.0
45,45.0
47,50.0
48,10.0
49,20.0
50,20.0
51,15.0
52,120.0
53,5.0
55,10.0
56,145.0
57,25.0
58,25.0
59,30.0
60,25.0
61,25.0
62,5.0
63,35.0
64,5.0
65,40.0
67,5.0
68,5.0
69,25.0
70,25.0
74,5.0
75,10.0
76,40.0
77,80.0
78,10.0
79,15.0
80,35.0
81,150.0
82,95.0
83,15.0
84,20.0
85,15.0
86,5.0
87,25.0
88,10.0
89,25.0
90,45.0
91,35.0
92,110.0
93,95.0
94,25.0
97,165.0
98,80.0
99,255.0
100,15.0
101,5.0
103,75.0
104,15.0
106,25.0
107,5.0
108,10.0
110,25.0
113,35.0
114,5.0
116,20.0
117,15.0
118,65.0
119,30.0
120,30.0
122,5.0
123,10.0
124,25.0
125,10.0
127,40.0
129,15.0
131,5.0
133,5.0
134,20.0
138,15.0
139,5.0
140,5.0
141,5.0
142,5.0
144,20.0
145,60.0
146,5.0
147,20.0
148,20.0
149,135.0
150,10.0
151,65.0
152,5.0
153,15.0
154,5.0
156,5.0
159,160.0
160,55.0
161,40.0
163,10.0
165,5.0
166,25.0
167,80.0
168,20.0
169,10.0
170,5.0
176,10.0
177,45.0
178,15.0
180,10.0
181,15.0
182,5.0
183,20.0
185,5.0
186,5.0
187,5.0
188,5.0
189,25.0
190,5.0
191,20.0
192,15.0
196,10.0
198,5.0
199,20.0
200,10.0
201,5.0
202,10.0
203,35.0
204,5.0
205,30.0
206,10.0
207,20.0
208,5.0
210,25.0
211,25.0
212,5.0
214,20.0
217,30.0
218,5.0
219,5.0
220,35.0
223,380.0
225,10.0
226,5.0
227,25.0
229,5.0
230,5.0
231,120.0
232,40.0
233,25.0
234,10.0
237,10.0
238,5.0
240,10.0
242,15.0
243,10.0
245,40.0
248,40.0
249,15.0
250,5.0
251,35.0
252,5.0
254,25.0
256,5.0
259,15.0
261,5.0
263,150.0
264,70.0
266,55.0
267,175.0
268,55.0
270,15.0
272,5.0
275,5.0
276,35.0
278,10.0
279,45.0
281,15.0
282,10.0
283,5.0
284,15.0
287,10.0
