cell,timestr,velocity
74,2021-06-08 08:08:32,13.183974107226126
75,2021-06-08 08:08:32,10.43046367526328
75,2021-06-08 08:14:56,15.982593782989612
76,2021-06-08 08:08:32,3.2289308039196514
76,2021-06-08 08:14:56,1.8419652720233621
76,2021-06-08 08:19:12,0.14593494526466433
76,2021-06-08 08:25:36,1.4224370503681218
76,2021-06-08 08:29:52,0.49411930543978305
76,2021-06-08 08:34:08,1.8784564341374346
76,2021-06-08 08:40:32,0.19972568152633763
76,2021-06-08 08:44:48,0.22859892236333196
77,2021-06-08 08:08:32,1.9461193039651754
77,2021-06-08 08:14:56,3.2489213624293525
77,2021-06-08 08:19:12,4.878660652958479
77,2021-06-08 08:25:36,1.4389372105720346
77,2021-06-08 08:29:52,1.8690151959997123
77,2021-06-08 08:34:08,1.7620718200448413
77,2021-06-08 08:40:32,2.446718177312554
77,2021-06-08 08:44:48,4.697307903870777
77,2021-06-08 08:49:04,7.323348190583938
77,2021-06-08 08:55:28,0.2695703322017326
77,2021-06-08 08:59:44,0.11961964926522939
77,2021-06-08 09:04:00,0.6626518872756512
77,2021-06-08 09:10:24,1.017328996606972
77,2021-06-08 09:14:40,5.833889094670387
77,2021-06-08 09:18:56,0.6390920435399573
77,2021-06-08 09:25:20,6.816878852910171
78,2021-06-08 08:08:32,0.4585221060239444
78,2021-06-08 08:14:56,4.444873135147381
79,2021-06-08 08:08:32,0.042279477698113334
79,2021-06-08 08:14:56,0.03923346274936862
79,2021-06-08 08:19:12,8.242782941774758
80,2021-06-08 08:08:32,0.5259686085871221
80,2021-06-08 08:14:56,15.247991576232153
80,2021-06-08 08:19:12,0.118829622908046
80,2021-06-08 08:25:36,0.21600017219896675
80,2021-06-08 08:29:52,1.4124321448526898
80,2021-06-08 08:34:08,2.6749592098033625
80,2021-06-08 08:40:32,3.579515184712119
81,2021-06-08 08:08:32,5.458564568043551
81,2021-06-08 08:14:56,5.265551830626195
81,2021-06-08 08:19:12,2.1229092085895114
81,2021-06-08 08:25:36,4.7788725617023635
81,2021-06-08 08:29:52,3.1124229993855557
81,2021-06-08 08:34:08,3.9127012717459917
81,2021-06-08 08:40:32,4.202734672703174
81,2021-06-08 08:44:48,4.271497740151584
81,2021-06-08 08:49:04,3.4175640036649253
81,2021-06-08 08:55:28,3.55371043990451
81,2021-06-08 08:59:44,4.207039955749432
81,2021-06-08 09:04:00,1.090716613097729
81,2021-06-08 09:10:24,1.2342507562079708
81,2021-06-08 09:14:40,1.5604529715731719
81,2021-06-08 09:18:56,1.2003446998042457
81,2021-06-08 09:25:20,2.046190731784693
81,2021-06-08 09:29:36,1.6739625163227851
81,2021-06-08 09:33:52,2.4122658621869575
81,2021-06-08 09:40:16,1.6933760416339794
81,2021-06-08 09:44:32,2.056081512397802
81,2021-06-08 09:48:48,2.540381797688418
81,2021-06-08 09:55:12,5.216783334197249
81,2021-06-08 09:59:28,0.4883972243087564
81,2021-06-08 10:03:44,1.4938120034878044
81,2021-06-08 10:10:08,1.1508611862761517
81,2021-06-08 10:14:24,3.4205869035861443
81,2021-06-08 10:18:40,15.257736978663294
81,2021-06-08 10:25:04,6.261038063797902
81,2021-06-08 10:29:20,7.0958129520852955
81,2021-06-08 10:33:36,12.831171881943032
82,2021-06-08 08:08:32,3.1123171873559183
82,2021-06-08 08:14:56,2.5786026667433473
82,2021-06-08 08:19:12,3.044897116794823
82,2021-06-08 08:25:36,5.417964123768881
82,2021-06-08 08:29:52,5.0171575508464725
82,2021-06-08 08:34:08,3.394662367832393
82,2021-06-08 08:40:32,2.108759535244478
82,2021-06-08 08:44:48,3.646410358042371
82,2021-06-08 08:49:04,6.355024930461678
82,2021-06-08 08:55:28,4.13895905745502
82,2021-06-08 08:59:44,3.0180899529530056
82,2021-06-08 09:04:00,2.448033054223005
82,2021-06-08 09:10:24,3.8389260960252924
82,2021-06-08 09:14:40,4.706844992737167
82,2021-06-08 09:18:56,3.1719543162624793
82,2021-06-08 09:25:20,4.329765524158023
82,2021-06-08 09:29:36,4.129834614732929
82,2021-06-08 09:33:52,5.921941766076389
82,2021-06-08 09:40:16,2.3582456545983104
83,2021-06-08 08:08:32,3.5363255251877104
83,2021-06-08 08:14:56,4.434785447992454
83,2021-06-08 08:19:12,1.68546556990954
84,2021-06-08 08:08:32,4.699564206507739
84,2021-06-08 08:14:56,3.6156319412937705
84,2021-06-08 08:19:12,5.123864990995595
84,2021-06-08 08:25:36,8.780661188535005
85,2021-06-08 08:08:32,0.8436136794602003
85,2021-06-08 08:14:56,5.3904886673160926
85,2021-06-08 08:19:12,2.7051720781575237
86,2021-06-08 08:08:32,4.969698185606011
87,2021-06-08 08:08:32,1.174328850741164
87,2021-06-08 08:14:56,2.1825702456632246
87,2021-06-08 08:19:12,3.8464940133909264
87,2021-06-08 08:25:36,7.300891423478134
87,2021-06-08 08:29:52,7.9234634947995985
88,2021-06-08 08:08:32,1.1456296264932782
88,2021-06-08 08:14:56,1.583221417230805
89,2021-06-08 08:08:32,16.320250236947142
89,2021-06-08 08:14:56,0.4248060170512366
89,2021-06-08 08:19:12,1.7158711961119877
89,2021-06-08 08:25:36,2.098514546204799
89,2021-06-08 08:29:52,8.32709301236182
90,2021-06-08 08:08:32,2.4540031539376774
90,2021-06-08 08:14:56,2.1773996702665324
90,2021-06-08 08:19:12,5.071664889176425
90,2021-06-08 08:25:36,2.256167964749783
90,2021-06-08 08:29:52,15.44977692456329
90,2021-06-08 08:34:08,2.928442760233665
90,2021-06-08 08:40:32,7.100657018803162
90,2021-06-08 08:44:48,4.693558397676557
90,2021-06-08 08:49:04,5.288307371617259
91,2021-06-08 08:08:32,0.5185942667069519
91,2021-06-08 08:14:56,0.03758034480548022
91,2021-06-08 08:19:12,0.41449202915165356
91,2021-06-08 08:25:36,1.4211459047212014
91,2021-06-08 08:29:52,0.42967121590999263
91,2021-06-08 08:34:08,0.9849680644702509
91,2021-06-08 08:40:32,3.474057477767006
92,2021-06-08 08:08:32,2.553952856223777
92,2021-06-08 08:14:56,4.162657471598821
92,2021-06-08 08:19:12,3.1595827556277127
92,2021-06-08 08:25:36,1.621339129241824
92,2021-06-08 08:29:52,3.8176308149289313
92,2021-06-08 08:34:08,2.512018847733859
92,2021-06-08 08:40:32,1.7640393210237266
92,2021-06-08 08:44:48,2.865466133464839
92,2021-06-08 08:49:04,2.637804397851718
92,2021-06-08 08:55:28,2.244516378873584
92,2021-06-08 08:59:44,1.574661782064208
92,2021-06-08 09:04:00,3.0335298084119544
92,2021-06-08 09:10:24,3.8876380986280044
92,2021-06-08 09:14:40,4.171702875074038
92,2021-06-08 09:18:56,14.154519395908682
92,2021-06-08 09:25:20,5.4987436312577955
92,2021-06-08 09:29:36,4.308414380009533
92,2021-06-08 09:33:52,7.923175869798201
92,2021-06-08 09:40:16,1.1777460031463183
92,2021-06-08 09:44:32,1.0438272285357848
92,2021-06-08 09:48:48,2.4258077502791315
92,2021-06-08 09:55:12,6.242235299475357
93,2021-06-08 08:08:32,11.352532577299524
93,2021-06-08 08:14:56,1.243483388403426
93,2021-06-08 08:19:12,3.8160225787899162
93,2021-06-08 08:25:36,13.468188095979482
93,2021-06-08 08:29:52,3.7267899977689125
93,2021-06-08 08:34:08,4.680264459353051
93,2021-06-08 08:40:32,3.485911190376246
93,2021-06-08 08:44:48,3.2813628028631276
93,2021-06-08 08:49:04,4.976996294812474
93,2021-06-08 08:55:28,6.350820430844844
93,2021-06-08 08:59:44,15.429345635645028
93,2021-06-08 09:04:00,1.207813157134072
93,2021-06-08 09:10:24,10.212547112508936
93,2021-06-08 09:14:40,7.731028372593616
93,2021-06-08 09:18:56,10.121832005308352
93,2021-06-08 09:25:20,9.535900897430134
93,2021-06-08 09:29:36,8.637833799190208
93,2021-06-08 09:33:52,11.373132699689021
93,2021-06-08 09:40:16,11.178378560640576
94,2021-06-08 08:08:32,4.731949738751369
94,2021-06-08 08:14:56,11.991496353129818
94,2021-06-08 08:19:12,10.151242573175727
94,2021-06-08 08:25:36,6.044263517348474
94,2021-06-08 08:29:52,9.8989711897866
97,2021-06-08 08:08:32,0.32268587166434637
97,2021-06-08 08:14:56,1.8028510952362675
97,2021-06-08 08:19:12,3.001406381228573
97,2021-06-08 08:25:36,1.5206150007578179
97,2021-06-08 08:29:52,0.793547728823145
97,2021-06-08 08:34:08,1.8129276591506744
97,2021-06-08 08:40:32,1.549606869831314
97,2021-06-08 08:44:48,1.3710190002094926
97,2021-06-08 08:49:04,0.4359967158013844
97,2021-06-08 08:55:28,0.8145691992489952
97,2021-06-08 08:59:44,1.4216473150000433
97,2021-06-08 09:04:00,1.0896316642813182
97,2021-06-08 09:10:24,0.7481859958620265
97,2021-06-08 09:14:40,1.3847954439770527
97,2021-06-08 09:18:56,0.9629659775618887
97,2021-06-08 09:25:20,2.852253530961378
97,2021-06-08 09:29:36,13.846957929640567
97,2021-06-08 09:33:52,15.923743213111766
97,2021-06-08 09:40:16,2.787084326323277
97,2021-06-08 09:44:32,1.1083251545092192
97,2021-06-08 09:48:48,1.6615233720286982
97,2021-06-08 09:55:12,0.8069504934082545
97,2021-06-08 09:59:28,0.537553968672665
97,2021-06-08 10:03:44,0.5362617461456981
97,2021-06-08 10:10:08,0.8638327581620073
97,2021-06-08 10:14:24,1.5788072197304075
97,2021-06-08 10:18:40,1.5897528313835545
97,2021-06-08 10:25:04,1.464062520764001
97,2021-06-08 10:29:20,3.37437885948601
97,2021-06-08 10:33:36,3.23818566699752
97,2021-06-08 10:40:00,2.668759110610736
97,2021-06-08 10:44:16,3.6714038234407287
97,2021-06-08 10:48:32,4.80605315887513
98,2021-06-08 08:08:32,2.136713435862861
98,2021-06-08 08:14:56,12.096345799608088
98,2021-06-08 08:19:12,9.045668005672047
98,2021-06-08 08:25:36,5.334584174248259
98,2021-06-08 08:29:52,5.0558414130760445
98,2021-06-08 08:34:08,2.8578007111821426
98,2021-06-08 08:40:32,3.085517291858665
98,2021-06-08 08:44:48,2.6612708498531834
98,2021-06-08 08:49:04,2.2381548064512797
98,2021-06-08 08:55:28,12.081721742903259
98,2021-06-08 08:59:44,1.504641787003754
98,2021-06-08 09:04:00,1.2012078043923209
98,2021-06-08 09:10:24,1.3568967988401681
98,2021-06-08 09:14:40,5.771556084984599
98,2021-06-08 09:18:56,2.7982308814023766
98,2021-06-08 09:25:20,5.54527812854476
99,2021-06-08 08:08:32,1.7753892504318034
99,2021-06-08 08:14:56,1.8339463428356255
99,2021-06-08 08:19:12,2.682497082820549
99,2021-06-08 08:25:36,4.0825266559563165
99,2021-06-08 08:29:52,3.8744768350470236
99,2021-06-08 08:34:08,4.64357637893447
99,2021-06-08 08:40:32,4.446441637227383
99,2021-06-08 08:44:48,2.3208520787503657
99,2021-06-08 08:49:04,3.965501211854841
99,2021-06-08 08:55:28,12.209389132773948
99,2021-06-08 08:59:44,0.5689923288032518
99,2021-06-08 09:04:00,4.202375508584445
99,2021-06-08 09:10:24,3.6102552282044713
99,2021-06-08 09:14:40,3.223641270933692
99,2021-06-08 09:18:56,2.8693929894392736
99,2021-06-08 09:25:20,4.4175719735166386
99,2021-06-08 09:29:36,2.8574947436257223
99,2021-06-08 09:33:52,2.8044404412736705
99,2021-06-08 09:40:16,3.87213648568184
99,2021-06-08 09:44:32,4.5230381996532145
99,2021-06-08 09:48:48,1.4403312315778933
99,2021-06-08 09:55:12,3.090410014993499
99,2021-06-08 09:59:28,1.508659920368415
99,2021-06-08 10:03:44,3.035118953252695
99,2021-06-08 10:10:08,2.226897015593131
99,2021-06-08 10:14:24,3.4574258835821894
99,2021-06-08 10:18:40,2.5943188478504946
99,2021-06-08 10:25:04,1.3867600841254177
99,2021-06-08 10:29:20,2.2490102608737934
99,2021-06-08 10:33:36,2.4097197211558434
99,2021-06-08 10:40:00,5.011191806421764
99,2021-06-08 10:44:16,4.351252703708861
99,2021-06-08 10:48:32,4.969325799080069
99,2021-06-08 10:54:56,14.172322858749272
99,2021-06-08 10:59:12,15.032714709004653
99,2021-06-08 11:05:36,2.2492871982729308
99,2021-06-08 11:09:52,1.589805838977474
99,2021-06-08 11:14:08,1.336087035740225
99,2021-06-08 11:20:32,0.9219617000929516
99,2021-06-08 11:24:48,2.213410982669376
99,2021-06-08 11:29:04,1.7339563060024568
99,2021-06-08 11:35:28,3.2427018414693665
99,2021-06-08 11:39:44,2.9240320226156613
99,2021-06-08 11:44:00,2.757242791871178
99,2021-06-08 11:50:24,5.319764245299012
99,2021-06-08 11:54:40,0.6745315617258211
99,2021-06-08 11:58:56,4.325296455249301
99,2021-06-08 12:05:20,1.4078589588714419
99,2021-06-08 12:09:36,1.8349587331407644
99,2021-06-08 12:13:52,1.9756687959404307
99,2021-06-08 12:20:16,3.641698712424671
100,2021-06-08 08:08:32,3.861235456766038
