cell,timestr,velocity
1,2021-06-20 18:10:08,15.891450436820271
1,2021-06-20 18:14:24,24.62344959555146
3,2021-06-20 18:10:08,17.174873217022597
3,2021-06-20 18:14:24,14.849086799689342
3,2021-06-20 18:18:40,11.716742408321977
3,2021-06-20 18:25:04,13.778809161632244
3,2021-06-20 18:29:20,13.321932615164734
3,2021-06-20 18:33:36,14.117691755059022
3,2021-06-20 18:40:00,15.212960637497732
3,2021-06-20 18:44:16,11.016003663452365
3,2021-06-20 18:50:40,11.232684164469397
3,2021-06-20 18:54:56,11.141485877533016
3,2021-06-20 18:59:12,10.939343167312037
3,2021-06-20 19:05:36,12.498146640840043
3,2021-06-20 19:09:52,10.604730642222242
3,2021-06-20 19:14:08,13.238989191480892
5,2021-06-20 18:10:08,9.681943237687763
5,2021-06-20 18:14:24,9.203188325582065
5,2021-06-20 18:18:40,9.510212554818203
5,2021-06-20 18:25:04,9.73539418104362
5,2021-06-20 18:29:20,10.834390841330494
5,2021-06-20 18:33:36,12.273167061675991
5,2021-06-20 18:40:00,8.97437263303559
5,2021-06-20 18:44:16,12.873355843412066
5,2021-06-20 18:50:40,12.008661014749679
5,2021-06-20 18:54:56,14.451388536499417
5,2021-06-20 18:59:12,8.97398532120121
5,2021-06-20 19:05:36,10.826018229102925
6,2021-06-20 18:10:08,22.813366967025157
6,2021-06-20 18:14:24,23.866405464196188
6,2021-06-20 18:18:40,24.253167153348677
6,2021-06-20 18:25:04,22.65189089505113
6,2021-06-20 18:29:20,24.21594467138188
6,2021-06-20 18:33:36,20.47554962476085
8,2021-06-20 18:10:08,10.436919742712377
9,2021-06-20 18:10:08,16.629014367248036
9,2021-06-20 18:14:24,16.61150893404758
9,2021-06-20 18:18:40,14.404412221240385
9,2021-06-20 18:25:04,10.813798429429191
9,2021-06-20 18:29:20,11.258226579103116
9,2021-06-20 18:33:36,12.855245510942432
10,2021-06-20 18:10:08,13.979204433023524
10,2021-06-20 18:14:24,12.17223315981485
11,2021-06-20 18:10:08,18.360230268559018
