cell,timestr,mindist
1,2021-06-21 17:04:00,68.71188123049988
3,2021-06-21 17:04:00,130.04832948093397
4,2021-06-21 17:04:00,42.7807036258387
5,2021-06-21 17:04:00,33.65314798063302
7,2021-06-21 17:04:00,16.15985450398158
8,2021-06-21 17:04:00,47.1481239557615
9,2021-06-21 17:04:00,26.523686847373295
11,2021-06-21 17:04:00,39.491899627037775
13,2021-06-21 17:04:00,80.08002099914609
15,2021-06-21 17:04:00,80.08002099914609
16,2021-06-21 17:04:00,78.1951397995391
17,2021-06-21 17:04:00,60.49241911006638
20,2021-06-21 17:04:00,117.08752022781196
22,2021-06-21 17:04:00,117.08752022781196
24,2021-06-21 17:04:00,47.607403259435756
25,2021-06-21 17:04:00,39.59332501032608
26,2021-06-21 17:04:00,16.15985450398158
28,2021-06-21 17:04:00,26.523686847373295
29,2021-06-21 17:04:00,41.08805014857816
32,2021-06-21 17:04:00,118.46101632191812
33,2021-06-21 17:04:00,284.0720029878088
35,2021-06-21 17:04:00,37.07357360216792
36,2021-06-21 17:04:00,73.58140430557957
39,2021-06-21 17:04:00,75.97199027038336
40,2021-06-21 17:04:00,35.48241030112985
41,2021-06-21 17:04:00,86.02599264480818
42,2021-06-21 17:04:00,35.48241030112985
44,2021-06-21 17:04:00,43.44213523714717
45,2021-06-21 17:04:00,69.89715841977488
46,2021-06-21 17:04:00,43.44213523714717
50,2021-06-21 17:04:00,14.761018741837452
51,2021-06-21 17:04:00,128.90688167369848
52,2021-06-21 17:04:00,14.761018741837452
54,2021-06-21 17:04:00,29.251654654439264
55,2021-06-21 17:04:00,37.82882096590462
56,2021-06-21 17:04:00,182.59645506720676
59,2021-06-21 17:04:00,84.58427546420249
60,2021-06-21 17:04:00,64.40629509677447
62,2021-06-21 17:04:00,131.8030993571922
63,2021-06-21 17:04:00,76.03357598028839
64,2021-06-21 17:04:00,47.607403259435756
66,2021-06-21 17:04:00,37.71337327909555
67,2021-06-21 17:04:00,58.10353779578342
68,2021-06-21 17:04:00,39.59332501032608
69,2021-06-21 17:04:00,58.10353779578342
70,2021-06-21 17:04:00,62.75506481910334
71,2021-06-21 17:04:00,62.75506481910334
72,2021-06-21 17:04:00,42.7807036258387
73,2021-06-21 17:04:00,80.28033042036577
