cellID,occ
1,25.0
3,5.0
4,10.0
5,5.0
7,10.0
8,10.0
9,10.0
11,5.0
13,70.0
15,5.0
16,10.0
17,15.0
20,15.0
22,20.0
24,5.0
25,5.0
26,5.0
28,80.0
29,10.0
32,20.0
33,30.0
35,5.0
36,60.0
39,5.0
40,55.0
41,10.0
42,5.0
44,20.0
45,20.0
46,5.0
50,10.0
51,115.0
52,10.0
54,10.0
55,55.0
56,10.0
59,25.0
60,10.0
62,5.0
63,5.0
64,20.0
66,10.0
67,105.0
68,40.0
69,5.0
70,35.0
71,5.0
72,5.0
73,35.0
74,20.0
75,50.0
76,20.0
77,160.0
78,20.0
81,170.0
82,20.0
83,30.0
84,115.0
85,70.0
86,225.0
87,5.0
88,25.0
91,5.0
92,45.0
93,25.0
94,15.0
95,15.0
96,5.0
97,35.0
98,25.0
100,10.0
101,10.0
102,35.0
104,5.0
105,10.0
107,105.0
112,5.0
113,20.0
114,5.0
116,45.0
117,25.0
119,5.0
121,70.0
122,5.0
123,15.0
124,5.0
127,195.0
128,80.0
129,5.0
130,20.0
131,30.0
132,15.0
133,85.0
135,15.0
136,20.0
138,5.0
139,65.0
142,50.0
143,10.0
144,5.0
146,15.0
150,15.0
151,30.0
154,5.0
159,5.0
161,10.0
162,15.0
164,15.0
167,5.0
170,20.0
171,5.0
173,5.0
176,5.0
177,10.0
179,5.0
180,5.0
181,5.0
182,15.0
183,5.0
184,5.0
185,20.0
186,5.0
188,5.0
191,5.0
196,10.0
199,70.0
200,55.0
201,20.0
208,10.0
212,20.0
214,5.0
216,70.0
218,25.0
225,10.0
227,5.0
228,15.0
229,35.0
233,5.0
240,5.0
243,10.0
244,10.0
249,5.0
251,175.0
252,45.0
253,5.0
254,5.0
259,15.0
261,60.0
265,5.0
266,5.0
272,25.0
277,10.0
278,5.0
280,20.0
284,10.0
286,5.0
289,20.0
290,5.0
294,5.0
298,15.0
299,10.0
305,10.0
307,20.0
308,45.0
311,15.0
312,15.0
313,5.0
314,45.0
315,5.0
317,5.0
318,65.0
319,10.0
324,5.0
327,10.0
333,5.0
337,30.0
338,5.0
339,5.0
340,5.0
341,15.0
342,15.0
344,35.0
346,25.0
347,10.0
348,75.0
350,10.0
354,15.0
355,5.0
362,10.0
363,20.0
365,5.0
367,195.0
373,15.0
375,10.0
382,20.0
383,40.0
384,5.0
385,20.0
386,15.0
391,5.0
395,10.0
398,25.0
404,30.0
405,5.0
406,5.0
407,15.0
409,10.0
410,10.0
413,10.0
414,30.0
416,5.0
417,5.0
424,5.0
425,5.0
429,5.0
431,15.0
432,65.0
433,5.0
434,5.0
436,5.0
437,5.0
440,10.0
444,10.0
446,40.0
447,10.0
449,10.0
451,10.0
459,5.0
461,10.0
468,20.0
469,10.0
470,5.0
471,15.0
474,40.0
475,15.0
476,10.0
478,5.0
482,10.0
494,10.0
496,25.0
498,10.0
500,5.0
502,20.0
507,25.0
508,5.0
511,5.0
512,5.0
515,35.0
516,5.0
517,30.0
519,5.0
524,5.0
525,10.0
526,5.0
528,5.0
529,15.0
530,20.0
533,5.0
534,5.0
535,90.0
537,5.0
543,5.0
548,20.0
552,5.0
555,20.0
558,5.0
560,15.0
563,5.0
564,235.0
566,5.0
567,10.0
570,20.0
571,15.0
572,5.0
573,25.0
576,5.0
577,15.0
578,25.0
579,10.0
580,5.0
581,30.0
582,185.0
584,5.0
591,60.0
593,10.0
594,25.0
595,20.0
596,20.0
600,15.0
602,30.0
603,10.0
605,5.0
607,30.0
608,90.0
609,10.0
610,5.0
611,5.0
614,5.0
616,5.0
626,15.0
633,40.0
637,15.0
638,25.0
640,5.0
643,180.0
644,5.0
652,5.0
653,20.0
654,35.0
657,5.0
658,20.0
659,10.0
660,15.0
662,5.0
664,40.0
665,5.0
667,10.0
668,5.0
672,5.0
673,45.0
674,30.0
678,5.0
684,5.0
686,5.0
687,45.0
688,25.0
690,40.0
691,5.0
693,5.0
694,15.0
695,5.0
696,20.0
700,5.0
704,5.0
707,5.0
708,10.0
709,25.0
710,40.0
715,10.0
719,60.0
720,5.0
723,75.0
727,5.0
734,5.0
736,5.0
737,5.0
738,5.0
739,15.0
740,15.0
741,5.0
742,35.0
744,5.0
745,60.0
748,10.0
749,5.0
752,20.0
753,5.0
758,25.0
759,5.0
760,25.0
761,5.0
762,40.0
764,5.0
767,65.0
768,25.0
769,5.0
772,5.0
774,20.0
775,15.0
777,5.0
779,5.0
780,5.0
781,20.0
782,5.0
785,20.0
787,20.0
788,20.0
792,10.0
793,5.0
794,5.0
795,185.0
800,35.0
801,5.0
804,35.0
805,15.0
806,10.0
809,5.0
811,10.0
812,15.0
816,5.0
817,5.0
818,5.0
819,30.0
820,5.0
822,60.0
824,5.0
826,5.0
827,20.0
833,5.0
838,45.0
839,30.0
846,35.0
847,5.0
848,20.0
850,40.0
852,25.0
853,15.0
857,10.0
859,5.0
860,10.0
861,5.0
864,5.0
865,5.0
867,10.0
870,130.0
871,45.0
876,35.0
878,15.0
880,5.0
883,35.0
887,15.0
890,35.0
894,30.0
895,5.0
897,10.0
900,15.0
903,30.0
904,5.0
910,5.0
912,10.0
914,20.0
917,10.0
921,5.0
923,5.0
924,5.0
931,175.0
936,15.0
938,5.0
939,20.0
946,10.0
949,5.0
953,5.0
954,10.0
962,5.0
963,20.0
964,60.0
965,5.0
966,50.0
971,20.0
973,25.0
975,25.0
977,10.0
978,5.0
980,5.0
982,15.0
983,15.0
984,65.0
985,5.0
987,10.0
988,15.0
989,10.0
992,10.0
993,10.0
995,15.0
998,5.0
1002,5.0
1004,15.0
1006,10.0
1009,5.0
1010,30.0
1011,25.0
1012,100.0
1015,40.0
1017,40.0
1019,15.0
1021,5.0
1023,5.0
1025,5.0
1026,10.0
1027,5.0
1028,5.0
1029,5.0
1030,10.0
1031,25.0
1032,5.0
1033,10.0
1036,20.0
1037,20.0
1042,5.0
1043,5.0
1044,15.0
1045,70.0
1049,25.0
1055,5.0
1058,5.0
1060,10.0
1061,15.0
1066,15.0
1067,15.0
1068,15.0
1069,25.0
1070,15.0
1075,15.0
1076,110.0
1078,10.0
1080,50.0
1082,5.0
1084,10.0
1087,20.0
1091,5.0
1092,15.0
1096,5.0
1097,75.0
1098,95.0
1103,5.0
1107,10.0
1109,10.0
1111,5.0
1113,5.0
1115,5.0
1116,60.0
1119,30.0
1122,5.0
1126,5.0
1127,15.0
1128,5.0
1130,55.0
1131,5.0
1133,50.0
1136,5.0
1137,10.0
1144,15.0
1146,20.0
1147,10.0
1148,25.0
1150,20.0
1151,5.0
1153,5.0
1157,25.0
1161,25.0
1162,5.0
1165,15.0
1166,25.0
1168,10.0
1169,25.0
1170,5.0
1172,5.0
1173,25.0
1177,5.0
1178,10.0
1179,5.0
1181,20.0
1183,5.0
1187,15.0
1188,10.0
1192,20.0
1193,15.0
1196,50.0
1197,15.0
1199,30.0
1200,10.0
1201,5.0
1204,20.0
1208,5.0
1209,10.0
1213,10.0
1218,5.0
1220,5.0
1221,5.0
1224,5.0
1226,10.0
1227,40.0
1228,50.0
1232,35.0
1233,20.0
1235,25.0
1236,15.0
1237,60.0
1240,5.0
1241,5.0
1242,10.0
1244,30.0
1245,40.0
1246,10.0
1248,5.0
1254,10.0
1255,35.0
1257,10.0
1258,10.0
1259,20.0
1264,30.0
1266,65.0
1268,10.0
1269,5.0
1273,5.0
1275,10.0
1279,30.0
1280,5.0
1281,25.0
1283,15.0
1284,25.0
1285,10.0
1290,20.0
1292,10.0
1295,5.0
1298,10.0
1299,45.0
1300,5.0
1301,15.0
1306,5.0
1308,10.0
1311,55.0
1314,5.0
1316,5.0
1317,5.0
1324,20.0
1325,5.0
1327,10.0
1329,5.0
1330,5.0
1332,15.0
1334,5.0
1335,5.0
1336,5.0
1341,25.0
1343,5.0
1349,5.0
1351,30.0
1352,10.0
1353,5.0
1357,5.0
1359,5.0
1362,20.0
1363,35.0
1365,5.0
1369,5.0
1371,15.0
1374,5.0
1375,5.0
1378,5.0
1382,15.0
1384,20.0
1385,10.0
1386,5.0
1388,35.0
1390,5.0
1392,15.0
1394,15.0
1395,45.0
1396,5.0
1398,5.0
1399,5.0
1401,30.0
1402,5.0
1404,5.0
1405,5.0
1411,15.0
1412,20.0
1418,10.0
1419,15.0
1422,5.0
1427,20.0
1429,15.0
1437,10.0
1439,5.0
1441,10.0
1443,15.0
1444,20.0
1447,15.0
1448,45.0
1449,15.0
1450,25.0
1455,5.0
1456,5.0
1458,15.0
1462,5.0
1464,10.0
1468,40.0
1471,5.0
1481,30.0
1482,5.0
1486,5.0
1487,5.0
1490,5.0
1491,20.0
1493,5.0
1494,5.0
1499,5.0
1501,135.0
1502,85.0
1505,15.0
1507,20.0
1512,5.0
1514,5.0
1517,5.0
1518,5.0
1525,10.0
1526,25.0
1527,40.0
1529,40.0
1530,5.0
1531,5.0
1532,40.0
1538,35.0
1541,5.0
1544,5.0
1545,25.0
1546,35.0
1550,5.0
1552,10.0
1553,5.0
1554,40.0
1556,5.0
1563,5.0
1565,5.0
1567,5.0
1568,20.0
1575,5.0
1577,10.0
1578,5.0
1580,5.0
1581,5.0
1589,20.0
1590,10.0
1591,10.0
1597,35.0
1600,80.0
1601,10.0
1605,5.0
1607,5.0
1609,5.0
1613,5.0
1615,10.0
1616,5.0
1617,5.0
