timestr,cell,tgrad,wsshear,wdshear
2021-06-04 11:09:52,8,-0.0995601796808496,0.017510148917679234,0.09116268299744183
2021-06-04 11:14:08,8,-0.0995601796808496,0.017510148917679234,0.09116268299744183
2021-06-04 11:20:32,8,-0.0995601796808496,0.017510148917679234,0.09116268299744183
2021-06-04 11:24:48,8,-0.0995601796808496,0.017510148917679234,0.09116268299744183
2021-06-04 10:44:16,9,-0.09717610737285783,0.03580785104869741,0.05214054992135647
2021-06-04 10:48:32,9,-0.09717610737285783,0.03580785104869741,0.05214054992135647
2021-06-04 10:54:56,9,-0.09664318404999454,0.032436057673091385,0.03053492237192339
2021-06-04 10:59:12,9,-0.09664318404999454,0.032436057673091385,0.03053492237192339
2021-06-04 11:05:36,9,-0.09664318404999454,0.032436057673091385,0.03053492237192339
2021-06-04 11:09:52,9,-0.09769363088101413,0.03733149356335666,0.0797298130271709
2021-06-04 11:14:08,9,-0.09769363088101413,0.03733149356335666,0.0797298130271709
2021-06-04 11:20:32,9,-0.09717610737285783,0.03580785104869741,0.05214054992135647
2021-06-04 11:24:48,9,-0.09717610737285783,0.03580785104869741,0.05214054992135647
2021-06-04 11:29:04,9,-0.09664318404999454,0.032436057673091385,0.03053492237192339
2021-06-04 11:35:28,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 11:39:44,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 11:44:00,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 11:50:24,9,-0.09795539742866448,0.03448875214568282,0.04946402490666481
2021-06-04 11:54:40,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 11:58:56,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:05:20,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:09:36,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:13:52,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:20:16,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:24:32,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:28:48,9,-0.09744690272238403,0.03461073809598399,0.014822265084865881
2021-06-04 12:35:12,9,-0.0977998216848458,0.03397990927232051,-0.0034192072775511627
2021-06-04 12:39:28,9,-0.0977998216848458,0.03397990927232051,-0.0034192072775511627
2021-06-04 12:43:44,9,-0.09743026658286034,0.0327117736276272,-0.01363954473174779
2021-06-04 12:50:08,9,-0.09743026658286034,0.0327117736276272,-0.01363954473174779
2021-06-04 12:54:24,9,-0.09817539810923348,0.03523146664779798,0.009403142608372503
2021-06-04 12:58:40,9,-0.09773999745022934,0.023199967257744442,0.006704349484063881
2021-06-04 13:05:04,9,-0.09817539810923348,0.03523146664779798,0.009403142608372503
2021-06-04 13:09:20,9,-0.09817539810923348,0.03523146664779798,0.009403142608372503
2021-06-04 13:13:36,9,-0.09817539810923348,0.03523146664779798,0.009403142608372503
2021-06-04 13:20:00,9,-0.0979815938156263,0.025821723651042017,0.02448216909222898
2021-06-04 13:24:16,9,-0.09806301127914833,0.028773610798658516,0.03913247005496405
2021-06-04 13:28:32,9,-0.09806301127914833,0.028773610798658516,0.03913247005496405
2021-06-04 13:34:56,9,-0.09815486989823065,0.03836990523549307,-0.008956125445070521
2021-06-04 13:39:12,9,-0.09815486989823065,0.03836990523549307,-0.008956125445070521
2021-06-04 13:45:36,9,-0.09815486989823065,0.03836990523549307,-0.008956125445070521
2021-06-04 13:49:52,9,-0.09815486989823065,0.03836990523549307,-0.008956125445070521
2021-06-04 13:54:08,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:00:32,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:04:48,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:09:04,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:15:28,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:19:44,9,-0.09825787464074329,0.03992435654496724,0.01828587354811946
2021-06-04 14:24:00,9,-0.09818017843972265,0.04017602984673154,0.041990639475594574
2021-06-04 14:30:24,9,-0.09841964387471698,0.05484784985432582,0.06791648230088494
2021-06-04 14:34:40,9,-0.09880796277206556,0.05278882570182328,0.07662910150848659
