frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
19,59,1073.3217807713286,1016.1758748616224,5544,260,2231,5760,2021-06-02 12:24:32,51.855429688246,14.691987689246847,1,2048.0,410.0
20,67,1068.114328373941,1013.3264994219911,5560,260,2359,6016,2021-06-02 12:28:48,51.824628155929496,14.664783082688858,1,2304.0,410.0
21,68,1066.8165632549374,1012.2882717002516,5789,260,2489,6400,2021-06-02 12:35:12,51.81694980471957,14.654870880118578,1,2688.0,410.0
22,135,1076.3533220716026,1029.4199202562738,35,250,2680,6656,2021-06-02 12:39:28,51.87334936481061,14.818433591542776,1,0.0,740.0
23,140,1075.8649993197105,1029.7000115944215,135,250,2814,6912,2021-06-02 12:43:44,51.87046336725445,14.821107688972239,1,256.0,740.0
24,188,1076.499585820286,1029.0004929080892,24,240,2991,7296,2021-06-02 12:50:08,51.87421363233804,14.81442922067917,1,640.0,740.0
25,181,1076.595533440358,1028.9689199204588,50,240,3148,7552,2021-06-02 12:54:24,51.87478058356901,14.814127785991396,1,896.0,740.0
26,194,1078.6535010489274,1027.1454602607898,178,240,3308,7808,2021-06-02 12:58:40,51.88694104432979,14.796718790694015,1,1152.0,740.0
27,198,1086.1565251408633,1026.1277833513159,60,230,3472,8192,2021-06-02 13:05:04,51.931248859092925,14.787001959718108,1,1536.0,740.0
28,222,1086.169400711395,1027.2991987040239,96,230,3653,8448,2021-06-02 13:09:20,51.931324891285854,14.798186567522032,1,1792.0,740.0
29,224,1086.241833993357,1025.0923379108933,142,230,3834,8704,2021-06-02 13:13:36,51.93175262077986,14.777116198373749,1,2048.0,740.0
30,223,1087.970143032032,1022.9438888074892,202,230,4017,9088,2021-06-02 13:20:00,51.94195484646055,14.756604452945494,1,2432.0,740.0
31,207,1093.4832342059942,1024.4385809111127,265,230,4185,9344,2021-06-02 13:24:16,51.974472351388805,14.770874627591276,1,2688.0,740.0
32,206,1095.536676414955,1022.5328392801689,183,230,4351,9600,2021-06-02 13:28:32,51.98658052467768,14.752680067094584,1,2944.0,740.0
33,206,1095.5311285293917,1018.7311936692613,184,230,4518,9984,2021-06-02 13:34:56,51.98654782706417,14.716383914778685,1,3328.0,740.0
34,221,1099.6698899574278,1019.2020165490226,270,230,4696,10240,2021-06-02 13:39:12,52.01094047540369,14.7208789707873,1,3584.0,740.0
35,208,1105.038647792661,1020.1775934210809,181,230,4858,10624,2021-06-02 13:45:36,52.0425593269038,14.730193200427877,1,3968.0,740.0
36,217,1105.1948820142654,1017.0802618429981,137,230,5024,10880,2021-06-02 13:49:52,52.043479529686074,14.700622083006147,1,4224.0,740.0
37,215,1105.2672139261726,1014.7085479651195,171,230,5193,11136,2021-06-02 13:54:08,52.04390555687718,14.677977822951137,1,4480.0,740.0
38,212,1106.4088841752896,1013.3508428260278,181,230,5357,11520,2021-06-02 14:00:32,52.05062831223477,14.665015494853368,1,4864.0,740.0
39,217,1114.7774906012105,1014.8470347140293,158,230,5527,11776,2021-06-02 14:04:48,52.099861576143134,14.679299988290927,1,5120.0,740.0
40,209,1114.8806156830426,1013.3270597443351,128,230,5688,12032,2021-06-02 14:09:04,52.10046779162433,14.664788432217158,1,5376.0,740.0
41,224,1115.0085474139435,1012.06641579186,44,230,5866,12416,2021-06-02 14:15:28,52.101219864319994,14.652752769939719,1,5760.0,740.0
42,223,1120.5467267193767,1011.8790668938165,134,230,6039,12672,2021-06-02 14:19:44,52.13377364787232,14.650964106248852,1,6016.0,740.0
43,212,1124.4785432636497,1012.9966037627239,24,230,6200,12928,2021-06-02 14:24:00,52.15686980469802,14.661633491772298,1,6272.0,740.0
44,201,1124.4945558664676,1007.5148124537275,627,240,6353,13312,2021-06-02 14:30:24,52.15696381179235,14.60929659602572,1,6656.0,740.0
45,221,1127.5950336129906,1006.3690676530331,492,240,6527,13568,2021-06-02 14:34:40,52.17516615574033,14.598357902788653,1,6912.0,740.0
46,208,1129.9140632767737,1005.4992134893188,346,240,6690,13824,2021-06-02 14:38:56,52.18877727249023,14.59005272431856,1,7168.0,740.0
47,199,1131.8764854372832,1004.3405310644313,274,240,6848,14208,2021-06-02 14:45:20,52.20029462662713,14.578990036474249,1,7552.0,740.0
48,205,1137.8157578338478,1004.2896415168543,96,240,7010,14464,2021-06-02 14:49:36,52.23512269604794,14.578504182076673,1,7808.0,740.0
49,170,1137.2213995881114,1001.1726930135873,521,250,7152,14848,2021-06-02 14:56:00,52.231640128201825,14.548745946654341,1,8192.0,740.0
50,165,1137.7449236897767,999.0803234452735,358,250,7317,15104,2021-06-02 15:00:16,52.234707652235016,14.52876865197242,1,8448.0,740.0
51,171,1134.0658712058864,994.0825326792142,45,250,7486,15360,2021-06-02 15:04:32,52.21313569657687,14.481052701172153,1,8704.0,740.0
