frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
2,60,1000.9992654901376,1048.5652714731566,56,260,242,640,2021-06-02 10:59:12,5697175.042521336,921082.2924330563,1,0.0,137.0
3,60,1001.0357529523876,1047.7327945776851,72,260,349,1024,2021-06-02 11:05:36,5697199.288268325,920529.7169027531,1,384.0,137.0
4,61,1001.0027991366518,1047.426480507217,28,260,452,1280,2021-06-02 11:09:52,5697177.431782567,920326.3912188818,1,640.0,137.0
5,64,1004.4793374219716,1047.5556361491494,78,260,558,1536,2021-06-02 11:14:08,5699484.994106179,920412.3865807562,1,896.0,137.0
6,55,1003.832954012246,1052.3762902545104,217,260,661,1920,2021-06-02 11:20:32,5699056.676515389,923611.0128334889,1,1280.0,137.0
7,56,1005.6851414980964,1049.182120739987,327,260,775,2176,2021-06-02 11:24:48,5700285.0521402415,921491.440001606,1,1536.0,137.0
8,58,1009.8379467372288,1041.803100265874,660,260,896,2432,2021-06-02 11:29:04,5703041.177458762,916598.7198687824,1,1792.0,137.0
9,52,1010.657884081715,1040.6437653261726,906,260,995,2816,2021-06-02 11:35:28,5703585.595062103,915830.5671235316,1,2176.0,137.0
10,57,1011.608128645172,1040.290091314875,1229,260,1109,3072,2021-06-02 11:39:44,5704215.681733138,915596.7714465123,1,2432.0,137.0
11,56,1012.8792405392924,1040.689171226967,1344,260,1217,3328,2021-06-02 11:44:00,5705058.108393096,915862.156208057,1,2688.0,137.0
12,64,1060.5737907310208,1029.9538272134314,5580,260,1342,3712,2021-06-02 11:50:24,5736583.612998312,908823.3018154418,1,0.0,410.0
13,67,1063.9974466673923,1027.9870303579578,5451,260,1466,3968,2021-06-02 11:54:40,5738841.680269371,907533.9475096518,1,256.0,410.0
14,62,1061.3555223619944,1028.048547858807,6028,260,1584,4224,2021-06-02 11:58:56,5737101.695426375,907569.8017826378,1,512.0,410.0
