cell,timestr,mindist
1,2021-07-15 09:04:00,33.85484034992259
2,2021-07-15 09:04:00,77.9680311538818
3,2021-07-15 09:04:00,37.61822007927671
4,2021-07-15 09:04:00,45.039893108357276
5,2021-07-15 09:04:00,33.85484034992259
8,2021-07-15 09:04:00,36.35063999673811
10,2021-07-15 09:04:00,35.64889628707373
12,2021-07-15 09:04:00,42.714764638550925
13,2021-07-15 09:04:00,26.853433423585948
16,2021-07-15 09:04:00,25.866143593964274
17,2021-07-15 09:04:00,54.953049456661375
18,2021-07-15 09:04:00,33.573478191705505
19,2021-07-15 09:04:00,33.573478191705505
21,2021-07-15 09:04:00,48.937319693647446
22,2021-07-15 09:04:00,24.54787212561799
24,2021-07-15 09:04:00,16.746479908720517
25,2021-07-15 09:04:00,58.93215488871333
26,2021-07-15 09:04:00,16.746479908720517
28,2021-07-15 09:04:00,33.95079203879952
33,2021-07-15 09:04:00,32.41069792526891
37,2021-07-15 09:04:00,39.3531378740652
38,2021-07-15 09:04:00,59.33745217744271
39,2021-07-15 09:04:00,77.18826169571705
40,2021-07-15 09:04:00,31.508189085911173
41,2021-07-15 09:04:00,85.83165865457583
42,2021-07-15 09:04:00,47.591158152742345
46,2021-07-15 09:04:00,30.985707834667544
47,2021-07-15 09:04:00,44.61877828468494
49,2021-07-15 09:04:00,48.21707593593232
50,2021-07-15 09:04:00,30.985707834667544
51,2021-07-15 09:04:00,72.01292134369623
52,2021-07-15 09:04:00,46.84546481127138
53,2021-07-15 09:04:00,61.74112228451746
54,2021-07-15 09:04:00,72.01292134369623
55,2021-07-15 09:04:00,46.84546481127138
62,2021-07-15 09:04:00,155.52095887291415
64,2021-07-15 09:04:00,83.55304927594851
66,2021-07-15 09:04:00,191.94652563413086
67,2021-07-15 09:04:00,191.94652563413086
70,2021-07-15 09:04:00,139.7978846091485
72,2021-07-15 09:04:00,71.67326295133356
73,2021-07-15 09:04:00,368.28142508534904
74,2021-07-15 09:04:00,50.4311244582609
75,2021-07-15 09:04:00,70.91138514050023
76,2021-07-15 09:04:00,50.4311244582609
78,2021-07-15 09:04:00,62.26306175632944
79,2021-07-15 09:04:00,48.123600608097966
81,2021-07-15 09:04:00,164.8984039881006
82,2021-07-15 09:04:00,164.8984039881006
84,2021-07-15 09:04:00,29.08676666761503
85,2021-07-15 09:04:00,29.08676666761503
87,2021-07-15 09:04:00,23.982154187447946
89,2021-07-15 09:04:00,36.35063999673811
90,2021-07-15 09:04:00,35.17280262235119
92,2021-07-15 09:04:00,37.53432681625227
96,2021-07-15 09:04:00,21.264338884908533
97,2021-07-15 09:04:00,26.853433423585948
98,2021-07-15 09:04:00,40.91226785492979
99,2021-07-15 09:04:00,34.13702528284642
100,2021-07-15 09:04:00,25.866143593964274
102,2021-07-15 09:04:00,82.78765069846847
104,2021-07-15 09:04:00,62.243764347832034
106,2021-07-15 09:04:00,56.4296533293908
108,2021-07-15 09:04:00,45.88739330969262
109,2021-07-15 09:04:00,58.93215488871333
110,2021-07-15 09:04:00,56.4296533293908
111,2021-07-15 09:04:00,63.51331540403525
113,2021-07-15 09:04:00,74.98677122553724
114,2021-07-15 09:04:00,25.017176693579543
115,2021-07-15 09:04:00,25.017176693579543
116,2021-07-15 09:04:00,63.31444728409209
118,2021-07-15 09:04:00,33.95079203879952
119,2021-07-15 09:04:00,32.41069792526891
123,2021-07-15 09:04:00,14.46637245279352
124,2021-07-15 09:04:00,25.56278859633177
127,2021-07-15 09:04:00,101.65397256372096
128,2021-07-15 09:04:00,14.46637245279352
131,2021-07-15 09:04:00,26.56008510782666
132,2021-07-15 09:04:00,25.56278859633177
133,2021-07-15 09:04:00,172.43046723548764
135,2021-07-15 09:04:00,41.59829905923706
136,2021-07-15 09:04:00,39.3531378740652
137,2021-07-15 09:04:00,26.271691391785627
138,2021-07-15 09:04:00,26.271691391785627
139,2021-07-15 09:04:00,31.508189085911173
141,2021-07-15 09:04:00,32.89019197866062
142,2021-07-15 09:04:00,27.706226116544894
143,2021-07-15 09:04:00,27.706226116544894
144,2021-07-15 09:04:00,49.042508562544405
149,2021-07-15 09:04:00,39.83324788035864
151,2021-07-15 09:04:00,48.77763350512564
152,2021-07-15 09:04:00,19.299253268699147
