cellID,occ
690,15.0
691,10.0
695,45.0
699,20.0
704,5.0
706,5.0
709,5.0
711,5.0
714,40.0
716,10.0
718,5.0
720,20.0
725,5.0
728,20.0
731,10.0
733,45.0
734,30.0
736,15.0
739,35.0
741,10.0
747,5.0
748,5.0
749,20.0
752,10.0
756,15.0
758,25.0
759,10.0
760,145.0
761,5.0
762,5.0
763,5.0
764,10.0
765,10.0
769,10.0
774,10.0
775,5.0
776,15.0
778,5.0
779,20.0
780,25.0
783,20.0
784,5.0
786,10.0
787,15.0
788,60.0
789,15.0
791,5.0
796,15.0
797,10.0
798,20.0
799,5.0
802,10.0
803,5.0
804,15.0
805,5.0
806,15.0
807,30.0
808,100.0
809,25.0
812,5.0
813,25.0
814,15.0
815,65.0
816,45.0
817,25.0
819,15.0
821,5.0
822,30.0
824,20.0
825,15.0
826,15.0
827,5.0
828,5.0
829,25.0
830,15.0
831,10.0
833,5.0
834,10.0
835,35.0
839,5.0
842,25.0
843,20.0
850,15.0
852,10.0
853,5.0
854,10.0
855,15.0
858,10.0
859,30.0
864,55.0
868,20.0
869,5.0
870,10.0
871,45.0
876,25.0
881,15.0
883,5.0
884,10.0
888,15.0
890,10.0
891,25.0
897,15.0
898,30.0
899,5.0
900,10.0
901,5.0
902,5.0
903,40.0
905,5.0
906,25.0
907,15.0
908,15.0
909,35.0
911,15.0
913,30.0
914,10.0
917,10.0
918,40.0
919,35.0
920,5.0
921,25.0
925,55.0
927,30.0
928,5.0
929,5.0
930,5.0
931,10.0
935,5.0
936,25.0
937,95.0
940,10.0
943,5.0
946,5.0
948,5.0
949,5.0
950,5.0
951,5.0
954,25.0
957,20.0
958,25.0
960,15.0
962,5.0
964,5.0
965,5.0
969,5.0
971,180.0
974,90.0
975,5.0
976,10.0
980,5.0
984,25.0
985,5.0
986,35.0
992,5.0
993,40.0
997,5.0
999,5.0
1001,5.0
1002,10.0
1004,15.0
1006,15.0
1007,25.0
1008,30.0
1009,60.0
1010,5.0
1011,10.0
1012,40.0
1013,10.0
1017,20.0
1018,20.0
1020,5.0
1021,150.0
1023,10.0
1024,5.0
1026,5.0
1027,15.0
1029,10.0
1030,5.0
1031,10.0
1032,35.0
1033,45.0
1034,5.0
1037,15.0
1039,10.0
1042,60.0
1043,5.0
1044,10.0
1045,5.0
1047,40.0
1048,10.0
1050,20.0
1053,10.0
1054,5.0
1055,5.0
1057,5.0
1058,5.0
1059,50.0
1061,5.0
1062,5.0
1064,20.0
1065,20.0
1066,10.0
1067,5.0
1068,10.0
1069,15.0
1070,5.0
1072,25.0
1077,35.0
1078,20.0
1079,5.0
1080,5.0
1081,95.0
1083,180.0
1084,45.0
1087,25.0
1089,40.0
1095,40.0
1096,45.0
1097,5.0
1098,15.0
1104,15.0
1106,5.0
1107,5.0
1110,25.0
1111,20.0
1112,5.0
1113,20.0
1114,5.0
1117,50.0
1118,25.0
1119,15.0
1121,5.0
1129,15.0
1134,15.0
1136,5.0
1141,70.0
1143,5.0
1144,80.0
1145,60.0
1146,5.0
1147,5.0
1148,110.0
1149,15.0
1150,30.0
1151,20.0
1152,15.0
1153,5.0
1155,5.0
1156,25.0
1157,5.0
1158,10.0
1159,25.0
1160,30.0
1161,25.0
1162,15.0
1165,10.0
1169,5.0
1172,20.0
1175,15.0
1177,5.0
1179,10.0
1181,30.0
1182,15.0
1185,30.0
1192,30.0
1193,30.0
1194,5.0
1196,5.0
1197,15.0
1198,20.0
1199,10.0
1203,30.0
1204,5.0
1205,15.0
1209,10.0
1211,50.0
1212,5.0
1215,5.0
1217,15.0
1220,10.0
1221,30.0
1222,30.0
1228,15.0
1232,5.0
1237,30.0
1238,10.0
1241,25.0
1242,90.0
1244,5.0
1247,10.0
1249,60.0
1250,5.0
1259,10.0
1262,10.0
1263,10.0
1264,15.0
1266,5.0
1270,80.0
1271,5.0
1273,10.0
1274,20.0
1277,5.0
1278,5.0
1279,5.0
1280,20.0
1281,40.0
1283,10.0
1285,5.0
1287,85.0
1290,30.0
1291,120.0
1292,25.0
1296,10.0
1297,15.0
1299,5.0
1300,10.0
1302,5.0
1303,5.0
1305,10.0
1311,10.0
1315,5.0
1316,5.0
1319,5.0
1321,35.0
1324,5.0
1325,5.0
1326,65.0
1327,15.0
1331,10.0
1333,5.0
1334,5.0
1337,5.0
1338,15.0
1342,10.0
1343,35.0
1344,5.0
1347,10.0
1349,25.0
1354,5.0
1358,5.0
1359,25.0
1360,5.0
1361,5.0
1362,5.0
1365,40.0
1366,5.0
1367,35.0
1369,50.0
1370,5.0
1374,5.0
1382,15.0
1383,5.0
1385,5.0
1387,5.0
1388,5.0
1389,5.0
1390,5.0
1394,5.0
1395,5.0
1396,10.0
1397,20.0
1400,10.0
1401,10.0
1402,5.0
1405,5.0
1407,35.0
1410,5.0
1411,5.0
1412,10.0
1415,5.0
1417,5.0
1418,10.0
1420,10.0
1423,40.0
1425,10.0
1429,5.0
1430,5.0
1432,20.0
1433,5.0
1434,10.0
1439,40.0
1440,15.0
1441,10.0
1442,10.0
1443,10.0
1445,5.0
1446,90.0
1448,5.0
1449,45.0
1451,30.0
1452,10.0
1453,5.0
1454,5.0
1457,10.0
1462,5.0
1463,10.0
1464,45.0
1467,5.0
1468,5.0
1469,5.0
1471,5.0
1472,25.0
1474,40.0
1475,5.0
1476,35.0
1478,5.0
1479,20.0
1480,55.0
1481,20.0
1484,5.0
1485,15.0
1486,5.0
1489,90.0
1490,5.0
1492,10.0
1493,15.0
1495,35.0
1499,5.0
1500,10.0
1501,10.0
1504,25.0
1505,10.0
1506,15.0
1510,5.0
1512,5.0
1515,25.0
1516,5.0
1517,10.0
1520,15.0
1521,5.0
1522,30.0
1525,20.0
1528,5.0
1530,25.0
1535,35.0
1536,25.0
1540,5.0
1542,65.0
1544,10.0
1545,15.0
1546,5.0
1549,30.0
1552,5.0
1555,5.0
1556,10.0
1558,15.0
1561,5.0
1563,5.0
1564,10.0
1566,35.0
1567,5.0
1570,35.0
1572,10.0
1573,5.0
1575,5.0
1576,65.0
1578,35.0
1580,25.0
1582,40.0
1586,15.0
1591,5.0
1592,15.0
1593,10.0
1594,15.0
1595,25.0
1596,30.0
1597,10.0
1598,5.0
1599,5.0
1601,5.0
1605,15.0
1606,20.0
1609,10.0
1611,15.0
1612,10.0
1613,5.0
1614,5.0
1615,20.0
1617,5.0
1618,5.0
1620,5.0
1621,5.0
1622,5.0
1625,5.0
1628,15.0
1629,15.0
1630,30.0
1631,110.0
1632,5.0
1633,95.0
1637,25.0
1638,30.0
1640,45.0
1641,5.0
1644,75.0
1645,60.0
1646,15.0
1647,45.0
1649,35.0
1651,5.0
1652,105.0
1653,15.0
1654,35.0
1655,10.0
1658,30.0
1659,45.0
1660,5.0
1663,25.0
1664,15.0
1665,5.0
1669,10.0
1670,5.0
1671,10.0
1674,5.0
1676,10.0
1677,5.0
1678,10.0
1680,15.0
1683,25.0
1684,5.0
1685,50.0
1686,5.0
1687,15.0
1688,5.0
1689,15.0
1692,5.0
1694,15.0
1695,15.0
1699,15.0
1700,5.0
1701,15.0
1702,5.0
1706,5.0
1707,100.0
1709,15.0
1710,5.0
1711,55.0
1713,35.0
1714,5.0
1716,10.0
1717,15.0
1719,10.0
1720,10.0
1721,5.0
1724,70.0
1725,10.0
1726,15.0
1727,25.0
1729,10.0
1730,20.0
1731,5.0
1732,15.0
1733,5.0
1735,5.0
1736,5.0
1740,15.0
1741,5.0
1742,5.0
1746,5.0
1750,35.0
1751,15.0
1753,10.0
1756,10.0
1759,10.0
1761,20.0
1762,5.0
1764,5.0
1766,5.0
1767,10.0
1770,5.0
1771,30.0
1773,15.0
1775,5.0
1776,15.0
1778,20.0
1779,5.0
1784,15.0
1785,45.0
1786,20.0
1787,25.0
1791,5.0
1793,5.0
1794,10.0
1795,10.0
1797,10.0
1798,10.0
1800,10.0
1802,5.0
1804,20.0
1807,25.0
1810,5.0
1815,10.0
1816,15.0
1817,20.0
1818,5.0
1820,5.0
1821,15.0
1822,5.0
1823,60.0
1824,5.0
1825,10.0
1826,10.0
1827,40.0
1829,25.0
1833,15.0
1835,10.0
1837,5.0
1838,5.0
1839,15.0
1840,5.0
1841,5.0
1842,80.0
1843,5.0
1844,5.0
1847,5.0
1850,10.0
1853,20.0
1854,20.0
1855,5.0
1856,5.0
1858,65.0
1859,5.0
1861,10.0
1863,10.0
1865,30.0
1867,5.0
1868,25.0
1871,20.0
1873,5.0
1874,15.0
1875,125.0
1876,20.0
1878,5.0
1879,5.0
1882,30.0
1883,25.0
1884,65.0
1885,5.0
1887,5.0
1888,25.0
1889,5.0
1892,40.0
1893,45.0
1894,95.0
1896,5.0
1898,5.0
1899,15.0
1900,10.0
1901,35.0
1902,15.0
1904,10.0
1905,20.0
1907,5.0
1910,5.0
1914,10.0
1915,5.0
1916,10.0
1920,5.0
1923,110.0
1924,5.0
1926,5.0
1927,15.0
1929,5.0
1930,5.0
1932,105.0
1933,50.0
1936,15.0
1942,15.0
1943,10.0
1944,20.0
1945,5.0
1946,35.0
1949,15.0
1952,45.0
1955,5.0
1957,5.0
1958,20.0
1961,5.0
1962,20.0
1964,20.0
1965,5.0
1966,70.0
1971,10.0
1973,5.0
1978,25.0
1980,5.0
1983,5.0
1984,115.0
1985,50.0
1989,25.0
1991,5.0
1993,80.0
1994,55.0
1995,95.0
1997,10.0
1999,5.0
2002,5.0
2003,5.0
2004,145.0
2006,5.0
2008,20.0
2010,5.0
2011,10.0
2012,5.0
2013,40.0
2014,45.0
2015,15.0
2016,5.0
2017,15.0
2018,5.0
2020,5.0
2021,10.0
2023,15.0
2024,5.0
2025,5.0
2027,5.0
2028,60.0
2029,5.0
2033,10.0
2034,90.0
2035,5.0
2036,5.0
2037,15.0
2038,100.0
2040,5.0
2041,5.0
2042,5.0
2045,15.0
2046,15.0
2048,5.0
2049,5.0
2051,30.0
2052,5.0
2054,30.0
2057,20.0
2061,5.0
2064,15.0
2065,5.0
2066,70.0
2067,60.0
2068,10.0
2069,40.0
2071,5.0
2073,60.0
2074,35.0
2075,10.0
2078,5.0
2079,110.0
2082,10.0
2083,20.0
2084,5.0
2085,10.0
2086,5.0
2088,10.0
2089,5.0
2090,20.0
2092,5.0
2095,15.0
2097,60.0
2100,15.0
2103,35.0
2105,25.0
2107,20.0
2108,10.0
2109,5.0
2112,5.0
2118,10.0
2119,10.0
2122,30.0
2123,5.0
2124,15.0
2129,55.0
2134,15.0
2138,30.0
2139,30.0
2140,5.0
2141,10.0
2142,5.0
2143,25.0
2147,20.0
2150,20.0
2151,10.0
2159,5.0
2160,25.0
2163,45.0
2164,35.0
2165,35.0
2167,10.0
2168,5.0
2169,10.0
2170,60.0
2171,35.0
2172,5.0
2173,35.0
2174,15.0
2176,15.0
2177,45.0
2178,15.0
2180,140.0
2185,10.0
2186,15.0
2188,55.0
2190,150.0
2192,5.0
2193,10.0
2194,15.0
2196,10.0
2198,25.0
2201,5.0
2202,10.0
2203,40.0
2204,30.0
2206,15.0
2210,10.0
2213,5.0
2214,5.0
2217,95.0
2218,25.0
2219,5.0
2220,5.0
2221,15.0
2222,135.0
2224,10.0
2226,55.0
2227,5.0
2229,10.0
2231,5.0
2233,20.0
2236,55.0
2237,45.0
2239,170.0
2244,10.0
2245,15.0
2246,5.0
2248,5.0
2249,5.0
2251,5.0
2254,10.0
2255,15.0
2256,30.0
2259,55.0
2260,5.0
2261,5.0
2262,5.0
2263,20.0
2265,5.0
2268,5.0
2269,15.0
2270,5.0
2271,20.0
2272,20.0
2279,5.0
2281,105.0
2283,20.0
2285,5.0
2289,10.0
2291,15.0
2292,70.0
2294,5.0
2296,25.0
2297,5.0
2299,120.0
2302,5.0
2305,10.0
2307,15.0
2311,5.0
2313,15.0
2317,15.0
2319,5.0
2320,20.0
2321,15.0
2322,5.0
2323,5.0
2326,120.0
2330,5.0
2332,10.0
2334,20.0
2336,10.0
2337,5.0
2341,20.0
2343,25.0
2344,10.0
2345,5.0
2346,5.0
2349,5.0
2351,5.0
2352,5.0
2354,5.0
2355,15.0
2357,5.0
2358,10.0
2359,40.0
2360,10.0
2362,5.0
2363,10.0
2364,5.0
2367,15.0
2369,10.0
2370,5.0
2371,5.0
2372,5.0
2375,40.0
2376,5.0
2377,5.0
2379,5.0
2380,5.0
2381,30.0
2382,95.0
2383,5.0
2384,15.0
2386,5.0
2387,5.0
2388,5.0
2389,5.0
2390,5.0
2392,15.0
2394,10.0
2397,5.0
2399,25.0
2401,10.0
2402,5.0
2404,95.0
2406,145.0
2407,15.0
2408,40.0
2409,20.0
2411,35.0
2412,5.0
2414,5.0
2417,25.0
2419,30.0
2423,40.0
2424,55.0
2425,30.0
2428,25.0
2429,5.0
2430,5.0
2431,5.0
2432,5.0
2433,5.0
2435,5.0
2437,20.0
2438,5.0
2439,15.0
2441,5.0
2442,10.0
2443,5.0
2445,5.0
2446,10.0
2448,25.0
2449,5.0
2450,10.0
2453,10.0
2454,50.0
2458,5.0
2459,5.0
2460,25.0
2461,5.0
2464,100.0
2465,25.0
2466,45.0
2468,5.0
2469,5.0
2470,90.0
2472,30.0
2473,5.0
2474,25.0
2476,10.0
2477,35.0
2478,105.0
2479,5.0
2480,5.0
2481,10.0
2482,5.0
2483,80.0
2484,5.0
2485,15.0
2486,5.0
2488,5.0
2490,5.0
2493,5.0
2497,5.0
2498,5.0
2501,5.0
2502,5.0
2503,25.0
2505,5.0
2506,5.0
2507,60.0
2508,10.0
2509,5.0
2510,20.0
2511,5.0
2512,20.0
2514,5.0
2515,5.0
2516,50.0
2517,25.0
2518,40.0
2519,95.0
2520,5.0
2522,5.0
2523,5.0
2526,5.0
2527,35.0
2528,10.0
2529,10.0
2530,5.0
2532,40.0
2533,5.0
2534,10.0
2535,5.0
2536,15.0
2539,105.0
2540,10.0
2541,45.0
2542,10.0
2543,5.0
2544,15.0
2546,5.0
2547,5.0
2548,45.0
2550,10.0
2552,15.0
2553,5.0
2555,20.0
2556,10.0
2558,10.0
2560,5.0
2562,25.0
2563,30.0
2564,25.0
2565,10.0
2568,5.0
2569,15.0
2571,15.0
2572,10.0
2573,5.0
2574,10.0
2577,20.0
2578,15.0
2582,35.0
2583,100.0
2586,10.0
2588,5.0
2589,5.0
2590,10.0
2591,5.0
2592,10.0
2595,155.0
2597,5.0
2599,20.0
2600,5.0
2601,5.0
2602,10.0
2604,5.0
2605,10.0
2606,25.0
2607,5.0
2610,5.0
2612,75.0
2613,35.0
2614,10.0
2615,10.0
2616,5.0
2617,5.0
2619,5.0
2625,25.0
2626,10.0
2628,25.0
2629,35.0
2630,20.0
2632,130.0
2633,25.0
2634,50.0
2636,5.0
2638,35.0
2641,5.0
2645,5.0
2646,20.0
2647,5.0
2648,10.0
2651,45.0
2652,10.0
2653,10.0
2654,5.0
2659,30.0
2661,90.0
2662,45.0
2666,20.0
2667,35.0
2668,50.0
2670,5.0
2671,20.0
2674,25.0
2676,15.0
2677,20.0
2679,5.0
2680,25.0
2681,10.0
2682,5.0
2684,5.0
2687,10.0
2688,5.0
2689,20.0
2690,20.0
2693,35.0
2698,5.0
2699,20.0
2700,15.0
2702,45.0
2704,10.0
2705,20.0
2708,20.0
2709,10.0
2713,15.0
2714,5.0
2715,20.0
2717,15.0
2719,5.0
2722,15.0
2723,115.0
2724,70.0
2725,15.0
2727,5.0
2729,20.0
2730,5.0
2731,20.0
2732,5.0
2733,35.0
2734,15.0
2735,15.0
2737,5.0
2739,5.0
2741,25.0
2743,10.0
2744,35.0
2746,5.0
2750,5.0
2751,10.0
2754,10.0
2755,75.0
2759,10.0
2760,20.0
2762,5.0
2763,5.0
2765,5.0
2768,10.0
2770,15.0
2774,5.0
2775,5.0
2777,110.0
2778,20.0
2780,25.0
2782,5.0
2783,10.0
2785,15.0
2786,25.0
2789,5.0
2790,10.0
2791,75.0
2792,10.0
2795,5.0
2799,40.0
2800,5.0
2802,10.0
2803,85.0
2805,20.0
2806,5.0
2807,30.0
2808,20.0
2809,20.0
2812,20.0
2813,30.0
2814,60.0
2817,55.0
2818,5.0
2819,5.0
2821,5.0
2823,5.0
2826,10.0
2830,5.0
2831,5.0
2832,5.0
2833,10.0
2834,25.0
2841,35.0
2845,10.0
2846,15.0
2855,10.0
2857,10.0
2859,15.0
2860,5.0
2861,35.0
2862,5.0
2863,10.0
2865,5.0
2867,10.0
2868,5.0
2870,20.0
2871,35.0
2874,5.0
2875,10.0
2877,50.0
2881,5.0
2884,5.0
2885,85.0
2886,5.0
2887,110.0
2888,10.0
2889,10.0
2892,5.0
2894,5.0
2895,15.0
2896,5.0
2898,5.0
2900,5.0
2905,10.0
2908,40.0
2909,60.0
2915,25.0
2916,70.0
2917,5.0
2922,35.0
2923,10.0
2924,5.0
2925,35.0
2926,45.0
2927,5.0
2929,10.0
2930,5.0
2932,10.0
2933,5.0
2935,10.0
2936,110.0
2938,10.0
2941,25.0
2942,15.0
2944,15.0
2946,20.0
2948,5.0
2949,15.0
2951,10.0
2952,5.0
2956,10.0
2957,20.0
2958,5.0
2960,30.0
2961,265.0
2962,15.0
2963,145.0
2964,15.0
2966,65.0
2967,65.0
2968,20.0
2973,85.0
2976,20.0
2982,5.0
2983,25.0
2986,10.0
2988,10.0
2990,5.0
2994,5.0
2995,65.0
2996,5.0
2997,15.0
2999,5.0
3000,5.0
3001,40.0
3004,5.0
3006,10.0
3007,15.0
3010,10.0
3012,85.0
3013,10.0
3017,30.0
3018,10.0
3019,30.0
3020,105.0
3022,25.0
3027,15.0
3028,10.0
3029,5.0
3030,15.0
3032,5.0
3033,15.0
3036,15.0
3037,5.0
3045,5.0
3046,10.0
3047,10.0
3048,90.0
3049,5.0
3051,120.0
3053,20.0
3054,20.0
3055,5.0
3056,20.0
3057,40.0
3062,5.0
3063,5.0
3065,15.0
3070,10.0
3071,5.0
3073,5.0
3075,15.0
3076,5.0
3077,35.0
3082,15.0
3084,5.0
3085,15.0
3086,20.0
3089,85.0
3093,5.0
3096,10.0
3099,5.0
3100,10.0
3102,15.0
3103,30.0
3104,25.0
3109,25.0
3110,10.0
3112,5.0
3113,30.0
3114,5.0
3116,10.0
3117,205.0
3118,10.0
3120,20.0
3122,15.0
3123,5.0
3124,10.0
3126,5.0
3127,45.0
3128,15.0
3132,5.0
3133,15.0
3135,5.0
3138,30.0
3139,5.0
3143,30.0
3144,10.0
3147,5.0
3151,20.0
3152,5.0
3153,10.0
3154,10.0
3155,10.0
3157,5.0
3159,5.0
3160,5.0
3162,30.0
3164,5.0
3165,5.0
3166,30.0
3167,5.0
3171,60.0
3173,10.0
3176,20.0
3177,10.0
3178,40.0
3179,25.0
3181,10.0
3182,15.0
3183,40.0
3184,10.0
3186,25.0
3187,45.0
3188,190.0
3189,5.0
3190,25.0
3191,5.0
3192,5.0
3193,5.0
3194,5.0
3196,10.0
3199,10.0
3200,15.0
3204,45.0
3205,5.0
3206,10.0
3207,5.0
3208,5.0
3210,5.0
3212,25.0
3219,5.0
3225,25.0
3227,5.0
3228,20.0
3229,20.0
3232,35.0
3233,30.0
3241,15.0
3244,25.0
3245,20.0
3246,25.0
3247,5.0
3249,5.0
3252,5.0
3254,5.0
3255,80.0
3257,10.0
3259,50.0
3260,35.0
3262,50.0
3263,10.0
3264,10.0
3265,15.0
3267,5.0
3269,15.0
3270,25.0
3272,30.0
3274,20.0
3281,15.0
3282,15.0
3283,10.0
3284,10.0
3287,10.0
3291,10.0
3292,10.0
3294,25.0
3297,5.0
3299,40.0
3300,10.0
3301,25.0
3302,5.0
3304,170.0
3307,5.0
3310,5.0
3312,10.0
3314,85.0
3315,10.0
3317,5.0
3321,5.0
3322,30.0
3324,5.0
3325,75.0
3327,15.0
3328,5.0
3330,5.0
3331,5.0
3332,10.0
3333,5.0
3335,30.0
3337,15.0
3341,15.0
3346,5.0
3347,20.0
3349,5.0
3350,5.0
3353,5.0
3354,10.0
3355,20.0
3356,20.0
3357,20.0
3358,10.0
3359,15.0
3361,5.0
3362,15.0
3363,5.0
3364,60.0
3367,35.0
3370,15.0
3373,5.0
3375,10.0
3377,10.0
3378,20.0
3381,5.0
3382,35.0
3383,10.0
3384,10.0
3385,5.0
3389,5.0
3391,10.0
3392,5.0
3393,45.0
3394,5.0
3397,5.0
3398,45.0
3400,15.0
3401,140.0
3403,5.0
3405,15.0
3406,5.0
3407,5.0
3408,95.0
3409,10.0
3410,10.0
3411,20.0
3412,5.0
3413,5.0
3414,5.0
3418,60.0
3421,5.0
3423,25.0
3425,5.0
3426,45.0
3427,5.0
3428,15.0
3429,10.0
3430,5.0
3431,5.0
3435,10.0
3436,5.0
3438,5.0
3439,35.0
3440,35.0
3441,15.0
3442,10.0
3443,20.0
3448,40.0
3451,60.0
3454,15.0
3457,25.0
3458,35.0
3459,15.0
3460,25.0
3461,5.0
3464,5.0
3465,10.0
3467,15.0
3468,45.0
3469,15.0
3472,20.0
3473,10.0
3477,10.0
3482,5.0
3484,50.0
3487,15.0
3488,25.0
3491,10.0
3495,10.0
3496,10.0
3499,5.0
3500,10.0
3501,15.0
3502,5.0
3506,10.0
3507,15.0
3508,5.0
3509,15.0
3510,40.0
3513,30.0
3515,5.0
3516,5.0
3519,15.0
3520,15.0
3521,30.0
3522,5.0
3523,30.0
3524,125.0
3526,10.0
3530,5.0
3531,10.0
3534,5.0
3538,25.0
3540,30.0
3541,5.0
3542,5.0
3543,15.0
3544,25.0
3545,10.0
3546,5.0
3547,20.0
3549,20.0
3552,130.0
3558,10.0
3563,5.0
3565,5.0
3567,5.0
3569,10.0
3570,5.0
3572,25.0
3573,10.0
3574,5.0
3575,15.0
3576,5.0
3581,10.0
3582,50.0
3584,5.0
3586,5.0
3588,5.0
3590,10.0
3591,15.0
3593,5.0
3594,5.0
3597,5.0
3598,105.0
3599,10.0
3600,15.0
3601,20.0
3602,30.0
3603,55.0
3604,15.0
3605,5.0
3606,20.0
3607,20.0
3608,25.0
3612,10.0
3615,15.0
3616,5.0
3619,10.0
3620,5.0
3622,10.0
3625,5.0
3626,5.0
3629,10.0
3630,5.0
3631,5.0
3636,10.0
3639,35.0
3640,25.0
3641,5.0
3642,10.0
3643,35.0
3651,5.0
3654,5.0
3658,90.0
3661,40.0
3662,5.0
3665,5.0
3666,15.0
3667,5.0
3673,5.0
3674,5.0
3675,15.0
3676,20.0
3677,10.0
3679,5.0
3682,40.0
3683,5.0
3684,20.0
3685,195.0
3686,10.0
3695,10.0
3697,5.0
3701,75.0
3703,5.0
3706,10.0
3707,5.0
3709,25.0
3710,5.0
3711,10.0
3712,10.0
3713,5.0
3720,5.0
3721,5.0
3722,80.0
3726,35.0
3727,5.0
3729,10.0
3730,10.0
3731,5.0
3733,25.0
3734,10.0
3736,10.0
3737,15.0
3738,5.0
3739,10.0
3740,5.0
3741,25.0
3745,5.0
3747,5.0
3749,20.0
3751,20.0
3752,30.0
3753,30.0
3754,15.0
