cell,timestr,velocity
1,2021-07-13 12:09:36,0.04724757530699558
1,2021-07-13 12:13:52,2.9702432741344187
1,2021-07-13 12:20:16,2.4361083236021286
1,2021-07-13 12:24:32,1.9631272324620905
1,2021-07-13 12:28:48,1.987134245908969
1,2021-07-13 12:35:12,3.842142158069979
1,2021-07-13 12:39:28,2.7763140572277982
1,2021-07-13 12:43:44,3.1749140103205
4,2021-07-13 12:09:36,9.721425509282623
4,2021-07-13 12:13:52,6.1007154560660934
4,2021-07-13 12:20:16,1.7946696873584969
9,2021-07-13 12:09:36,13.723080768616164
11,2021-07-13 12:09:36,13.400996070371715
11,2021-07-13 12:13:52,14.055522603210107
11,2021-07-13 12:20:16,12.387593129078738
11,2021-07-13 12:24:32,10.844765137267261
11,2021-07-13 12:28:48,14.443269840446186
11,2021-07-13 12:35:12,9.618409849338782
11,2021-07-13 12:39:28,10.832038896658577
11,2021-07-13 12:43:44,6.96626101369255
11,2021-07-13 12:50:08,9.635238495861673
11,2021-07-13 12:54:24,6.6633705499834655
11,2021-07-13 12:58:40,10.043161128325288
11,2021-07-13 13:05:04,10.411991429477991
12,2021-07-13 12:09:36,5.089686206374709
12,2021-07-13 12:13:52,6.281486356670747
17,2021-07-13 12:09:36,6.4142867411536795
19,2021-07-13 12:09:36,9.73456661142386
19,2021-07-13 12:13:52,4.8597840490153015
19,2021-07-13 12:20:16,8.70766584467161
19,2021-07-13 12:24:32,11.372927340302352
19,2021-07-13 12:28:48,6.170427733313517
19,2021-07-13 12:35:12,9.944710941992241
20,2021-07-13 12:09:36,16.20316041664796
24,2021-07-13 12:09:36,15.340756986188929
24,2021-07-13 12:13:52,14.343829534254485
25,2021-07-13 12:09:36,9.217083054306174
25,2021-07-13 12:13:52,13.758161231129547
25,2021-07-13 12:20:16,8.515095806082206
28,2021-07-13 12:09:36,12.334589298992881
28,2021-07-13 12:13:52,12.668049334375873
30,2021-07-13 12:09:36,9.81811910941687
30,2021-07-13 12:13:52,8.693787369928357
33,2021-07-13 12:09:36,0.8400572132817377
33,2021-07-13 12:13:52,12.971825424080794
35,2021-07-13 12:09:36,4.487453677055622
35,2021-07-13 12:13:52,15.349094757942575
40,2021-07-13 12:09:36,0.9630195519508788
46,2021-07-13 12:09:36,15.573572995531077
47,2021-07-13 12:09:36,11.38027488061802
47,2021-07-13 12:13:52,6.259064973827453
48,2021-07-13 12:09:36,0.41399127098328425
49,2021-07-13 12:09:36,0.5620868408948626
50,2021-07-13 12:09:36,15.5871989393633
50,2021-07-13 12:13:52,9.173262889479963
54,2021-07-13 12:09:36,11.36474151702904
59,2021-07-13 12:09:36,3.344040612472299
59,2021-07-13 12:13:52,2.043870850533561
61,2021-07-13 12:09:36,13.940681915165563
64,2021-07-13 12:09:36,1.3453673717107597
64,2021-07-13 12:13:52,12.19513372505433
64,2021-07-13 12:20:16,12.004027635686098
64,2021-07-13 12:24:32,0.43192702282461115
64,2021-07-13 12:28:48,14.699696866688075
64,2021-07-13 12:35:12,9.709122658382427
64,2021-07-13 12:39:28,1.6558765099734265
67,2021-07-13 12:09:36,0.19484412301298165
67,2021-07-13 12:13:52,0.6818411829734933
67,2021-07-13 12:20:16,1.5397326868974823
67,2021-07-13 12:24:32,2.400891162390509
67,2021-07-13 12:28:48,1.2286775413720588
67,2021-07-13 12:35:12,0.30678436279746757
67,2021-07-13 12:39:28,0.33682178836824395
68,2021-07-13 12:09:36,6.003853313309251
69,2021-07-13 12:09:36,8.354270951716247
69,2021-07-13 12:13:52,6.54214715150037
69,2021-07-13 12:20:16,4.984896952001358
69,2021-07-13 12:24:32,4.524140767322646
69,2021-07-13 12:28:48,4.795245113486857
69,2021-07-13 12:35:12,13.207229719311677
70,2021-07-13 12:09:36,9.161487155987775
70,2021-07-13 12:13:52,5.677012415822123
70,2021-07-13 12:20:16,5.686482852622291
71,2021-07-13 12:09:36,8.980785001770567
71,2021-07-13 12:13:52,9.83963752458414
71,2021-07-13 12:20:16,9.315668587425321
71,2021-07-13 12:24:32,11.470046912412846
71,2021-07-13 12:28:48,8.488536314477937
71,2021-07-13 12:35:12,11.886518981715493
71,2021-07-13 12:39:28,10.462952432358835
71,2021-07-13 12:43:44,9.197278251413948
71,2021-07-13 12:50:08,9.232744490012092
71,2021-07-13 12:54:24,15.403830914878624
71,2021-07-13 12:58:40,11.982613961574144
71,2021-07-13 13:05:04,15.490677390650825
71,2021-07-13 13:09:20,16.10991780784483
71,2021-07-13 13:13:36,13.584570911276154
73,2021-07-13 12:09:36,4.503357991088371
73,2021-07-13 12:13:52,5.97795174767238
73,2021-07-13 12:20:16,4.197495039341641
73,2021-07-13 12:24:32,5.888413585587812
73,2021-07-13 12:28:48,2.385986050226174
