cellID,occ
2107,5.0
2109,5.0
2110,25.0
2112,10.0
2115,20.0
2117,5.0
2119,5.0
2120,35.0
2122,5.0
2128,10.0
2135,5.0
2148,5.0
2150,5.0
2151,95.0
2152,5.0
2158,10.0
2164,10.0
2165,10.0
2169,10.0
2179,5.0
2192,15.0
2193,5.0
2195,20.0
2199,5.0
2203,5.0
2205,5.0
2207,5.0
2210,5.0
2211,40.0
2212,5.0
2214,5.0
2220,15.0
2224,10.0
2226,5.0
2232,10.0
2233,5.0
2235,5.0
2237,5.0
2238,5.0
2242,5.0
2247,5.0
2250,5.0
2252,5.0
2253,10.0
2254,5.0
2255,70.0
2257,10.0
2260,35.0
2264,5.0
2265,60.0
2276,10.0
2277,10.0
2278,5.0
2289,5.0
2295,5.0
2299,5.0
2301,5.0
2302,15.0
2311,25.0
2312,10.0
2313,30.0
2315,5.0
2321,10.0
2326,5.0
2327,5.0
2329,65.0
2330,10.0
2334,10.0
2336,5.0
2345,10.0
2348,10.0
2349,5.0
2355,5.0
2360,55.0
2363,5.0
2365,5.0
2368,20.0
2369,10.0
2370,15.0
2372,90.0
2375,5.0
2377,5.0
2378,5.0
2380,10.0
2387,15.0
2393,5.0
2396,5.0
2397,5.0
2399,10.0
2404,5.0
2406,10.0
2410,20.0
2413,5.0
2416,5.0
2417,5.0
2418,5.0
2419,5.0
2420,5.0
2421,5.0
2424,5.0
2425,10.0
2427,5.0
2428,35.0
2430,5.0
2433,40.0
2439,5.0
2443,5.0
2449,5.0
2455,5.0
2459,10.0
2460,5.0
2461,5.0
2464,5.0
2467,15.0
2468,15.0
2476,5.0
2480,5.0
2487,30.0
2489,5.0
2492,5.0
2493,5.0
2495,20.0
2497,5.0
2498,5.0
2499,20.0
2501,5.0
2503,10.0
2509,55.0
2524,5.0
2527,40.0
2528,5.0
2529,15.0
2534,15.0
2537,5.0
2541,5.0
2549,20.0
2554,15.0
2555,10.0
2556,25.0
2557,25.0
2560,5.0
2561,15.0
2565,5.0
2566,10.0
2569,20.0
2570,15.0
2578,10.0
2579,5.0
2580,5.0
2581,5.0
2582,30.0
2583,5.0
2586,15.0
2587,25.0
2588,5.0
2592,5.0
2596,10.0
2599,5.0
2600,5.0
2601,5.0
2603,5.0
2605,5.0
2612,15.0
2614,5.0
2621,10.0
2631,10.0
2632,5.0
2633,55.0
2635,15.0
2640,5.0
2647,5.0
2648,10.0
2649,10.0
2650,30.0
2654,10.0
2656,5.0
2659,10.0
2660,15.0
2663,5.0
2668,130.0
2677,25.0
2682,5.0
2683,30.0
2685,5.0
2686,5.0
2687,15.0
2688,5.0
2691,15.0
2693,5.0
2697,20.0
2698,5.0
2700,5.0
2718,10.0
2721,40.0
2724,15.0
2726,15.0
2729,5.0
2730,5.0
2733,25.0
2735,10.0
2742,5.0
2743,5.0
2745,5.0
2746,115.0
2748,70.0
2749,5.0
2752,5.0
2755,5.0
2756,40.0
2757,10.0
2758,5.0
2759,5.0
2761,30.0
2762,35.0
2764,5.0
2766,10.0
2770,10.0
2771,5.0
2779,70.0
2784,10.0
2786,5.0
2788,5.0
2789,5.0
2790,20.0
2798,5.0
2799,5.0
2803,5.0
2804,10.0
2807,20.0
2810,95.0
2812,5.0
2814,10.0
2815,10.0
2817,5.0
2825,15.0
2829,5.0
2831,20.0
2832,15.0
2839,10.0
2840,35.0
2842,5.0
2848,15.0
2850,30.0
2852,40.0
2855,10.0
2856,15.0
2857,5.0
2858,5.0
2861,20.0
2865,5.0
2867,5.0
2870,5.0
2874,5.0
2879,5.0
2880,45.0
2882,5.0
2884,5.0
2885,5.0
2886,5.0
2888,5.0
2889,15.0
2891,20.0
2892,5.0
2895,10.0
2898,25.0
2899,5.0
2900,10.0
2902,30.0
2907,5.0
2908,15.0
2913,10.0
2917,5.0
2918,40.0
2923,10.0
2924,10.0
2925,10.0
2927,5.0
2928,10.0
2933,5.0
2935,65.0
2941,10.0
2942,60.0
2944,20.0
2945,10.0
2946,5.0
2947,10.0
2951,15.0
2956,5.0
2958,35.0
2959,40.0
2960,20.0
2961,15.0
2964,10.0
2968,15.0
2969,5.0
2970,5.0
2971,5.0
2972,15.0
2976,5.0
2981,5.0
2983,10.0
2985,5.0
2989,10.0
2995,25.0
2997,25.0
2999,15.0
3001,10.0
3006,5.0
3008,10.0
3013,5.0
3014,5.0
3016,5.0
3017,15.0
3018,10.0
3019,5.0
3020,5.0
3021,10.0
3022,10.0
3023,5.0
3025,5.0
3026,10.0
3029,5.0
3030,5.0
3032,5.0
3038,55.0
3039,5.0
3041,20.0
3043,10.0
3051,15.0
3056,50.0
3058,15.0
3059,5.0
3061,5.0
3062,25.0
3064,10.0
3071,10.0
3077,15.0
3082,5.0
3085,10.0
3089,5.0
3091,10.0
3093,20.0
3099,5.0
3100,10.0
3101,5.0
3111,5.0
3116,10.0
3117,15.0
3121,10.0
3126,10.0
3128,5.0
3133,20.0
3134,5.0
3136,10.0
3141,5.0
3144,5.0
3145,15.0
3150,15.0
3153,25.0
3154,5.0
3156,15.0
3158,10.0
3159,10.0
3160,10.0
3161,20.0
3164,15.0
3166,5.0
3167,10.0
3168,10.0
3171,70.0
3172,15.0
3176,5.0
3177,5.0
3180,5.0
3184,15.0
3186,10.0
3188,5.0
3190,10.0
3191,35.0
3193,5.0
3194,5.0
3195,10.0
3198,25.0
3199,45.0
3201,25.0
3202,5.0
3208,5.0
3209,25.0
3210,15.0
3212,15.0
3213,10.0
3215,5.0
3216,25.0
3218,5.0
3219,30.0
3223,25.0
3225,5.0
3226,5.0
3228,40.0
3230,10.0
3232,15.0
3236,5.0
3245,10.0
3249,5.0
3254,5.0
3256,15.0
3261,15.0
3263,30.0
3266,15.0
3267,5.0
3269,5.0
3270,10.0
3271,15.0
3272,10.0
3273,70.0
3277,5.0
3279,5.0
3283,10.0
3284,10.0
3285,15.0
3287,10.0
3288,20.0
3290,10.0
3292,5.0
3293,5.0
3300,10.0
3301,10.0
3302,10.0
3305,5.0
3306,50.0
3314,5.0
3316,5.0
3317,40.0
3318,25.0
3319,15.0
3320,25.0
3321,10.0
3322,5.0
3323,5.0
3324,5.0
3331,5.0
3332,15.0
3334,10.0
3336,5.0
3338,5.0
3344,5.0
3345,5.0
3350,5.0
3351,5.0
3353,5.0
3362,5.0
3364,5.0
3370,50.0
3380,15.0
3381,10.0
3385,5.0
3386,5.0
3387,5.0
3388,5.0
3389,10.0
3394,65.0
3395,5.0
3397,10.0
3399,5.0
3403,5.0
3405,5.0
3406,20.0
3407,5.0
3408,5.0
3409,5.0
3410,5.0
3417,5.0
3424,5.0
3426,5.0
3427,5.0
3434,5.0
3435,5.0
3436,10.0
3440,5.0
3442,5.0
3445,15.0
3452,75.0
3457,25.0
3460,5.0
3462,35.0
3463,10.0
3465,25.0
3466,10.0
3470,10.0
3473,20.0
3475,15.0
3476,5.0
3480,25.0
3486,5.0
3487,5.0
3488,5.0
3490,15.0
3493,80.0
3494,5.0
3496,5.0
3497,35.0
3498,5.0
3500,25.0
3502,5.0
3504,5.0
3505,30.0
3506,15.0
3507,5.0
3513,10.0
3514,5.0
3518,10.0
3520,15.0
3521,25.0
3522,10.0
3525,5.0
3526,5.0
3527,10.0
3528,20.0
3537,5.0
3539,5.0
3540,5.0
3541,20.0
3543,5.0
3551,60.0
3557,40.0
3558,10.0
3559,5.0
3565,5.0
3567,20.0
3568,45.0
3571,10.0
3572,5.0
3573,5.0
3575,15.0
3584,15.0
3586,10.0
3588,10.0
3590,10.0
3595,5.0
3598,5.0
3600,35.0
3602,10.0
3603,15.0
3607,5.0
3614,5.0
3616,10.0
3617,5.0
3619,10.0
3620,15.0
3621,5.0
3622,10.0
3627,55.0
3629,5.0
3633,10.0
3634,5.0
3637,5.0
3640,15.0
3642,10.0
3645,5.0
3646,5.0
3647,15.0
3648,5.0
3650,5.0
3651,5.0
3656,10.0
3657,5.0
3661,5.0
3663,15.0
3664,10.0
3665,15.0
3666,5.0
3667,35.0
3668,5.0
3670,5.0
3671,5.0
3672,5.0
3679,15.0
3680,10.0
3681,5.0
3685,5.0
3686,5.0
3688,5.0
3691,5.0
3692,10.0
3696,5.0
3697,20.0
3713,5.0
3715,30.0
3716,5.0
3717,10.0
3720,5.0
3722,15.0
3724,5.0
3726,5.0
3727,5.0
3731,5.0
3732,5.0
3738,5.0
3740,5.0
3741,5.0
3742,5.0
3743,5.0
3746,5.0
3753,10.0
3755,5.0
3756,5.0
3757,5.0
3765,10.0
3767,10.0
3769,10.0
3774,25.0
3775,5.0
3779,5.0
3780,5.0
3783,5.0
3785,5.0
3786,5.0
3787,30.0
3789,5.0
3791,5.0
3792,5.0
3793,15.0
3794,10.0
3799,5.0
3801,5.0
3805,15.0
3806,5.0
3811,5.0
3812,50.0
3815,5.0
3816,15.0
3823,5.0
3824,5.0
3826,5.0
3830,5.0
3831,5.0
3840,5.0
3841,10.0
3844,5.0
3845,10.0
3847,5.0
3849,5.0
3858,15.0
3859,5.0
3861,5.0
3863,10.0
3868,20.0
3869,15.0
3870,20.0
3872,10.0
3874,15.0
3875,40.0
3876,5.0
3883,5.0
3884,10.0
3887,30.0
3888,5.0
3890,35.0
3891,20.0
3894,65.0
3898,5.0
3900,10.0
3901,5.0
3911,5.0
3912,5.0
3913,85.0
3914,5.0
3916,10.0
3919,5.0
3922,10.0
3925,15.0
3927,5.0
3930,15.0
3938,45.0
3940,5.0
3941,10.0
3947,5.0
3952,10.0
3954,15.0
3956,5.0
3960,20.0
3963,10.0
3964,55.0
3965,20.0
3966,5.0
3968,5.0
3975,5.0
3984,60.0
3987,10.0
3988,15.0
3990,10.0
3994,10.0
3995,5.0
3996,5.0
3997,5.0
3999,5.0
4004,15.0
4005,5.0
4006,20.0
4007,20.0
4011,20.0
4014,5.0
4018,10.0
4021,5.0
4022,25.0
4023,35.0
4024,5.0
4027,10.0
4030,5.0
4033,10.0
4034,55.0
4036,5.0
4037,5.0
4038,10.0
4039,10.0
4040,55.0
4041,15.0
4043,5.0
4045,5.0
4046,5.0
4052,5.0
4053,5.0
4057,5.0
4058,5.0
4059,5.0
4060,10.0
4062,10.0
4064,5.0
4065,15.0
4067,20.0
4069,25.0
4070,5.0
4075,5.0
4077,5.0
4078,35.0
4082,75.0
4084,10.0
4093,5.0
4094,10.0
4097,40.0
4098,10.0
4099,10.0
4100,30.0
4101,10.0
4102,5.0
4103,5.0
4105,5.0
4109,5.0
4110,10.0
4114,5.0
4118,5.0
4119,10.0
4121,40.0
4122,5.0
4125,30.0
4126,25.0
4127,5.0
4130,15.0
4135,5.0
4137,20.0
4140,5.0
4143,110.0
4148,70.0
4149,5.0
4151,5.0
4155,5.0
4161,5.0
4164,5.0
4165,35.0
4166,30.0
4167,40.0
4168,5.0
4169,45.0
4171,5.0
4172,20.0
4173,5.0
4177,5.0
4180,65.0
4181,10.0
4183,5.0
4187,5.0
4190,5.0
4191,5.0
4192,5.0
4194,5.0
4195,10.0
4196,5.0
4199,5.0
4200,5.0
4202,5.0
4204,10.0
4205,5.0
4206,5.0
4208,5.0
4210,10.0
4213,5.0
4221,40.0
4222,55.0
4223,5.0
4225,15.0
4227,25.0
4234,5.0
4235,20.0
4237,15.0
4247,5.0
4250,5.0
4256,5.0
4259,5.0
4266,10.0
4267,5.0
4269,40.0
4270,20.0
4272,10.0
4274,30.0
4275,5.0
4276,5.0
4277,5.0
4280,5.0
4282,75.0
4283,5.0
4286,5.0
4288,10.0
4292,50.0
4294,5.0
4295,35.0
4297,5.0
4301,5.0
4302,15.0
4305,100.0
4310,5.0
4313,45.0
4315,25.0
4316,5.0
4318,100.0
4321,5.0
4323,25.0
4324,10.0
4325,5.0
4326,15.0
4327,100.0
4328,15.0
4330,5.0
4335,5.0
4336,5.0
4337,10.0
4338,5.0
4344,65.0
4345,10.0
4346,15.0
4350,15.0
4355,5.0
4357,5.0
4359,40.0
4360,5.0
4362,5.0
4369,10.0
4373,5.0
4378,5.0
4382,5.0
4387,5.0
4389,5.0
4393,5.0
4401,15.0
4403,15.0
4404,45.0
4408,5.0
4410,20.0
4415,5.0
4416,25.0
4418,5.0
4421,20.0
4424,5.0
4427,15.0
4428,5.0
4429,20.0
4430,5.0
4433,5.0
4435,5.0
4436,5.0
4439,5.0
4440,25.0
4441,10.0
4448,10.0
4450,10.0
4452,15.0
4454,5.0
4458,5.0
4461,5.0
4466,10.0
4472,5.0
4474,45.0
4477,10.0
4481,5.0
4484,25.0
4487,5.0
4489,10.0
4494,5.0
4497,30.0
4500,50.0
4504,5.0
4507,5.0
4509,25.0
4512,5.0
4514,55.0
4516,5.0
4517,25.0
4519,5.0
4524,5.0
4530,20.0
4533,10.0
4534,5.0
4535,25.0
4536,5.0
4537,10.0
4538,5.0
4542,5.0
4546,35.0
4547,5.0
4548,10.0
4552,10.0
4555,15.0
4558,15.0
4570,35.0
4572,15.0
4574,5.0
4575,10.0
4576,5.0
4577,5.0
4578,15.0
4581,10.0
4583,15.0
4585,15.0
4587,50.0
4589,70.0
4590,5.0
4592,10.0
4593,20.0
4601,10.0
4604,30.0
4605,20.0
4606,5.0
4607,10.0
4608,5.0
4610,5.0
4612,10.0
4614,10.0
4615,10.0
4618,5.0
4619,65.0
4624,10.0
4626,5.0
4630,5.0
4633,5.0
4635,25.0
4640,10.0
4645,30.0
4647,5.0
4648,10.0
4650,5.0
4651,5.0
4652,50.0
4653,10.0
4654,5.0
4655,40.0
4656,5.0
4658,10.0
4661,20.0
4664,5.0
4666,5.0
4667,10.0
4671,5.0
4676,10.0
4677,5.0
4678,10.0
4679,5.0
4686,10.0
4687,15.0
4689,10.0
4691,10.0
4694,10.0
4699,5.0
4701,5.0
4703,5.0
4712,5.0
4717,5.0
4718,5.0
4720,5.0
4721,25.0
4724,5.0
4725,5.0
4726,25.0
4729,5.0
4731,5.0
4735,10.0
4736,10.0
4738,5.0
4739,5.0
4740,10.0
4742,5.0
4748,5.0
4749,5.0
4755,5.0
4756,15.0
4757,5.0
4759,40.0
4761,5.0
4762,20.0
4763,5.0
4770,5.0
4771,5.0
4773,15.0
4775,5.0
4776,5.0
4777,5.0
4779,5.0
4781,10.0
4783,5.0
4784,5.0
4785,10.0
4786,5.0
4788,5.0
4789,5.0
4791,5.0
4792,30.0
4793,10.0
4794,35.0
4797,25.0
4801,5.0
4806,5.0
4807,10.0
4808,10.0
4809,5.0
4811,5.0
4812,35.0
4814,5.0
4816,70.0
4818,25.0
4819,10.0
4820,10.0
4822,20.0
4823,5.0
4824,65.0
4829,5.0
4832,20.0
4834,5.0
4840,5.0
4842,35.0
4847,10.0
4851,20.0
4852,25.0
4856,5.0
4859,5.0
4860,10.0
4861,5.0
4865,10.0
4866,25.0
4868,5.0
4870,5.0
4872,10.0
4876,15.0
4879,20.0
4881,15.0
4883,5.0
4888,5.0
4889,5.0
4890,10.0
4891,10.0
4894,65.0
4895,5.0
4896,5.0
4900,5.0
4901,10.0
4903,5.0
4904,5.0
4905,5.0
4909,5.0
4910,5.0
4913,5.0
4915,5.0
4916,5.0
4919,10.0
4921,5.0
4923,10.0
4924,5.0
4927,5.0
4930,10.0
4931,5.0
4933,5.0
4937,40.0
4938,5.0
4940,5.0
4942,5.0
4943,5.0
4944,5.0
4947,5.0
4948,15.0
4949,30.0
4955,15.0
4956,35.0
4959,60.0
4960,5.0
4961,10.0
4962,60.0
4967,5.0
4969,5.0
4974,20.0
4975,5.0
4980,30.0
4985,20.0
4986,20.0
4991,5.0
4995,15.0
5000,5.0
5005,10.0
5006,5.0
5008,5.0
5016,40.0
5018,5.0
5019,25.0
5024,5.0
5025,5.0
5037,25.0
5038,5.0
5040,10.0
5041,5.0
5043,5.0
5045,5.0
5049,5.0
5052,40.0
5055,5.0
5056,5.0
5057,5.0
5060,15.0
5063,20.0
5065,5.0
5066,5.0
5069,10.0
5071,40.0
5076,5.0
5077,5.0
5083,5.0
5087,50.0
5091,10.0
5093,5.0
5096,5.0
5097,5.0
5098,10.0
5100,10.0
5101,5.0
5104,5.0
5108,5.0
5111,5.0
5112,5.0
5114,10.0
5115,5.0
5118,5.0
5124,20.0
5125,10.0
5126,10.0
5127,5.0
5135,35.0
5137,15.0
5138,5.0
5143,25.0
5146,5.0
5153,5.0
5158,15.0
5161,10.0
5163,5.0
5164,40.0
5169,15.0
5174,15.0
5176,5.0
5177,20.0
5179,45.0
5181,5.0
5185,15.0
5187,20.0
5189,15.0
5191,15.0
5193,45.0
5196,5.0
5197,20.0
5198,10.0
5200,15.0
5201,15.0
5206,30.0
5210,5.0
5214,45.0
5216,5.0
5218,5.0
5219,5.0
5220,5.0
5221,10.0
5224,10.0
5225,10.0
5227,40.0
5231,15.0
5233,5.0
5234,5.0
5237,5.0
5238,5.0
5239,25.0
5243,10.0
5248,5.0
5249,25.0
5250,10.0
5251,5.0
5252,5.0
5254,40.0
5257,20.0
5258,5.0
5259,20.0
5262,20.0
5264,10.0
5271,5.0
5272,5.0
5275,20.0
5280,40.0
5283,5.0
5287,10.0
5288,5.0
5289,5.0
5290,20.0
5295,10.0
5296,20.0
5299,5.0
5300,35.0
5304,5.0
5317,25.0
5318,35.0
5319,10.0
5323,35.0
5326,5.0
5327,5.0
5328,35.0
5331,10.0
5335,15.0
5336,5.0
5342,25.0
5344,5.0
5347,35.0
5348,5.0
5350,5.0
5353,15.0
5354,10.0
5360,35.0
5362,35.0
5363,15.0
5368,5.0
5370,5.0
5371,5.0
5372,10.0
5373,30.0
5377,20.0
5379,10.0
5380,10.0
5385,5.0
5387,30.0
5391,30.0
5399,5.0
5400,25.0
5401,15.0
5402,30.0
5403,30.0
5406,15.0
5409,5.0
5411,5.0
5414,5.0
5419,10.0
5420,5.0
5421,5.0
5422,5.0
5428,30.0
5434,5.0
5435,10.0
5436,30.0
5438,25.0
5439,15.0
5443,10.0
5444,5.0
5446,25.0
5448,10.0
5450,25.0
5452,15.0
5453,15.0
5454,5.0
5457,5.0
5458,25.0
5459,25.0
5461,25.0
5463,5.0
5465,5.0
5466,25.0
5468,5.0
5470,5.0
5472,5.0
5474,25.0
5475,25.0
5476,5.0
5480,15.0
5486,15.0
5487,10.0
5491,5.0
5492,5.0
5494,5.0
5497,20.0
5498,5.0
5500,5.0
5501,10.0
5509,25.0
5510,5.0
5511,5.0
5515,5.0
5518,15.0
5521,5.0
5522,5.0
5523,5.0
5524,10.0
5530,5.0
5532,10.0
5533,5.0
5535,5.0
5539,5.0
5543,5.0
5544,5.0
5545,20.0
5546,20.0
5548,20.0
5550,20.0
5554,5.0
5558,5.0
5559,5.0
5561,10.0
5563,5.0
5564,15.0
5567,15.0
5569,20.0
5570,20.0
5571,20.0
5573,5.0
5575,20.0
5576,20.0
5578,5.0
5581,5.0
5582,10.0
5583,5.0
5584,15.0
5587,5.0
5588,10.0
5589,20.0
5590,5.0
5592,20.0
5593,5.0
5594,5.0
5596,5.0
5599,5.0
5601,5.0
5602,5.0
5606,5.0
5607,5.0
5608,10.0
5612,15.0
5614,5.0
5617,5.0
5619,5.0
5620,15.0
5623,5.0
